Stazione,Latitudine,Longitudine,Data_Ora,Benzene (µg/m³),CO (mg/m³),Direzione_Vento (°N),Etilbenzene (µg/m³),H2S (µg/m³),Metano (ugC/m³),NMHC (ugC/m³),NO2 (µg/m³),NOx (µg/m³),NO (µg/m³),o-Xilene (µg/m³),O3 (µg/m³),PM10 (µg/m³),PM2-5 (µg/m³),Precipitazione (mm),Pressione (hPa),Radiazione_Globale (W/m²),Radiazione_Netta (W/m²),SO2 (µg/m³),Temperatura (°C),Toluene (µg/m³),Umidità_Relativa (%),Velocità_Vento (m/s),Xilene (µg/m³)
Grumento3,40.313888,15.904444,16/10/2022 20:00,0.59,0.59,254.0,0.08,2.29,945.16,44.87,3.84,4.53,0.45,0.06,76.74,,,0.0,928.05,0.0,-3.77,4.45,10.82,0.16,81.16,2.17,0.06
Grumento3,40.313888,15.904444,16/10/2022 21:00,0.62,0.6,266.0,0.08,2.45,943.68,44.83,3.32,3.99,0.43,0.06,73.29,,,0.0,928.27,0.0,-4.01,3.91,10.98,0.15,78.84,1.88,0.06
Grumento3,40.313888,15.904444,16/10/2022 22:00,0.38,0.77,186.0,0.08,2.54,950.15,54.7,5.4,6.23,0.55,0.06,73.66,,,0.0,928.27,0.0,-13.31,4.23,10.65,0.13,79.64,1.26,0.06
Grumento3,40.313888,15.904444,16/10/2022 23:00,0.73,0.68,224.0,0.08,2.68,943.05,50.45,4.5,5.21,0.46,0.06,73.67,,,0.0,928.25,0.0,-2.99,4.63,10.6,0.4,80.54,1.07,0.06
Grumento3,40.313888,15.904444,17/10/2022 00:00,0.66,0.6,346.0,0.08,2.64,943.31,47.03,3.99,4.7,0.46,0.06,75.35,,,0.0,928.27,0.0,-8.91,4.77,10.26,0.3,81.16,0.94,0.06
Grumento3,40.313888,15.904444,17/10/2022 01:00,0.55,0.6,248.0,0.08,2.81,944.21,43.65,2.88,3.58,0.46,0.06,74.61,,,0.0,928.38,0.0,-7.9,4.32,9.83,0.15,82.5,1.79,0.06
Grumento3,40.313888,15.904444,17/10/2022 02:00,0.48,0.59,250.0,0.07,2.61,946.45,48.75,2.54,3.26,0.48,0.06,75.18,,,0.0,928.44,0.0,-3.68,4.66,9.87,0.14,81.54,2.13,0.06
Grumento3,40.313888,15.904444,17/10/2022 03:00,0.45,0.6,268.0,0.07,3.08,961.04,46.43,3.25,3.94,0.45,0.06,70.63,,,0.0,928.4,0.0,-3.88,4.69,9.42,0.13,83.87,1.08,0.06
Grumento3,40.313888,15.904444,17/10/2022 04:00,0.3,0.59,238.0,0.07,2.91,924.85,46.47,2.51,3.19,0.44,0.06,80.65,,,0.0,928.1,0.0,-2.92,5.6,9.67,0.14,81.62,1.47,0.06
Grumento3,40.313888,15.904444,17/10/2022 05:00,0.29,0.59,236.0,0.07,2.84,932.63,37.03,2.45,3.15,0.45,0.06,81.61,,,0.0,928.07,0.0,-2.66,4.8,9.87,0.15,81.01,0.72,0.06
Grumento3,40.313888,15.904444,17/10/2022 06:00,0.23,0.58,221.0,0.07,2.9,942.75,44.09,2.29,2.97,0.44,0.05,77.29,,,0.0,928.09,0.0,-3.67,3.86,9.55,0.13,84.04,1.35,0.06
Grumento3,40.313888,15.904444,17/10/2022 07:00,0.35,0.61,126.0,0.07,2.77,936.09,45.17,4.84,5.64,0.52,0.06,76.56,,,0.0,928.65,0.0,-2.74,3.42,9.74,0.13,84.01,0.51,0.06
Grumento3,40.313888,15.904444,17/10/2022 08:00,0.59,0.46,207.0,0.07,2.92,947.25,49.68,4.36,5.18,0.53,0.06,72.48,,,0.0,929.2,11.9,9.03,3.56,9.98,0.13,85.58,0.88,0.06
Grumento3,40.313888,15.904444,17/10/2022 09:00,0.64,0.45,249.0,0.08,3.01,955.43,42.56,2.58,3.43,0.55,0.06,71.08,,,0.0,929.55,63.45,24.61,4.06,10.32,0.13,85.37,1.12,0.06
Grumento3,40.313888,15.904444,17/10/2022 10:00,0.45,0.46,248.0,0.08,3.11,985.23,39.66,4.26,5.87,1.05,0.06,64.54,,,0.0,929.68,112.98,40.32,4.29,11.16,0.13,83.56,1.81,0.06
Grumento3,40.313888,15.904444,17/10/2022 11:00,0.48,0.44,60.0,0.08,2.72,935.14,43.22,2.7,3.78,0.7,0.06,89.1,,,0.0,929.61,78.78,97.26,4.24,12.55,0.13,72.99,2.19,0.06
Grumento3,40.313888,15.904444,17/10/2022 12:00,0.46,0.43,79.0,0.07,2.77,927.2,44.23,2.16,3.17,0.66,0.05,93.96,,,0.0,929.45,119.33,52.11,3.3,13.89,0.13,66.63,2.79,0.06
Grumento3,40.313888,15.904444,17/10/2022 13:00,0.34,0.42,79.0,0.08,2.82,925.76,42.69,-9999.0,-9999.0,-9999.0,0.06,93.08,,,0.0,929.14,167.13,70.64,3.83,15.33,0.13,63.31,3.11,0.06
Grumento3,40.313888,15.904444,17/10/2022 14:00,0.32,0.43,73.0,0.09,3.04,922.19,42.61,1.6,2.43,0.54,0.06,89.52,,,0.0,928.99,115.75,60.14,4.26,15.1,0.13,65.6,3.34,0.06
Grumento3,40.313888,15.904444,17/10/2022 15:00,0.3,0.47,86.0,0.08,3.12,924.33,44.5,2.45,3.45,0.65,0.06,92.31,,,0.0,929.08,78.21,33.19,4.25,14.55,0.13,67.26,3.86,0.06
Grumento3,40.313888,15.904444,17/10/2022 16:00,0.49,0.53,95.0,0.08,2.78,928.55,48.92,4.26,5.2,0.61,0.06,85.54,,,0.0,929.35,22.93,13.22,4.4,14.18,0.14,69.76,1.85,0.06
Grumento3,40.313888,15.904444,17/10/2022 17:00,0.76,0.54,88.0,0.08,3.01,929.88,48.12,4.34,5.2,0.57,0.06,86.24,,,0.0,929.62,2.71,1.59,4.74,13.72,0.17,73.58,1.94,0.06
Grumento3,40.313888,15.904444,17/10/2022 18:00,0.85,0.54,199.0,0.08,2.66,930.52,48.53,4.86,5.72,0.56,0.06,83.97,,,0.0,929.91,0.0,-5.1,5.23,13.09,0.18,75.65,0.71,0.07
Grumento3,40.313888,15.904444,17/10/2022 19:00,0.7,0.59,100.0,0.08,2.61,938.1,52.15,5.33,6.14,0.53,0.06,84.46,,,0.0,930.43,0.0,-3.99,4.05,12.79,0.13,77.2,1.13,0.06
Grumento3,40.313888,15.904444,17/10/2022 20:00,0.92,0.64,99.0,0.08,2.86,941.46,59.9,7.04,7.9,0.56,0.06,79.02,,,0.0,930.87,0.0,-5.49,3.93,12.58,0.32,78.61,0.94,0.06
Grumento3,40.313888,15.904444,17/10/2022 21:00,1.18,0.64,102.0,0.08,2.96,941.43,55.84,5.99,6.8,0.53,0.06,80.28,,,0.0,931.26,0.0,-8.74,4.41,12.19,0.31,80.45,0.99,0.06
Grumento3,40.313888,15.904444,17/10/2022 22:00,1.07,0.6,99.0,0.08,3.21,940.5,48.39,4.52,5.36,0.55,0.06,75.08,,,0.0,931.63,0.0,-9.32,4.96,11.72,0.44,85.3,2.02,0.06
Grumento3,40.313888,15.904444,17/10/2022 23:00,0.76,0.59,99.0,0.09,3.36,937.93,48.04,4.09,4.88,0.52,0.06,71.79,,,0.0,931.92,0.0,-6.04,5.29,11.53,0.2,87.66,1.62,0.06
Grumento3,40.313888,15.904444,18/10/2022 00:00,0.81,0.57,94.0,0.08,3.25,939.33,46.06,3.85,4.59,0.48,0.06,73.68,,,0.0,931.99,0.0,-7.94,4.88,11.53,0.2,88.87,1.52,0.06
Grumento3,40.313888,15.904444,18/10/2022 01:00,0.45,0.57,344.0,0.08,3.4,971.02,48.23,5.05,5.81,0.49,0.06,65.85,,,0.0,932.1,0.0,-14.57,4.53,10.72,0.13,91.72,0.9,0.06
Grumento3,40.313888,15.904444,18/10/2022 02:00,0.41,0.57,276.0,0.08,3.3,960.19,47.4,5.06,5.82,0.5,0.06,67.32,,,0.0,932.17,0.0,-3.33,5.32,10.73,0.15,91.94,0.63,0.06
Grumento3,40.313888,15.904444,18/10/2022 03:00,0.4,0.57,312.0,0.08,3.17,954.01,46.25,4.75,5.5,0.48,0.06,64.03,,,0.0,932.11,0.0,-16.9,5.2,10.47,0.15,91.89,0.83,0.06
Grumento3,40.313888,15.904444,18/10/2022 04:00,0.59,0.56,319.0,0.08,3.13,935.68,44.1,4.01,4.78,0.5,0.06,64.34,,,0.0,932.05,0.0,-23.9,5.52,9.76,0.13,94.1,0.8,0.06
Grumento3,40.313888,15.904444,18/10/2022 05:00,0.56,0.58,194.0,0.08,3.32,946.83,35.8,4.56,5.39,0.54,0.06,60.58,,,0.0,932.14,0.0,-20.06,5.79,9.25,0.13,96.03,0.88,0.06
Grumento3,40.313888,15.904444,18/10/2022 06:00,0.68,0.59,226.0,0.08,3.21,973.56,41.48,9.95,11.43,0.97,0.06,49.3,,,0.0,932.28,0.0,-20.98,6.06,8.91,0.18,96.84,0.74,0.06
Grumento3,40.313888,15.904444,18/10/2022 07:00,0.65,0.56,235.0,0.08,3.47,963.35,43.97,4.52,5.42,0.59,0.06,54.41,,,0.0,932.56,0.0,-17.79,2.72,8.6,0.21,-9999.0,0.78,0.06
Grumento3,40.313888,15.904444,18/10/2022 08:00,0.6,0.39,32.0,0.08,3.6,978.57,59.29,13.41,17.67,2.78,0.05,46.69,,,0.0,933.14,6.17,-21.31,3.0,8.47,0.23,-9999.0,0.65,0.06
Grumento3,40.313888,15.904444,18/10/2022 09:00,0.52,0.46,64.0,0.08,3.71,984.11,52.73,12.3,18.44,4.01,0.06,36.24,,,0.0,933.63,14.89,-23.12,3.21,9.31,0.24,97.45,0.77,0.08
Grumento3,40.313888,15.904444,18/10/2022 10:00,0.69,0.43,334.0,0.11,3.29,969.69,47.66,10.18,14.1,2.55,0.06,49.65,,,0.0,933.78,23.59,-12.22,3.38,10.68,0.24,94.48,0.66,0.07
Grumento3,40.313888,15.904444,18/10/2022 11:00,0.61,0.41,73.0,0.08,3.26,945.1,40.92,4.48,5.87,0.91,0.06,76.37,,,0.0,933.77,85.89,67.1,4.7,13.5,0.16,79.86,1.94,0.06
Grumento3,40.313888,15.904444,18/10/2022 12:00,0.4,0.39,79.0,0.08,3.21,932.94,39.48,1.91,2.81,0.58,0.06,84.52,,,0.0,933.62,151.98,57.5,5.23,15.78,0.13,68.01,2.27,0.06
Grumento3,40.313888,15.904444,18/10/2022 13:00,0.42,0.38,38.0,0.08,-9999.0,930.13,40.67,1.85,2.77,0.6,0.06,90.24,,,0.0,933.15,165.63,63.39,5.04,16.85,0.13,61.69,4.17,0.07
Grumento3,40.313888,15.904444,18/10/2022 14:00,0.51,0.37,77.0,0.08,3.38,930.74,38.62,3.09,4.27,0.77,0.06,83.47,,,0.0,933.04,97.61,55.62,5.14,15.49,0.13,67.49,4.42,0.07
Grumento3,40.313888,15.904444,18/10/2022 15:00,0.46,0.38,80.0,0.08,3.12,933.32,39.04,3.41,5.05,1.07,0.06,86.48,,,0.0,933.18,217.67,411.74,5.4,17.46,0.13,61.82,4.39,0.06
Grumento3,40.313888,15.904444,18/10/2022 16:00,0.47,0.42,90.0,0.08,3.61,937.31,46.64,3.66,4.67,0.66,0.06,88.53,,,0.0,933.25,73.13,30.97,4.69,15.7,0.13,66.18,3.17,0.06
Grumento3,40.313888,15.904444,18/10/2022 17:00,0.67,0.43,88.0,0.08,3.33,936.27,47.56,5.21,6.45,0.81,0.06,83.86,,,0.0,933.59,12.63,3.48,4.79,14.9,0.23,68.96,2.77,0.06
Grumento3,40.313888,15.904444,18/10/2022 18:00,0.68,0.38,75.0,0.08,3.35,936.06,38.92,3.78,4.72,0.61,0.06,90.32,,,0.0,933.9,0.0,-11.89,3.46,14.05,0.21,73.25,4.03,0.06
Grumento3,40.313888,15.904444,18/10/2022 19:00,0.41,0.42,80.0,0.08,2.9,941.87,42.55,3.63,4.47,0.55,0.06,89.43,,,0.0,934.48,0.0,-15.81,3.56,13.52,0.17,75.62,3.56,0.06
Grumento3,40.313888,15.904444,18/10/2022 20:00,0.5,0.42,84.0,0.08,3.15,945.87,43.77,3.48,4.24,0.5,0.05,91.09,,,0.0,935.07,0.0,-28.46,4.06,12.73,0.15,79.25,2.93,0.06
Grumento3,40.313888,15.904444,18/10/2022 21:00,0.28,0.43,94.0,0.08,2.93,946.41,43.95,3.36,4.13,0.5,0.06,85.86,,,0.0,935.71,0.0,-29.2,4.11,12.12,0.13,82.22,2.59,0.06
Grumento3,40.313888,15.904444,18/10/2022 22:00,0.45,0.45,92.0,0.08,2.96,949.54,47.62,4.23,5.0,0.5,0.06,81.91,,,0.0,936.25,0.0,-29.41,3.67,11.45,0.13,84.51,2.07,0.06
Grumento3,40.313888,15.904444,18/10/2022 23:00,0.57,0.39,345.0,0.08,3.08,954.83,48.98,11.0,11.81,0.52,0.06,79.74,,,0.0,936.61,0.0,-31.07,4.68,10.34,0.13,87.68,0.74,0.06
Grumento3,40.313888,15.904444,19/10/2022 00:00,0.44,0.41,274.0,0.08,2.86,965.04,44.84,7.5,8.25,0.49,0.05,67.65,,,0.0,936.68,0.0,-23.92,3.11,9.63,0.18,90.6,1.01,0.06
Grumento3,40.313888,15.904444,19/10/2022 01:00,0.4,0.4,298.0,0.08,2.87,955.58,42.77,5.49,6.23,0.48,0.05,68.51,,,0.0,936.7,0.0,-24.85,3.1,9.17,0.13,92.58,0.62,0.06
Grumento3,40.313888,15.904444,19/10/2022 02:00,0.35,0.43,82.0,0.08,3.12,963.44,47.07,5.87,6.59,0.47,0.05,67.27,,,0.0,936.78,0.0,-30.67,3.25,8.6,0.13,94.78,0.88,0.06
Grumento3,40.313888,15.904444,19/10/2022 03:00,0.68,0.43,67.0,0.08,3.19,978.64,57.35,9.39,10.2,0.53,0.05,57.96,,,0.0,936.72,0.0,-29.6,3.08,8.18,0.17,96.47,0.63,0.07
Grumento3,40.313888,15.904444,19/10/2022 04:00,0.7,0.38,270.0,0.08,3.28,958.4,41.62,8.21,9.03,0.53,0.06,61.23,,,0.0,936.66,0.0,-21.28,2.65,7.92,0.2,97.69,1.06,0.06
Grumento3,40.313888,15.904444,19/10/2022 05:00,0.38,0.35,274.0,0.08,2.89,957.68,35.87,3.44,4.17,0.48,0.05,61.07,,,0.0,936.96,0.0,-27.54,1.59,7.26,0.16,98.34,0.84,0.06
Grumento3,40.313888,15.904444,19/10/2022 06:00,0.39,0.5,86.0,0.08,2.81,966.4,54.95,7.59,8.61,0.66,0.05,56.19,,,0.0,937.43,0.0,-27.26,3.83,7.04,0.13,-9999.0,0.81,0.06
Grumento3,40.313888,15.904444,19/10/2022 07:00,1.0,0.39,200.0,0.08,2.72,953.77,54.54,6.44,7.54,0.72,0.05,66.37,,,0.0,937.75,0.0,-22.99,4.38,7.23,0.52,-9999.0,0.61,0.13
Grumento3,40.313888,15.904444,19/10/2022 08:00,0.84,0.45,78.0,0.13,3.18,961.38,50.75,8.13,9.96,1.19,0.05,50.97,,,0.0,938.32,3.68,-19.17,4.37,7.43,0.78,98.28,0.7,0.41
Grumento3,40.313888,15.904444,19/10/2022 09:00,0.78,0.44,335.0,0.08,2.93,955.12,38.09,3.89,4.94,0.68,0.05,66.84,,,0.0,938.84,10.19,-17.47,4.46,7.89,0.57,97.19,0.51,0.3
Grumento3,40.313888,15.904444,19/10/2022 10:00,0.38,0.42,248.0,0.08,3.23,949.55,38.07,2.28,3.2,0.6,0.06,76.57,,,0.0,938.89,18.12,-12.26,4.42,10.15,0.13,86.77,1.12,0.06
Grumento3,40.313888,15.904444,19/10/2022 11:00,8.119,0.42,72.0,8.189,3.04,956.05,39.17,3.74,5.01,0.83,8.88,-9999.0,,,0.0,938.8,75.07,58.1,4.74,12.64,8.37,75.49,1.73,17.85
Grumento3,40.313888,15.904444,19/10/2022 12:00,-9999.0,0.41,74.0,-9999.0,2.97,944.47,42.22,5.34,7.11,1.16,-9999.0,-9999.0,,,0.0,938.57,118.52,68.26,6.81,15.4,-9999.0,62.38,1.99,-9999.0
Grumento3,40.313888,15.904444,19/10/2022 13:00,-9999.0,0.29,241.0,-9999.0,2.8,946.71,24.6,1.09,1.9,0.53,-9999.0,95.92,,,0.0,938.1,200.96,-16.95,-9999.0,17.35,-9999.0,50.66,1.95,-9999.0
Grumento3,40.313888,15.904444,19/10/2022 14:00,-9999.0,0.3,345.0,-9999.0,3.14,-9999.0,-9999.0,1.15,1.93,0.5,-9999.0,99.5,,,0.0,937.44,304.1,331.81,3.83,19.58,-9999.0,44.58,1.98,-9999.0
Grumento3,40.313888,15.904444,19/10/2022 15:00,0.4,0.3,235.0,0.34,3.2,940.51,33.07,1.32,2.12,0.52,1.07,99.1,,,0.0,937.24,159.94,472.53,5.35,20.35,0.26,43.89,2.84,2.21
Grumento3,40.313888,15.904444,19/10/2022 16:00,0.28,0.3,243.0,0.08,3.09,937.63,32.87,1.59,2.38,0.52,0.06,102.41,,,0.0,937.26,257.85,473.75,5.06,19.26,0.13,49.98,3.45,0.84
Grumento3,40.313888,15.904444,19/10/2022 17:00,0.27,0.35,242.0,0.08,2.99,935.18,34.25,2.39,3.16,0.5,0.06,94.89,,,0.0,937.18,96.24,227.15,3.61,17.72,0.13,61.22,3.97,0.37
Grumento3,40.313888,15.904444,19/10/2022 18:00,0.4,0.38,217.0,0.08,3.35,932.77,46.73,3.54,4.49,0.62,0.06,92.5,,,0.0,937.66,0.0,-12.17,4.3,15.71,0.13,66.65,2.09,0.21
Grumento3,40.313888,15.904444,19/10/2022 19:00,0.57,0.47,215.0,0.08,3.13,938.91,57.55,6.33,7.17,0.55,0.07,90.98,,,0.0,938.11,0.0,-22.99,4.19,14.68,0.13,70.23,1.93,0.21
Grumento3,40.313888,15.904444,19/10/2022 20:00,0.79,0.41,266.0,0.08,2.89,939.86,45.17,4.64,5.43,0.52,0.07,90.51,,,0.0,938.47,0.0,-25.41,4.19,13.22,0.13,77.14,2.28,0.07
Grumento3,40.313888,15.904444,19/10/2022 21:00,0.24,0.44,22.0,0.08,2.46,949.78,50.14,6.4,7.21,0.53,0.06,85.61,,,0.0,938.77,0.0,-31.18,3.68,12.16,0.13,77.74,0.68,0.06
Grumento3,40.313888,15.904444,19/10/2022 22:00,0.53,0.44,284.0,0.14,2.35,954.26,52.97,8.41,9.19,0.51,0.05,77.57,,,0.0,939.09,0.0,-27.2,4.55,11.36,0.12,81.66,0.9,0.07
Grumento3,40.313888,15.904444,19/10/2022 23:00,0.63,0.47,77.0,0.09,2.5,952.84,53.43,7.15,7.94,0.52,0.06,81.65,,,0.0,939.08,0.0,-26.47,4.71,10.75,0.13,84.42,0.97,0.07
Grumento3,40.313888,15.904444,20/10/2022 00:00,0.63,0.49,324.0,0.07,2.86,954.14,57.82,9.3,10.11,0.53,0.06,71.12,,,0.0,939.0,0.0,-25.87,5.47,10.03,0.26,87.31,0.66,0.06
Grumento3,40.313888,15.904444,20/10/2022 01:00,0.66,0.44,271.0,0.08,2.59,954.86,54.81,9.54,10.34,0.52,0.06,73.63,,,0.0,938.8,0.0,-22.18,5.31,9.66,0.29,88.59,0.58,0.07
Grumento3,40.313888,15.904444,20/10/2022 02:00,0.48,0.46,258.0,0.07,2.49,951.66,50.27,4.92,5.69,0.5,0.05,71.07,,,0.0,938.6,0.0,-23.55,4.44,8.95,0.21,91.48,0.94,0.06
Grumento3,40.313888,15.904444,20/10/2022 03:00,0.71,0.45,306.0,0.09,2.43,944.85,47.92,3.72,4.48,0.5,0.05,74.87,,,0.0,938.48,0.0,-24.86,4.21,8.89,0.13,92.9,1.5,0.06
Grumento3,40.313888,15.904444,20/10/2022 04:00,0.45,0.44,254.0,0.08,2.42,933.52,45.6,3.21,3.95,0.48,0.05,79.43,,,0.0,938.23,0.0,-21.63,4.33,8.8,0.12,92.48,1.63,0.06
Grumento3,40.313888,15.904444,20/10/2022 05:00,0.38,0.41,297.0,0.08,2.45,945.25,36.35,2.5,3.21,0.46,0.05,80.98,,,0.0,938.16,0.0,-23.92,4.27,8.72,0.12,89.54,1.4,0.06
Grumento3,40.313888,15.904444,20/10/2022 06:00,0.34,0.38,295.0,0.08,2.66,943.75,36.4,2.06,2.79,0.47,0.05,81.38,,,0.0,938.16,0.0,-23.52,4.76,8.96,0.12,87.16,1.22,0.06
Grumento3,40.313888,15.904444,20/10/2022 07:00,0.37,0.37,295.0,0.08,2.34,940.72,38.26,2.61,3.33,0.47,0.05,-9999.0,,,0.0,938.07,0.0,-22.27,4.05,8.82,0.13,88.04,1.23,0.06
Grumento3,40.313888,15.904444,20/10/2022 08:00,0.29,0.38,304.0,0.08,2.31,940.15,38.27,2.41,3.4,0.65,0.05,83.29,,,0.0,938.33,4.07,-16.101,3.67,9.02,0.13,89.86,1.52,0.06
Grumento3,40.313888,15.904444,20/10/2022 09:00,0.45,0.42,272.0,0.08,2.0,940.25,37.49,2.42,3.24,0.53,0.05,96.68,,,0.0,938.47,10.64,-12.43,3.46,10.23,0.12,86.64,0.72,0.09
Grumento3,40.313888,15.904444,20/10/2022 10:00,0.35,0.46,249.0,0.08,2.25,950.74,47.42,3.62,4.61,0.65,0.05,93.35,,,0.0,938.48,16.92,-8.02,3.41,12.56,0.12,77.62,1.52,0.06
Grumento3,40.313888,15.904444,20/10/2022 11:00,0.52,0.45,265.0,0.08,2.029,956.84,38.77,3.75,4.9,0.75,0.05,97.43,,,0.0,938.38,74.75,58.17,3.63,14.91,0.15,70.7,2.75,0.06
Grumento3,40.313888,15.904444,20/10/2022 12:00,0.35,0.4,253.0,0.08,2.44,933.93,42.03,1.55,2.42,0.57,0.05,107.69,,,0.0,937.96,114.45,86.21,3.73,16.67,0.15,57.1,5.82,0.06
Grumento3,40.313888,15.904444,20/10/2022 13:00,0.25,0.4,248.0,0.08,2.41,-9999.0,-9999.0,1.45,2.29,0.55,0.06,102.76,,,0.0,937.39,190.68,-15.38,4.18,17.36,0.13,56.4,6.32,0.06
Grumento3,40.313888,15.904444,20/10/2022 14:00,0.28,0.41,247.0,0.07,2.02,938.82,26.39,1.28,2.05,0.5,0.06,106.32,,,0.0,936.86,259.649,261.56,4.48,17.94,0.13,56.38,5.92,0.06
Grumento3,40.313888,15.904444,20/10/2022 15:00,0.21,0.42,243.0,0.07,1.9,940.39,30.31,1.32,2.13,0.52,0.06,101.2,,,0.0,936.68,244.53,625.01,4.04,18.49,0.13,58.27,5.54,0.06
Grumento3,40.313888,15.904444,20/10/2022 16:00,0.28,0.44,241.0,0.07,2.29,938.44,33.05,1.55,2.35,0.52,0.06,98.04,,,0.0,936.35,256.45,559.12,3.89,18.1,0.13,62.04,4.96,0.06
Grumento3,40.313888,15.904444,20/10/2022 17:00,0.27,0.46,227.0,0.07,1.96,931.64,35.74,1.74,2.54,0.52,0.06,101.99,,,0.0,936.03,64.64,192.02,4.73,16.1,0.13,69.39,5.07,0.06
Grumento3,40.313888,15.904444,20/10/2022 18:00,0.28,0.47,221.0,0.07,2.15,927.31,37.8,2.18,3.0,0.53,0.06,96.68,,,0.0,935.98,0.0,-27.84,4.61,13.66,0.13,78.16,3.95,0.06
Grumento3,40.313888,15.904444,20/10/2022 19:00,0.32,0.51,221.0,0.07,1.87,931.0,41.57,2.75,3.59,0.54,0.06,96.51,,,0.0,936.15,0.0,-25.24,4.08,12.9,0.13,81.85,2.69,0.06
Grumento3,40.313888,15.904444,20/10/2022 20:00,0.48,0.52,229.0,0.07,3.11,932.8,37.69,2.42,3.21,0.51,0.06,100.49,,,0.0,936.29,0.0,-18.95,4.16,12.57,0.13,83.02,1.75,0.06
Grumento3,40.313888,15.904444,20/10/2022 21:00,0.36,0.51,271.0,0.07,3.28,935.24,38.94,2.68,3.44,0.5,0.06,95.28,,,0.0,936.23,0.0,-23.23,4.43,12.14,0.13,84.4,1.3,0.06
Grumento3,40.313888,15.904444,20/10/2022 22:00,0.38,0.5,263.0,0.08,3.42,937.19,39.2,2.6,3.35,0.49,0.06,96.24,,,0.0,935.99,0.0,-22.91,4.01,11.64,0.13,86.97,1.27,0.06
Grumento3,40.313888,15.904444,20/10/2022 23:00,0.38,0.53,262.0,0.08,3.35,938.97,38.0,3.15,3.9,0.49,0.06,94.58,,,0.0,935.7,0.0,-24.93,4.09,10.7,0.13,92.09,2.48,0.07
Grumento3,40.313888,15.904444,21/10/2022 00:00,0.44,0.5,240.0,0.07,3.4,928.53,37.19,1.39,2.13,0.48,0.06,99.35,,,0.0,935.58,0.0,-24.55,4.31,10.89,0.13,89.55,2.96,0.06
Grumento3,40.313888,15.904444,21/10/2022 01:00,0.4,0.49,244.0,0.07,3.15,926.38,35.69,0.87,1.6,0.47,0.06,102.42,,,0.0,935.24,0.0,-25.14,3.67,10.65,0.13,90.27,3.76,0.06
Grumento3,40.313888,15.904444,21/10/2022 02:00,0.21,0.52,252.0,0.07,3.48,929.37,38.55,1.8,2.54,0.48,0.06,85.61,,,0.0,934.85,0.0,-23.95,3.65,9.49,0.13,94.69,3.33,0.06
Grumento3,40.313888,15.904444,21/10/2022 03:00,0.37,0.49,249.0,0.07,3.18,921.24,34.98,1.03,1.73,0.46,0.05,101.51,,,0.0,934.32,0.0,-24.12,3.54,10.24,0.13,92.26,4.39,0.06
Grumento3,40.313888,15.904444,21/10/2022 04:00,0.22,0.48,248.0,0.07,3.82,907.91,35.29,0.94,1.66,0.47,0.05,103.05,,,0.0,933.89,0.0,-24.51,4.11,10.49,0.13,91.65,4.83,0.06
Grumento3,40.313888,15.904444,21/10/2022 05:00,0.24,0.48,246.0,0.07,3.3,928.58,26.24,0.85,1.59,0.48,0.05,103.93,,,0.0,933.65,0.0,-24.72,3.94,10.59,0.13,90.29,5.48,0.06
Grumento3,40.313888,15.904444,21/10/2022 06:00,0.27,0.48,248.0,0.07,3.26,927.76,29.36,0.86,1.59,0.47,0.05,-9999.0,,,0.0,933.43,0.0,-25.1,4.65,10.67,0.12,89.52,5.29,0.06
Grumento3,40.313888,15.904444,21/10/2022 07:00,0.27,0.48,243.0,0.07,3.19,921.53,32.33,0.89,1.6,0.46,0.05,107.53,,,0.0,933.24,0.01,-23.03,2.78,10.86,0.13,90.02,5.69,0.06
Grumento3,40.313888,15.904444,21/10/2022 08:00,0.27,0.39,239.0,0.08,3.06,920.22,33.22,0.92,1.65,0.48,0.05,108.3,,,0.0,933.35,5.66,-19.41,2.9,11.83,0.13,84.18,6.94,0.06
Grumento3,40.313888,15.904444,21/10/2022 09:00,0.26,0.42,240.0,0.08,3.28,920.87,33.62,0.84,1.57,0.48,0.05,104.39,,,0.0,933.33,12.45,-16.56,2.18,12.66,0.12,77.82,5.29,0.06
Grumento3,40.313888,15.904444,21/10/2022 10:00,0.33,0.39,250.0,0.07,3.15,918.75,32.42,0.83,1.65,0.54,0.05,103.93,,,0.0,933.19,28.66,-6.56,2.27,14.34,0.12,71.78,5.69,0.06
Grumento3,40.313888,15.904444,21/10/2022 11:00,0.23,0.4,240.0,0.08,3.08,920.28,30.03,0.77,1.54,0.5,0.05,104.27,,,0.0,933.01,94.75,55.92,3.09,15.68,0.12,71.56,7.46,0.06
Grumento3,40.313888,15.904444,21/10/2022 12:00,0.23,-9999.0,244.0,0.07,2.94,918.18,29.73,0.65,1.42,0.5,0.06,104.65,,,0.0,932.65,144.98,62.06,2.97,16.32,0.13,71.94,8.95,0.06
Grumento3,40.313888,15.904444,21/10/2022 13:00,0.26,0.39,248.0,0.07,3.36,915.9,29.77,0.78,1.55,0.5,0.06,100.7,,,0.0,932.12,210.75,99.02,3.13,16.52,0.13,73.56,6.71,0.06
Grumento3,40.313888,15.904444,21/10/2022 14:00,0.22,0.43,240.0,0.07,3.66,911.74,31.16,0.71,1.46,0.49,0.06,104.23,,,0.0,931.61,211.82,98.89,3.23,16.66,0.13,73.57,8.47,0.06
