Stazione,Latitudine,Longitudine,Data_Ora,Benzene (µg/m³),CO (mg/m³),Direzione_Vento (°N),Etilbenzene (µg/m³),H2S (µg/m³),Metano (ugC/m³),NMHC (ugC/m³),NO2 (µg/m³),NOx (µg/m³),NO (µg/m³),o-Xilene (µg/m³),O3 (µg/m³),PM10 (µg/m³),PM2-5 (µg/m³),Precipitazione (mm),Pressione (hPa),Radiazione_Globale (W/m²),Radiazione_Netta (W/m²),SO2 (µg/m³),Temperatura (°C),Toluene (µg/m³),Umidità_Relativa (%),Velocità_Vento (m/s),Xilene (µg/m³)
Viggiano1,40.334722,15.900555,26/09/2021 13:00,0.13,0.22,222.0,0.0,1.06,1041.069,13.87,2.39,4.82,1.58,0.0,90.47,,,0.0,933.57,660.2,460.78,2.27,32.93,0.01,1.95,4.8,0.0
Viggiano1,40.334722,15.900555,26/09/2021 14:00,0.05,0.23,221.0,0.0,2.07,1038.49,13.1,1.85,4.31,1.6,0.0,90.72,,,0.0,933.17,579.24,399.72,2.03,32.67,0.02,1.57,5.1,0.0
Viggiano1,40.334722,15.900555,26/09/2021 15:00,0.05,0.25,222.0,0.0,1.69,1040.74,13.1,2.38,4.68,1.5,0.0,96.76,,,0.0,932.78,292.05,295.68,2.27,32.229,0.02,2.9,5.03,0.0
Viggiano1,40.334722,15.900555,26/09/2021 16:00,0.05,0.29,232.0,0.0,1.38,1045.319,14.76,2.62,5.2,1.68,0.0,97.45,,,0.0,932.74,240.95,167.52,2.33,30.86,0.01,4.6,3.86,0.0
Viggiano1,40.334722,15.900555,26/09/2021 17:00,0.05,0.27,251.0,0.0,1.31,1052.0,12.34,2.6,5.43,1.84,0.0,93.93,,,0.0,932.64,74.28,-11.97,2.22,28.12,0.01,7.27,2.97,0.0
Viggiano1,40.334722,15.900555,26/09/2021 18:00,0.04,0.3,286.0,0.0,1.12,1043.55,11.38,4.13,6.64,1.64,0.0,91.37,,,0.0,932.68,19.29,-70.68,3.37,25.78,0.01,10.7,3.73,0.0
Viggiano1,40.334722,15.900555,26/09/2021 19:00,0.17,0.35,316.0,0.0,0.88,1054.2,11.72,4.3,6.85,1.66,0.0,88.01,,,0.0,932.84,2.14,-82.66,2.9,24.09,0.01,12.09,3.11,0.0
Viggiano1,40.334722,15.900555,26/09/2021 20:00,0.29,0.31,47.0,0.05,1.19,1027.65,9.7,4.25,6.71,1.6,0.04,80.71,,,0.0,932.9,3.06,-63.38,2.22,22.75,0.15,15.12,2.029,0.03
Viggiano1,40.334722,15.900555,26/09/2021 21:00,0.16,0.17,37.0,0.07,1.08,1013.64,11.41,3.93,6.45,1.64,0.06,78.57,,,0.0,932.85,3.91,-59.62,1.12,22.19,0.12,16.64,2.23,0.04
Viggiano1,40.334722,15.900555,26/09/2021 22:00,0.17,0.14,27.0,0.08,0.71,1009.52,11.2,3.94,6.08,1.39,0.07,78.51,,,0.0,932.46,3.71,-69.32,0.26,22.27,0.13,16.88,1.9,0.05
Viggiano1,40.334722,15.900555,26/09/2021 23:00,0.17,0.1,326.0,0.08,0.83,1003.03,6.79,2.55,5.12,1.67,0.07,-9999.0,,,0.0,932.57,3.2,-73.87,0.26,22.12,0.13,17.92,2.32,0.06
Viggiano1,40.334722,15.900555,27/09/2021 00:00,0.17,0.08,291.0,0.08,0.72,1001.41,6.79,2.49,4.55,1.35,0.08,82.63,,,0.0,932.56,3.43,-74.84,0.19,21.93,0.13,19.11,2.49,0.06
Viggiano1,40.334722,15.900555,27/09/2021 01:00,0.17,0.09,292.0,0.08,0.52,1001.18,5.55,2.69,4.79,1.37,0.07,80.23,,,0.0,932.54,3.26,-71.14,0.31,21.73,0.13,20.07,2.43,0.06
Viggiano1,40.334722,15.900555,27/09/2021 02:00,0.17,0.07,312.0,0.08,0.86,994.76,4.42,2.66,4.44,1.16,0.07,77.72,,,0.0,932.18,3.22,-72.39,0.28,21.2,0.14,22.8,2.34,0.06
Viggiano1,40.334722,15.900555,27/09/2021 03:00,0.17,0.06,328.0,0.08,0.68,995.56,5.52,2.7,4.43,1.13,0.07,79.72,,,0.0,931.76,3.13,-71.02,0.53,20.84,0.14,25.08,2.2,0.06
Viggiano1,40.334722,15.900555,27/09/2021 04:00,0.17,0.03,302.0,0.08,0.65,990.27,4.46,2.81,4.68,1.22,0.07,78.73,,,0.0,931.43,3.5,-64.58,1.74,20.47,0.14,27.83,2.21,0.06
Viggiano1,40.334722,15.900555,27/09/2021 05:00,0.17,0.04,349.0,0.08,0.77,993.93,8.25,2.88,4.57,1.11,0.07,74.3,,,0.0,931.23,3.28,-67.14,1.63,19.91,0.14,29.6,1.75,0.06
Viggiano1,40.334722,15.900555,27/09/2021 06:00,0.18,0.02,338.0,0.08,1.21,990.28,10.08,3.83,5.9,1.35,0.08,73.62,,,0.0,931.21,5.47,-56.67,2.65,20.2,0.14,28.52,1.96,0.06
Viggiano1,40.334722,15.900555,27/09/2021 07:00,0.17,0.02,343.0,0.08,2.28,993.57,11.99,6.14,8.18,1.33,0.08,68.53,,,0.0,931.09,62.75,-20.83,2.83,20.86,0.14,26.34,1.82,0.06
Viggiano1,40.334722,15.900555,27/09/2021 08:00,0.17,0.05,348.0,0.08,2.18,994.83,9.91,5.13,7.46,1.51,0.07,66.11,,,0.0,931.27,242.11,129.009,2.56,23.72,0.14,21.16,3.58,0.06
Viggiano1,40.334722,15.900555,27/09/2021 09:00,0.17,0.1,217.0,0.08,2.27,1020.13,16.9,4.88,6.98,1.37,0.07,63.34,,,0.0,931.38,251.04,170.5,2.7,25.07,0.13,19.64,1.66,0.06
Viggiano1,40.334722,15.900555,27/09/2021 10:00,0.17,0.09,107.0,0.08,-9999.0,1035.69,21.78,5.88,8.28,1.57,0.07,62.24,,,0.0,931.52,198.9,130.229,2.39,25.2,0.17,20.9,1.81,0.06
Viggiano1,40.334722,15.900555,27/09/2021 11:00,0.17,0.09,158.0,0.08,2.26,1022.27,16.29,5.79,8.43,1.72,0.07,69.2,,,0.0,931.24,413.4,297.61,2.47,27.78,0.75,15.04,2.1,0.06
Viggiano1,40.334722,15.900555,27/09/2021 12:00,0.18,0.09,214.0,0.09,2.27,1018.66,16.77,5.02,7.32,1.5,0.08,75.97,,,0.0,931.0,656.19,495.25,2.46,31.31,0.31,8.18,3.47,0.07
Viggiano1,40.334722,15.900555,27/09/2021 13:00,0.19,0.02,220.0,0.09,2.25,990.86,10.14,3.28,5.24,1.28,0.09,80.23,,,0.0,930.61,390.52,276.6,2.82,30.55,0.15,8.44,3.43,0.07
Viggiano1,40.334722,15.900555,27/09/2021 14:00,0.18,0.03,227.0,0.09,2.2,988.5,9.72,3.13,5.06,1.25,0.08,79.45,,,0.0,930.09,261.12,168.41,2.51,28.85,0.15,12.05,3.68,0.07
Viggiano1,40.334722,15.900555,27/09/2021 15:00,0.17,0.14,240.0,0.08,1.99,995.68,7.43,3.12,5.17,1.34,0.07,79.55,,,0.0,929.8,184.23,110.2,2.38,27.72,0.13,16.059,3.54,0.06
Viggiano1,40.334722,15.900555,27/09/2021 16:00,0.2,0.1,249.0,0.08,2.06,996.91,5.3,3.63,5.44,1.19,0.07,82.42,,,0.0,929.9,132.56,60.67,2.1,25.46,0.13,26.47,2.77,0.05
Viggiano1,40.334722,15.900555,27/09/2021 17:00,0.26,0.08,247.0,0.08,2.09,994.49,5.9,3.65,5.43,1.16,0.07,83.14,,,0.0,929.89,85.42,25.72,2.19,25.07,0.13,29.38,2.4,0.06
Viggiano1,40.334722,15.900555,27/09/2021 18:00,0.17,0.05,276.0,0.08,2.04,994.65,3.21,4.04,5.77,1.13,0.07,81.35,,,0.0,929.93,10.95,-37.47,2.05,23.5,0.13,36.57,2.13,0.06
Viggiano1,40.334722,15.900555,27/09/2021 19:00,0.17,0.03,290.0,0.08,2.05,996.25,3.76,4.92,6.71,1.16,0.07,74.38,,,0.0,929.6,6.42,-93.14,1.86,21.74,0.13,49.6,2.31,0.06
Viggiano1,40.334722,15.900555,27/09/2021 20:00,0.17,0.0,321.0,0.08,2.15,995.04,4.98,5.18,7.07,1.23,0.07,70.84,,,0.0,929.86,5.7,-86.6,2.18,21.0,0.13,55.34,2.47,0.06
Viggiano1,40.334722,15.900555,27/09/2021 21:00,0.17,0.0,338.0,0.08,2.17,989.99,4.57,4.68,6.57,1.23,0.08,70.63,,,0.0,929.93,3.62,-60.45,2.32,20.94,0.14,53.21,2.31,0.06
Viggiano1,40.334722,15.900555,27/09/2021 22:00,0.18,0.0,288.0,0.09,2.16,986.91,3.44,3.7,5.54,1.2,0.08,-9999.0,,,0.0,929.71,3.14,-61.37,2.29,20.45,0.13,52.28,1.88,0.06
Viggiano1,40.334722,15.900555,27/09/2021 23:00,0.18,0.0,341.0,0.08,2.029,988.28,1.47,3.56,5.4,1.2,0.08,68.12,,,0.0,929.75,2.92,-62.04,2.0,19.98,0.13,55.77,2.17,0.06
Viggiano1,40.334722,15.900555,28/09/2021 00:00,0.18,0.0,325.0,0.09,2.12,983.7,0.59,3.27,5.09,1.19,0.08,69.91,,,0.0,929.84,3.01,-62.79,2.07,20.02,0.14,54.83,2.46,0.06
Viggiano1,40.334722,15.900555,28/09/2021 01:00,0.18,0.0,290.0,0.08,2.12,983.98,1.15,3.17,4.98,1.18,0.08,70.48,,,0.0,929.79,3.13,-49.96,2.24,19.95,0.14,53.31,1.84,0.06
Viggiano1,40.334722,15.900555,28/09/2021 02:00,0.18,0.0,321.0,0.08,2.17,983.08,1.5,3.11,5.03,1.25,0.08,67.46,,,0.0,929.55,2.79,-58.1,1.9,19.38,0.14,55.55,1.96,0.06
Viggiano1,40.334722,15.900555,28/09/2021 03:00,0.18,0.0,42.0,0.08,2.14,982.94,0.34,3.0,4.95,1.27,0.08,65.28,,,0.0,929.3,2.95,-58.26,2.53,18.74,0.14,59.48,1.56,0.06
Viggiano1,40.334722,15.900555,28/09/2021 04:00,0.18,0.0,87.0,0.09,2.18,982.12,0.65,2.82,4.79,1.29,0.08,63.69,,,0.0,929.08,4.01,-38.69,2.22,18.66,0.14,60.97,1.74,0.06
Viggiano1,40.334722,15.900555,28/09/2021 05:00,0.18,0.01,289.0,0.08,2.12,982.68,0.0,2.83,4.46,1.07,0.08,63.98,,,0.0,929.04,4.38,-24.75,1.9,19.15,0.14,60.47,2.08,0.06
Viggiano1,40.334722,15.900555,28/09/2021 06:00,0.18,0.01,33.0,0.08,2.07,982.08,0.07,3.13,4.89,1.15,0.08,68.3,,,0.0,929.17,4.61,-33.55,0.35,19.66,0.14,55.47,2.16,0.06
Viggiano1,40.334722,15.900555,28/09/2021 07:00,0.18,0.03,219.0,0.08,2.07,985.48,0.3,3.86,6.29,1.59,0.08,67.06,,,0.0,929.37,61.76,14.96,0.49,20.05,0.14,54.07,1.79,0.06
Viggiano1,40.334722,15.900555,28/09/2021 08:00,0.18,0.06,222.0,0.08,2.11,1027.68,9.5,4.25,6.42,1.42,0.08,59.86,,,0.0,929.68,243.63,144.7,0.48,22.41,0.14,43.3,2.32,0.06
Viggiano1,40.334722,15.900555,28/09/2021 09:00,0.17,0.11,213.0,0.08,2.18,1006.74,2.56,3.58,5.54,1.28,0.07,69.46,,,0.0,929.73,411.54,274.16,0.7,23.8,0.21,35.87,2.82,0.06
Viggiano1,40.334722,15.900555,28/09/2021 10:00,-9999.0,0.18,167.0,-9999.0,2.19,-9999.0,-9999.0,5.4,8.19,1.86,-9999.0,68.0,,,0.0,929.83,591.41,442.99,0.8,26.63,-9999.0,26.94,2.74,-9999.0
Viggiano1,40.334722,15.900555,28/09/2021 11:00,-9999.0,0.45,165.0,-9999.0,2.65,982.51,0.01,3.33,68.61,-9999.0,-9999.0,75.28,,,0.0,929.75,669.35,532.05,1.36,28.65,-9999.0,20.25,3.3,-9999.0
Viggiano1,40.334722,15.900555,28/09/2021 12:00,-9999.0,0.46,107.0,-9999.0,2.38,997.82,0.01,2.81,4.82,1.27,-9999.0,80.31,,,0.0,929.66,197.37,135.96,2.48,26.63,-9999.0,23.21,2.3,-9999.0
Viggiano1,40.334722,15.900555,28/09/2021 13:00,-9999.0,0.51,55.0,-9999.0,2.25,1003.68,0.0,-9999.0,-9999.0,48.03,-9999.0,83.7,,,0.0,929.38,343.51,257.399,1.82,26.75,-9999.0,22.93,3.17,-9999.0
Viggiano1,40.334722,15.900555,28/09/2021 14:00,0.16,0.41,69.0,0.07,2.21,991.72,0.0,3.12,5.05,1.26,0.06,86.33,,,0.0,929.19,375.67,278.15,0.8,27.0,0.12,22.94,2.9,0.54
Viggiano1,40.334722,15.900555,28/09/2021 15:00,0.18,0.34,59.0,0.08,1.99,986.44,0.0,2.97,5.03,1.34,0.08,84.92,,,0.0,929.07,277.6,228.68,0.18,26.18,0.14,26.11,4.16,0.24
Viggiano1,40.334722,15.900555,28/09/2021 16:00,0.18,0.31,67.0,0.08,1.97,989.39,0.0,3.16,5.0,1.2,0.08,83.72,,,0.0,929.05,163.16,98.6,0.28,25.56,0.14,27.86,2.82,0.16
Viggiano1,40.334722,15.900555,28/09/2021 17:00,0.18,0.3,83.0,0.08,1.94,987.76,0.0,4.08,5.92,1.2,0.08,81.64,,,0.0,929.2,53.8,2.33,0.35,23.16,0.14,36.19,3.11,0.06
Viggiano1,40.334722,15.900555,28/09/2021 18:00,0.17,0.29,89.0,0.07,2.0,988.51,0.0,3.57,5.44,1.22,0.07,81.78,,,0.0,929.61,6.73,-25.23,0.6,22.12,0.13,40.48,2.62,0.05
Viggiano1,40.334722,15.900555,28/09/2021 19:00,0.16,0.29,54.0,0.07,1.8,990.56,0.0,3.91,5.64,1.13,0.06,77.35,,,0.0,929.96,4.22,-28.88,0.54,21.22,0.12,45.11,3.18,0.04
Viggiano1,40.334722,15.900555,28/09/2021 20:00,0.16,0.28,285.0,0.07,1.98,994.77,0.0,3.96,5.81,1.2,0.06,74.45,,,0.0,930.37,4.11,-38.87,0.72,20.98,0.12,47.77,1.9,0.05
Viggiano1,40.334722,15.900555,28/09/2021 21:00,0.16,0.29,298.0,0.07,1.96,1006.66,0.0,4.73,6.6,1.22,0.06,-9999.0,,,0.0,930.65,3.87,-30.4,0.78,20.57,0.13,53.16,1.54,0.05
Viggiano1,40.334722,15.900555,28/09/2021 22:00,0.16,0.28,285.0,0.07,1.84,1009.0,0.0,5.36,7.52,1.41,0.06,65.04,,,0.0,930.64,3.3,-42.19,0.67,19.88,0.13,57.59,1.63,0.05
Viggiano1,40.334722,15.900555,28/09/2021 23:00,0.16,0.27,306.0,0.07,1.78,1009.06,0.0,4.4,6.42,1.32,0.06,59.76,,,0.0,930.72,2.92,-64.681,0.34,18.76,0.13,64.05,1.16,0.05
Viggiano1,40.334722,15.900555,29/09/2021 00:00,0.17,0.25,341.0,0.07,1.66,995.96,0.02,3.2,5.01,1.18,0.07,71.92,,,0.0,930.59,3.54,-70.65,0.61,18.31,0.13,59.56,1.92,0.05
Viggiano1,40.334722,15.900555,29/09/2021 01:00,0.16,0.27,347.0,0.07,1.81,996.28,0.04,2.78,4.5,1.12,0.06,81.12,,,0.0,930.46,3.5,-69.34,0.87,18.26,0.13,44.2,2.009,0.05
Viggiano1,40.334722,15.900555,29/09/2021 02:00,0.17,0.27,271.0,0.07,1.84,996.17,0.0,2.72,4.23,0.99,0.07,79.7,,,0.0,930.34,3.76,-60.64,0.74,17.45,0.13,44.39,1.24,0.05
Viggiano1,40.334722,15.900555,29/09/2021 03:00,0.16,0.29,25.0,0.07,2.05,999.6,0.0,2.73,4.35,1.06,0.07,79.3,,,0.0,930.11,3.38,-70.65,1.06,16.73,0.13,43.64,1.02,0.05
Viggiano1,40.334722,15.900555,29/09/2021 04:00,0.16,0.3,284.0,0.07,1.74,998.39,0.0,2.63,4.03,0.92,0.07,80.48,,,0.0,929.82,3.62,-73.73,0.77,16.379,0.13,43.25,1.06,0.05
Viggiano1,40.334722,15.900555,29/09/2021 05:00,0.17,0.3,39.0,0.07,1.9,1000.96,0.0,3.04,4.49,0.95,0.07,79.42,,,0.0,929.74,3.55,-74.05,1.09,15.98,0.13,44.51,1.87,0.05
Viggiano1,40.334722,15.900555,29/09/2021 06:00,0.17,0.31,34.0,0.07,1.96,1000.09,0.21,3.45,4.99,1.0,0.07,80.03,,,0.0,929.79,5.5,-71.06,3.76,15.84,0.13,42.13,1.68,0.05
Viggiano1,40.334722,15.900555,29/09/2021 07:00,0.16,0.32,225.0,0.07,1.96,999.92,0.0,5.91,7.51,1.05,0.07,74.25,,,0.0,929.94,78.12,-13.21,3.7,17.25,0.13,38.34,1.11,0.05
Viggiano1,40.334722,15.900555,29/09/2021 08:00,0.17,0.34,150.0,0.07,2.35,1026.54,11.36,6.02,8.44,1.58,0.07,61.88,,,0.0,930.17,258.88,138.83,3.64,20.33,0.13,30.35,1.59,0.05
Viggiano1,40.334722,15.900555,29/09/2021 09:00,0.16,0.38,173.0,0.07,2.37,1037.329,2.35,5.29,7.75,1.61,0.07,61.6,,,0.0,930.45,399.55,261.529,3.93,22.8,0.13,24.84,1.8,0.05
Viggiano1,40.334722,15.900555,29/09/2021 10:00,0.19,0.37,213.0,0.07,2.41,1047.109,2.86,4.98,7.17,1.43,0.07,70.76,,,0.0,930.6,568.61,396.88,3.3,24.8,0.13,23.39,3.31,0.05
Viggiano1,40.334722,15.900555,29/09/2021 11:00,0.24,0.36,219.0,0.07,2.14,1012.3,0.12,3.03,4.88,1.21,0.07,86.2,,,0.0,930.54,645.73,461.95,3.04,26.77,0.13,19.15,3.93,0.05
Viggiano1,40.334722,15.900555,29/09/2021 12:00,0.17,0.35,216.0,0.07,2.11,1010.4,0.05,2.84,4.46,1.06,0.07,90.37,,,0.0,930.35,590.95,429.28,2.99,27.7,0.13,15.33,3.86,0.05
Viggiano1,40.334722,15.900555,29/09/2021 13:00,0.17,0.35,217.0,0.07,2.25,1007.72,0.0,2.72,4.26,1.0,0.07,92.22,,,0.0,929.9,639.84,476.44,2.62,28.82,0.14,11.49,4.26,0.06
Viggiano1,40.334722,15.900555,29/09/2021 14:00,0.17,0.33,222.0,0.08,2.22,1004.48,0.0,2.82,4.6,1.17,0.07,94.39,,,0.0,929.56,279.51,199.06,3.01,27.35,0.14,15.4,4.24,0.06
Viggiano1,40.334722,15.900555,29/09/2021 15:00,0.17,0.34,222.0,0.07,2.1,1001.32,0.0,2.92,4.52,1.04,0.07,91.93,,,0.0,929.45,289.91,296.26,2.65,27.11,0.13,21.13,5.1,0.05
Viggiano1,40.334722,15.900555,29/09/2021 16:00,0.17,0.32,226.0,0.07,2.009,1000.88,0.0,3.16,4.78,1.06,0.07,88.57,,,0.8,929.47,319.27,236.3,2.9,26.65,0.13,25.05,4.8,0.05
Viggiano1,40.334722,15.900555,29/09/2021 17:00,0.16,0.29,277.0,0.07,1.87,995.4,0.0,3.35,5.03,1.09,0.06,77.97,,,0.0,929.92,63.78,-12.1,2.74,21.73,0.12,52.44,2.75,0.05
Viggiano1,40.334722,15.900555,29/09/2021 18:00,0.16,0.25,280.0,0.07,2.26,997.05,0.0,3.6,5.39,1.17,0.06,76.63,,,0.0,930.4,18.51,-24.58,3.21,20.71,0.12,54.82,2.12,0.05
Viggiano1,40.334722,15.900555,29/09/2021 19:00,0.16,0.23,286.0,0.07,2.2,999.17,0.0,3.73,5.35,1.06,0.07,76.74,,,0.0,930.69,4.34,-21.81,3.22,20.13,0.13,56.08,2.13,0.05
Viggiano1,40.334722,15.900555,29/09/2021 20:00,0.16,0.24,287.0,0.07,1.91,1001.22,0.0,5.04,6.5,0.95,0.07,-9999.0,,,0.0,931.09,2.85,-58.23,3.26,19.34,0.13,59.32,1.77,0.05
Viggiano1,40.334722,15.900555,29/09/2021 21:00,0.16,0.24,278.0,0.07,1.67,1000.06,0.0,3.97,5.22,0.82,0.07,72.31,,,0.0,931.17,2.33,-63.69,3.37,18.74,0.13,63.33,1.57,0.05
Viggiano1,40.334722,15.900555,29/09/2021 22:00,0.17,0.23,1.0,0.07,1.92,1001.11,0.0,3.97,5.48,0.98,0.07,70.64,,,0.0,931.28,1.82,-64.31,3.52,18.2,0.13,65.87,1.65,0.05
Viggiano1,40.334722,15.900555,29/09/2021 23:00,0.17,0.23,313.0,0.07,2.15,1004.61,0.06,3.9,5.57,1.09,0.07,70.52,,,0.0,931.29,1.64,-64.621,2.98,17.79,0.13,66.75,1.43,0.05
Viggiano1,40.334722,15.900555,30/09/2021 00:00,0.17,0.22,307.0,0.07,2.11,1000.03,0.0,3.37,5.14,1.16,0.07,71.31,,,0.0,931.27,1.09,-65.65,3.58,17.64,0.13,67.13,1.93,0.05
Viggiano1,40.334722,15.900555,30/09/2021 01:00,0.16,0.23,293.0,0.07,1.95,995.32,0.0,3.11,4.8,1.1,0.06,70.9,,,0.0,931.36,0.31,-66.27,3.44,17.47,0.13,70.33,2.06,0.05
Viggiano1,40.334722,15.900555,30/09/2021 02:00,0.17,0.23,292.0,0.07,2.19,995.73,0.0,3.13,4.73,1.04,0.07,68.02,,,0.0,931.42,0.35,-60.6,3.58,17.18,0.13,73.0,1.97,0.05
Viggiano1,40.334722,15.900555,30/09/2021 03:00,0.16,0.23,281.0,0.07,2.02,995.78,0.0,3.14,4.68,1.0,0.07,65.83,,,0.0,931.29,0.26,-57.84,3.35,17.03,0.13,75.79,1.67,0.05
Viggiano1,40.334722,15.900555,30/09/2021 04:00,0.17,0.24,31.0,0.07,2.04,1004.82,0.14,3.06,4.81,1.14,0.07,61.01,,,0.2,931.09,0.22,-61.91,3.25,16.69,0.13,78.65,1.96,0.05
Viggiano1,40.334722,15.900555,30/09/2021 05:00,0.16,0.23,25.0,0.07,2.18,1002.77,0.0,3.06,4.57,0.99,0.07,63.68,,,0.0,930.98,0.17,-56.52,2.92,16.71,0.28,79.98,1.88,0.05
Viggiano1,40.334722,15.900555,30/09/2021 06:00,0.17,0.25,342.0,0.07,2.06,999.19,0.06,3.89,5.51,1.06,0.07,66.43,,,0.0,930.99,0.76,-54.5,0.7,16.81,0.13,80.61,1.37,0.05
Viggiano1,40.334722,15.900555,30/09/2021 07:00,0.17,0.23,123.0,0.07,2.32,998.26,0.0,4.6,6.29,1.1,0.07,65.39,,,0.0,931.21,61.18,-16.93,0.86,17.32,0.28,79.71,1.01,0.05
Viggiano1,40.334722,15.900555,30/09/2021 08:00,0.19,0.24,148.0,0.07,2.33,999.36,0.0,4.5,6.2,1.11,0.07,56.1,,,0.0,931.63,234.05,98.01,0.92,19.77,0.27,64.66,1.57,0.05
Viggiano1,40.334722,15.900555,30/09/2021 09:00,0.24,-9999.0,212.0,0.07,2.44,1012.93,2.67,4.4,6.32,1.25,0.07,62.85,,,0.0,931.83,417.27,287.44,0.5,22.25,0.4,44.14,2.08,0.05
Viggiano1,40.334722,15.900555,30/09/2021 10:00,0.17,0.38,172.0,0.07,2.86,1039.48,28.23,8.45,11.48,1.97,0.07,73.76,,,0.0,932.11,607.02,494.13,0.54,25.37,0.16,30.13,2.59,0.05
Viggiano1,40.334722,15.900555,30/09/2021 11:00,0.29,0.32,159.0,0.08,2.67,1027.65,16.75,5.9,8.47,1.68,0.07,88.38,,,0.0,932.06,562.05,446.15,-9999.0,27.02,0.46,23.54,2.88,0.16
Viggiano1,40.334722,15.900555,30/09/2021 12:00,0.06,0.49,91.0,0.0,3.3,1020.79,0.53,3.43,5.24,1.18,0.0,87.02,,,1.4,931.93,300.39,198.4,2.08,23.53,0.02,39.53,2.11,0.0
Viggiano1,40.334722,15.900555,30/09/2021 13:00,0.08,0.47,45.0,0.01,3.37,1010.44,0.0,3.98,5.67,1.1,0.0,73.2,,,6.4,931.73,112.4,56.13,2.03,20.02,0.04,61.13,3.1,0.0
Viggiano1,40.334722,15.900555,30/09/2021 14:00,0.07,0.42,130.0,0.0,2.94,1008.41,0.6,4.54,6.18,1.07,0.0,59.39,,,0.4,931.73,52.36,34.01,2.54,19.55,0.2,68.7,1.7,0.0
Viggiano1,40.334722,15.900555,30/09/2021 15:00,0.08,0.41,285.0,0.01,2.79,1002.77,0.0,4.68,6.42,1.13,0.0,60.34,,,0.0,931.83,50.31,16.58,2.33,18.7,0.11,72.47,1.82,0.0
Viggiano1,40.334722,15.900555,30/09/2021 16:00,0.08,0.31,330.0,0.01,2.47,1012.31,0.0,4.29,5.99,1.11,0.0,67.54,,,0.4,931.91,41.0,8.21,2.08,18.61,0.16,73.32,2.32,0.0
Viggiano1,40.334722,15.900555,30/09/2021 17:00,0.07,0.29,348.0,0.0,2.96,997.57,0.98,4.63,6.38,1.14,0.0,62.26,,,4.4,931.99,12.22,-17.38,2.56,18.28,0.11,73.1,2.58,0.0
Viggiano1,40.334722,15.900555,30/09/2021 18:00,0.14,0.3,343.0,0.05,2.68,993.81,0.01,4.52,5.84,0.86,0.04,76.65,,,14.4,932.33,5.06,-20.0,1.2,17.02,0.1,79.46,3.66,0.03
Viggiano1,40.334722,15.900555,30/09/2021 19:00,0.16,0.19,340.0,0.07,2.62,990.84,0.68,6.58,8.2,1.05,0.09,-9999.0,,,0.0,932.82,3.32,-28.08,0.88,16.82,0.13,83.14,2.19,0.05
Viggiano1,40.334722,15.900555,30/09/2021 20:00,0.18,0.18,35.0,0.08,2.34,991.88,0.5,6.01,7.68,1.09,0.17,58.22,,,0.0,933.14,1.99,-55.08,0.99,16.379,0.14,83.47,1.76,0.06
Viggiano1,40.334722,15.900555,30/09/2021 21:00,0.18,0.14,345.0,0.08,2.17,990.28,0.07,4.12,5.7,1.03,0.19,59.92,,,0.0,933.36,1.64,-60.57,0.65,16.19,0.14,83.99,1.94,0.06
Viggiano1,40.334722,15.900555,30/09/2021 22:00,0.18,0.14,24.0,0.08,2.22,993.24,0.73,3.67,5.13,0.95,0.08,62.75,,,0.2,933.51,1.32,-66.97,0.97,16.01,0.14,83.51,1.97,0.06
Viggiano1,40.334722,15.900555,30/09/2021 23:00,0.18,0.15,37.0,0.08,2.49,1002.98,6.54,6.29,8.05,1.15,0.08,54.53,,,0.0,933.51,1.34,-71.42,0.71,15.92,0.14,83.02,1.96,0.06
Viggiano1,40.334722,15.900555,01/10/2021 00:00,0.18,0.14,39.0,0.08,2.28,992.66,0.0,2.89,4.5,1.05,0.08,69.97,,,0.0,933.62,0.8,-74.06,0.83,16.079,0.14,79.63,2.69,0.06
Viggiano1,40.334722,15.900555,01/10/2021 01:00,0.17,0.15,32.0,0.07,2.25,988.5,0.0,2.57,4.65,1.36,0.07,74.04,,,0.0,933.63,0.44,-73.61,0.56,16.26,0.13,71.0,2.72,0.05
Viggiano1,40.334722,15.900555,01/10/2021 02:00,0.16,0.15,32.0,0.07,2.26,990.27,0.0,2.54,4.87,1.52,0.07,71.31,,,0.0,933.56,0.21,-74.77,0.85,16.11,0.13,65.23,2.6,0.05
Viggiano1,40.334722,15.900555,01/10/2021 03:00,0.16,0.15,24.0,0.07,2.29,992.74,0.0,2.52,4.44,1.25,0.07,67.17,,,0.0,933.44,0.48,-73.35,0.89,15.6,0.13,66.02,1.82,0.05
Viggiano1,40.334722,15.900555,01/10/2021 04:00,0.16,0.15,348.0,0.07,2.35,996.76,0.11,3.02,4.87,1.2,0.07,61.24,,,0.0,933.27,0.82,-71.64,1.03,14.98,0.13,70.3,1.52,0.05
Viggiano1,40.334722,15.900555,01/10/2021 05:00,0.16,0.16,40.0,0.07,2.43,997.93,1.26,3.46,5.23,1.15,0.07,61.88,,,0.0,933.16,0.57,-74.56,1.14,15.04,0.13,70.61,1.45,0.05
Viggiano1,40.334722,15.900555,01/10/2021 06:00,0.16,0.17,86.0,0.07,2.16,996.23,0.02,3.16,4.97,1.18,0.07,61.04,,,0.0,933.12,1.27,-72.85,3.1,14.53,0.13,70.22,1.47,0.05
