Stazione,Latitudine,Longitudine,Data_Ora,Benzene (µg/m³),CO (mg/m³),Etilbenzene (µg/m³),mp-Xilene (µg/m³),o-Xilene (µg/m³),PM10 (µg/m³),Toluene (µg/m³)
Potenza_Viale_Unicef,40.627777,15.796388,11/10/2021 14:00,0.87,0.26,0.1,0.59,0.37,,0.83
Potenza_Viale_Unicef,40.627777,15.796388,11/10/2021 15:00,0.86,0.24,0.03,0.58,0.35,,0.55
Potenza_Viale_Unicef,40.627777,15.796388,11/10/2021 16:00,0.84,0.32,0.21,0.74,0.44,,0.68
Potenza_Viale_Unicef,40.627777,15.796388,11/10/2021 17:00,1.0,0.38,0.54,1.09,0.37,,0.99
Potenza_Viale_Unicef,40.627777,15.796388,11/10/2021 18:00,1.18,0.5,0.55,1.08,0.34,,1.03
Potenza_Viale_Unicef,40.627777,15.796388,11/10/2021 19:00,2.04,0.39,1.01,0.16,0.92,,3.26
Potenza_Viale_Unicef,40.627777,15.796388,11/10/2021 20:00,1.49,0.38,0.63,1.39,0.63,,2.14
Potenza_Viale_Unicef,40.627777,15.796388,11/10/2021 21:00,1.33,0.3,0.55,1.2,0.51,,1.37
Potenza_Viale_Unicef,40.627777,15.796388,11/10/2021 22:00,1.1,0.23,0.11,0.68,0.34,,0.96
Potenza_Viale_Unicef,40.627777,15.796388,11/10/2021 23:00,0.87,0.21,0.03,0.56,0.37,,0.55
Potenza_Viale_Unicef,40.627777,15.796388,12/10/2021 00:00,0.84,0.25,0.03,0.55,0.34,,0.52
Potenza_Viale_Unicef,40.627777,15.796388,12/10/2021 01:00,0.91,0.26,0.03,0.6,0.35,,0.89
Potenza_Viale_Unicef,40.627777,15.796388,12/10/2021 02:00,0.9,0.19,0.03,0.56,0.34,,0.82
Potenza_Viale_Unicef,40.627777,15.796388,12/10/2021 03:00,0.82,0.19,0.03,0.13,0.24,,0.5
Potenza_Viale_Unicef,40.627777,15.796388,12/10/2021 04:00,0.8,0.19,0.03,0.07,0.04,,0.3
Potenza_Viale_Unicef,40.627777,15.796388,12/10/2021 05:00,0.8,0.19,0.03,0.06,0.04,,0.29
Potenza_Viale_Unicef,40.627777,15.796388,12/10/2021 06:00,0.8,0.21,0.04,0.07,0.04,,0.48
Potenza_Viale_Unicef,40.627777,15.796388,12/10/2021 07:00,0.84,0.3,0.04,0.5,0.31,,0.65
Potenza_Viale_Unicef,40.627777,15.796388,12/10/2021 08:00,1.33,0.3,0.22,0.78,0.35,,0.98
Potenza_Viale_Unicef,40.627777,15.796388,12/10/2021 09:00,0.95,0.28,0.54,1.09,0.36,,0.99
Potenza_Viale_Unicef,40.627777,15.796388,12/10/2021 10:00,0.54,0.25,0.54,1.11,0.44,,1.03
Potenza_Viale_Unicef,40.627777,15.796388,12/10/2021 11:00,0.87,0.24,0.29,0.86,0.37,,0.78
Potenza_Viale_Unicef,40.627777,15.796388,12/10/2021 12:00,0.88,0.27,0.52,1.1,0.43,,1.01
Potenza_Viale_Unicef,40.627777,15.796388,12/10/2021 13:00,0.91,0.29,0.55,1.1,0.48,,1.05
Potenza_Viale_Unicef,40.627777,15.796388,12/10/2021 14:00,0.9,0.23,0.54,0.74,0.39,,1.23
Potenza_Viale_Unicef,40.627777,15.796388,12/10/2021 15:00,0.82,0.23,0.29,0.69,0.31,,0.78
Potenza_Viale_Unicef,40.627777,15.796388,12/10/2021 16:00,0.84,0.28,0.29,0.85,0.45,,0.99
Potenza_Viale_Unicef,40.627777,15.796388,12/10/2021 17:00,0.91,0.36,0.55,1.11,0.58,,1.17
Potenza_Viale_Unicef,40.627777,15.796388,12/10/2021 18:00,1.18,0.66,0.55,0.75,0.7,,0.92
Potenza_Viale_Unicef,40.627777,15.796388,12/10/2021 19:00,1.98,0.8,1.02,0.01,1.1,,0.06
Potenza_Viale_Unicef,40.627777,15.796388,12/10/2021 20:00,2.3,0.83,1.11,0.01,1.12,,3.68
Potenza_Viale_Unicef,40.627777,15.796388,12/10/2021 21:00,2.74,0.78,1.09,0.01,1.12,,3.76
Potenza_Viale_Unicef,40.627777,15.796388,12/10/2021 22:00,2.44,0.6,0.65,1.91,0.66,,2.79
Potenza_Viale_Unicef,40.627777,15.796388,12/10/2021 23:00,1.87,0.56,0.57,1.75,0.58,,1.95
Potenza_Viale_Unicef,40.627777,15.796388,13/10/2021 00:00,1.48,0.5,0.56,1.25,0.52,,1.44
Potenza_Viale_Unicef,40.627777,15.796388,13/10/2021 01:00,1.27,0.46,0.57,1.15,0.42,,1.32
Potenza_Viale_Unicef,40.627777,15.796388,13/10/2021 02:00,0.99,0.43,0.38,0.94,0.43,,0.97
Potenza_Viale_Unicef,40.627777,15.796388,13/10/2021 03:00,0.9,0.4,0.05,0.67,0.44,,0.95
Potenza_Viale_Unicef,40.627777,15.796388,13/10/2021 04:00,0.81,0.39,0.05,0.7,0.43,,0.95
Potenza_Viale_Unicef,40.627777,15.796388,13/10/2021 05:00,0.7,0.44,0.07,0.71,0.45,,0.87
Potenza_Viale_Unicef,40.627777,15.796388,13/10/2021 06:00,1.16,0.58,0.49,1.04,0.46,,1.21
Potenza_Viale_Unicef,40.627777,15.796388,13/10/2021 07:00,2.11,0.72,0.59,0.8,0.57,,2.09
Potenza_Viale_Unicef,40.627777,15.796388,13/10/2021 08:00,1.98,0.81,0.61,0.02,0.58,,1.58
Potenza_Viale_Unicef,40.627777,15.796388,13/10/2021 09:00,1.98,0.58,0.61,0.02,0.8,,2.31
Potenza_Viale_Unicef,40.627777,15.796388,13/10/2021 10:00,1.54,0.4,0.58,0.89,0.58,,2.3
Potenza_Viale_Unicef,40.627777,15.796388,13/10/2021 11:00,1.22,0.3,0.54,0.39,0.58,,1.88
Potenza_Viale_Unicef,40.627777,15.796388,13/10/2021 12:00,0.86,0.26,0.36,0.91,0.38,,1.06
Potenza_Viale_Unicef,40.627777,15.796388,13/10/2021 13:00,0.45,0.28,0.21,0.77,0.35,,0.79
Potenza_Viale_Unicef,40.627777,15.796388,13/10/2021 14:00,0.62,0.25,0.11,0.66,0.33,,0.83
Potenza_Viale_Unicef,40.627777,15.796388,13/10/2021 15:00,0.55,0.24,0.03,0.55,0.35,,0.5
Potenza_Viale_Unicef,40.627777,15.796388,13/10/2021 16:00,0.55,0.26,0.03,0.54,0.34,,0.48
Potenza_Viale_Unicef,40.627777,15.796388,13/10/2021 17:00,0.63,0.3,0.03,0.57,0.34,,0.65
Potenza_Viale_Unicef,40.627777,15.796388,13/10/2021 18:00,0.8,0.3,0.03,0.6,0.34,,0.77
Potenza_Viale_Unicef,40.627777,15.796388,13/10/2021 19:00,0.8,0.32,0.28,0.85,0.33,,0.95
Potenza_Viale_Unicef,40.627777,15.796388,13/10/2021 20:00,0.8,0.28,0.03,0.58,0.34,,0.63
Potenza_Viale_Unicef,40.627777,15.796388,13/10/2021 21:00,0.85,0.24,0.03,0.57,0.35,,0.77
Potenza_Viale_Unicef,40.627777,15.796388,13/10/2021 22:00,0.8,0.26,0.03,0.55,0.33,,0.59
Potenza_Viale_Unicef,40.627777,15.796388,13/10/2021 23:00,0.84,0.38,0.22,0.76,0.35,,0.75
Potenza_Viale_Unicef,40.627777,15.796388,14/10/2021 00:00,0.87,0.33,0.29,0.84,0.32,,0.96
Potenza_Viale_Unicef,40.627777,15.796388,14/10/2021 01:00,0.8,0.36,0.55,1.09,0.38,,1.35
Potenza_Viale_Unicef,40.627777,15.796388,14/10/2021 02:00,0.4,0.28,0.37,0.9,0.4,,1.57
Potenza_Viale_Unicef,40.627777,15.796388,14/10/2021 03:00,0.56,0.15,0.04,0.55,0.39,,0.83
Potenza_Viale_Unicef,40.627777,15.796388,14/10/2021 04:00,0.56,0.15,0.03,0.14,0.37,,0.5
Potenza_Viale_Unicef,40.627777,15.796388,14/10/2021 05:00,0.56,0.14,0.03,0.07,0.09,,0.17
Potenza_Viale_Unicef,40.627777,15.796388,14/10/2021 06:00,0.56,0.17,0.04,0.08,0.04,,0.13
Potenza_Viale_Unicef,40.627777,15.796388,14/10/2021 07:00,0.65,0.22,0.03,0.24,0.16,,0.43
Potenza_Viale_Unicef,40.627777,15.796388,14/10/2021 08:00,0.8,0.24,0.03,0.55,0.38,,0.53
Potenza_Viale_Unicef,40.627777,15.796388,14/10/2021 09:00,0.8,0.24,0.03,0.61,0.35,,0.61
Potenza_Viale_Unicef,40.627777,15.796388,14/10/2021 10:00,0.58,0.22,0.03,0.58,0.32,,0.55
Potenza_Viale_Unicef,40.627777,15.796388,14/10/2021 11:00,0.56,0.29,0.03,0.55,0.35,,0.48
Potenza_Viale_Unicef,40.627777,15.796388,14/10/2021 12:00,0.35,0.26,0.03,0.55,0.35,,0.48
Potenza_Viale_Unicef,40.627777,15.796388,14/10/2021 13:00,0.56,0.31,0.04,0.55,0.36,,0.48
Potenza_Viale_Unicef,40.627777,15.796388,14/10/2021 14:00,0.56,0.28,0.04,0.55,0.35,,0.48
Potenza_Viale_Unicef,40.627777,15.796388,14/10/2021 15:00,0.5,0.27,0.03,0.13,0.36,,0.16
Potenza_Viale_Unicef,40.627777,15.796388,14/10/2021 16:00,0.53,0.27,0.03,0.48,0.36,,0.43
Potenza_Viale_Unicef,40.627777,15.796388,14/10/2021 17:00,0.55,0.3,0.03,0.55,0.33,,0.48
Potenza_Viale_Unicef,40.627777,15.796388,14/10/2021 18:00,0.56,0.34,0.03,0.58,0.38,,0.65
Potenza_Viale_Unicef,40.627777,15.796388,14/10/2021 19:00,0.69,0.35,0.04,0.86,0.38,,0.84
Potenza_Viale_Unicef,40.627777,15.796388,14/10/2021 20:00,0.58,0.38,0.04,0.57,0.4,,0.6
Potenza_Viale_Unicef,40.627777,15.796388,14/10/2021 21:00,0.58,0.35,0.04,0.55,0.41,,0.48
Potenza_Viale_Unicef,40.627777,15.796388,14/10/2021 22:00,0.57,0.35,0.04,0.39,0.42,,0.38
Potenza_Viale_Unicef,40.627777,15.796388,14/10/2021 23:00,0.58,0.36,0.04,0.26,0.41,,0.51
Potenza_Viale_Unicef,40.627777,15.796388,15/10/2021 00:00,0.58,0.36,0.04,0.55,0.42,,0.7
Potenza_Viale_Unicef,40.627777,15.796388,15/10/2021 01:00,0.59,0.41,0.05,0.55,0.41,,0.63
Potenza_Viale_Unicef,40.627777,15.796388,15/10/2021 02:00,0.6,0.41,0.05,0.55,0.42,,0.78
Potenza_Viale_Unicef,40.627777,15.796388,15/10/2021 03:00,0.59,0.42,0.05,0.55,0.44,,0.78
Potenza_Viale_Unicef,40.627777,15.796388,15/10/2021 04:00,0.6,0.42,0.05,0.56,0.45,,0.77
Potenza_Viale_Unicef,40.627777,15.796388,15/10/2021 05:00,0.6,0.39,0.06,0.55,0.45,,0.76
Potenza_Viale_Unicef,40.627777,15.796388,15/10/2021 06:00,0.6,0.42,0.06,0.41,0.3,,0.52
Potenza_Viale_Unicef,40.627777,15.796388,15/10/2021 07:00,0.6,0.43,0.05,0.14,0.24,,0.48
Potenza_Viale_Unicef,40.627777,15.796388,15/10/2021 08:00,0.68,0.42,0.05,0.5,0.18,,0.58
Potenza_Viale_Unicef,40.627777,15.796388,15/10/2021 09:00,0.6,0.39,0.04,0.58,0.39,,0.68
Potenza_Viale_Unicef,40.627777,15.796388,15/10/2021 10:00,0.58,0.35,0.04,0.57,0.42,,0.72
Potenza_Viale_Unicef,40.627777,15.796388,15/10/2021 11:00,0.57,0.33,0.04,0.58,0.38,,0.62
Potenza_Viale_Unicef,40.627777,15.796388,15/10/2021 12:00,0.68,0.32,0.03,0.59,0.37,,0.55
Potenza_Viale_Unicef,40.627777,15.796388,15/10/2021 13:00,0.76,0.35,0.03,0.55,0.35,,0.55
Potenza_Viale_Unicef,40.627777,15.796388,15/10/2021 14:00,0.86,0.31,0.03,0.58,0.37,,0.72
Potenza_Viale_Unicef,40.627777,15.796388,15/10/2021 15:00,0.59,0.32,0.03,0.55,0.35,,0.48
Potenza_Viale_Unicef,40.627777,15.796388,15/10/2021 16:00,0.76,0.32,0.03,0.55,0.35,,0.48
Potenza_Viale_Unicef,40.627777,15.796388,15/10/2021 17:00,0.8,0.32,0.03,0.55,0.33,,0.48
Potenza_Viale_Unicef,40.627777,15.796388,15/10/2021 18:00,0.9,0.36,0.03,0.55,0.35,,0.59
Potenza_Viale_Unicef,40.627777,15.796388,15/10/2021 19:00,0.92,0.35,0.03,0.61,0.39,,0.9
Potenza_Viale_Unicef,40.627777,15.796388,15/10/2021 20:00,0.86,0.34,0.04,0.58,0.38,,0.78
Potenza_Viale_Unicef,40.627777,15.796388,15/10/2021 21:00,0.73,0.28,0.03,0.56,0.34,,0.61
Potenza_Viale_Unicef,40.627777,15.796388,15/10/2021 22:00,0.64,0.28,0.03,0.55,0.35,,0.48
Potenza_Viale_Unicef,40.627777,15.796388,15/10/2021 23:00,0.67,0.28,0.03,0.3,0.35,,0.29
Potenza_Viale_Unicef,40.627777,15.796388,16/10/2021 00:00,0.59,0.3,0.03,0.14,0.35,,0.48
Potenza_Viale_Unicef,40.627777,15.796388,16/10/2021 01:00,0.56,0.29,0.03,0.31,0.33,,0.48
Potenza_Viale_Unicef,40.627777,15.796388,16/10/2021 02:00,0.55,0.27,0.03,0.06,0.34,,0.35
Potenza_Viale_Unicef,40.627777,15.796388,16/10/2021 03:00,0.55,0.26,0.03,0.06,0.33,,0.1
Potenza_Viale_Unicef,40.627777,15.796388,16/10/2021 04:00,0.55,0.26,0.03,0.06,0.35,,0.23
Potenza_Viale_Unicef,40.627777,15.796388,16/10/2021 05:00,0.56,0.27,0.04,0.07,0.38,,0.17
Potenza_Viale_Unicef,40.627777,15.796388,16/10/2021 06:00,0.55,0.29,0.03,0.06,0.34,,0.43
Potenza_Viale_Unicef,40.627777,15.796388,16/10/2021 07:00,0.76,0.36,0.03,0.48,0.34,,0.53
Potenza_Viale_Unicef,40.627777,15.796388,16/10/2021 08:00,0.89,0.45,0.19,0.76,0.34,,0.74
Potenza_Viale_Unicef,40.627777,15.796388,16/10/2021 09:00,0.91,0.38,0.56,0.17,0.24,,1.17
Potenza_Viale_Unicef,40.627777,15.796388,16/10/2021 10:00,1.04,0.36,0.54,0.01,0.23,,1.28
Potenza_Viale_Unicef,40.627777,15.796388,16/10/2021 11:00,0.91,0.4,0.29,0.69,0.37,,0.96
Potenza_Viale_Unicef,40.627777,15.796388,16/10/2021 12:00,1.05,0.41,0.55,1.15,0.55,,1.03
Potenza_Viale_Unicef,40.627777,15.796388,16/10/2021 13:00,1.19,0.43,0.55,1.36,0.58,,1.59
Potenza_Viale_Unicef,40.627777,15.796388,16/10/2021 14:00,0.97,0.32,0.56,0.8,0.48,,1.2
Potenza_Viale_Unicef,40.627777,15.796388,16/10/2021 15:00,0.82,0.29,0.11,0.5,0.37,,0.66
Potenza_Viale_Unicef,40.627777,15.796388,16/10/2021 16:00,0.9,0.28,0.03,0.58,0.37,,0.72
Potenza_Viale_Unicef,40.627777,15.796388,16/10/2021 17:00,0.91,0.35,0.47,0.51,0.42,,0.99
Potenza_Viale_Unicef,40.627777,15.796388,16/10/2021 18:00,1.14,0.53,0.54,1.29,0.48,,1.34
Potenza_Viale_Unicef,40.627777,15.796388,16/10/2021 19:00,1.83,0.84,0.56,1.05,0.58,,1.95
Potenza_Viale_Unicef,40.627777,15.796388,16/10/2021 20:00,2.88,0.88,0.57,0.01,0.9,,2.78
Potenza_Viale_Unicef,40.627777,15.796388,16/10/2021 21:00,2.84,0.8,0.57,0.01,0.64,,2.41
Potenza_Viale_Unicef,40.627777,15.796388,16/10/2021 22:00,2.92,0.75,0.57,0.42,0.58,,0.98
Potenza_Viale_Unicef,40.627777,15.796388,16/10/2021 23:00,2.41,0.65,0.57,1.79,0.71,,2.31
Potenza_Viale_Unicef,40.627777,15.796388,17/10/2021 00:00,1.86,0.53,0.57,1.76,0.63,,2.11
Potenza_Viale_Unicef,40.627777,15.796388,17/10/2021 01:00,1.56,0.53,0.54,1.22,0.38,,1.49
Potenza_Viale_Unicef,40.627777,15.796388,17/10/2021 02:00,1.46,0.5,0.54,1.16,0.55,,1.53
Potenza_Viale_Unicef,40.627777,15.796388,17/10/2021 03:00,1.25,0.36,0.54,1.13,0.5,,1.32
Potenza_Viale_Unicef,40.627777,15.796388,17/10/2021 04:00,0.95,0.28,0.35,0.92,0.34,,0.83
Potenza_Viale_Unicef,40.627777,15.796388,17/10/2021 05:00,0.82,0.27,0.03,0.56,0.36,,0.5
Potenza_Viale_Unicef,40.627777,15.796388,17/10/2021 06:00,0.8,0.29,0.03,0.55,0.35,,0.48
Potenza_Viale_Unicef,40.627777,15.796388,17/10/2021 07:00,0.83,0.35,0.2,0.77,0.34,,0.9
Potenza_Viale_Unicef,40.627777,15.796388,17/10/2021 08:00,0.87,0.34,0.1,0.63,0.32,,0.65
Potenza_Viale_Unicef,40.627777,15.796388,17/10/2021 09:00,1.13,0.35,0.03,0.84,0.37,,0.9
Potenza_Viale_Unicef,40.627777,15.796388,17/10/2021 10:00,0.95,0.31,0.29,0.85,0.34,,1.0
Potenza_Viale_Unicef,40.627777,15.796388,17/10/2021 11:00,0.87,0.3,0.03,0.59,0.37,,0.65
Potenza_Viale_Unicef,40.627777,15.796388,17/10/2021 12:00,0.9,0.29,0.29,0.6,0.37,,0.9
Potenza_Viale_Unicef,40.627777,15.796388,17/10/2021 13:00,0.73,0.25,0.04,0.56,0.34,,0.61
Potenza_Viale_Unicef,40.627777,15.796388,17/10/2021 14:00,0.77,0.24,0.03,0.55,0.35,,0.48
Potenza_Viale_Unicef,40.627777,15.796388,17/10/2021 15:00,0.68,0.26,0.03,0.14,0.35,,0.48
Potenza_Viale_Unicef,40.627777,15.796388,17/10/2021 16:00,0.8,0.27,0.04,0.24,0.34,,0.48
Potenza_Viale_Unicef,40.627777,15.796388,17/10/2021 17:00,0.8,0.31,0.03,0.55,0.36,,0.53
Potenza_Viale_Unicef,40.627777,15.796388,17/10/2021 18:00,0.84,0.51,0.03,0.57,0.34,,0.66
Potenza_Viale_Unicef,40.627777,15.796388,17/10/2021 19:00,1.5,0.67,0.48,0.9,0.54,,0.88
Potenza_Viale_Unicef,40.627777,15.796388,17/10/2021 20:00,1.8,0.68,0.57,1.44,0.58,,1.91
Potenza_Viale_Unicef,40.627777,15.796388,17/10/2021 21:00,1.62,0.52,0.57,1.87,0.58,,1.31
Potenza_Viale_Unicef,40.627777,15.796388,17/10/2021 22:00,1.24,0.36,0.55,1.28,0.5,,1.15
Potenza_Viale_Unicef,40.627777,15.796388,17/10/2021 23:00,0.95,0.37,0.54,1.09,0.36,,1.0
Potenza_Viale_Unicef,40.627777,15.796388,18/10/2021 00:00,0.91,0.38,0.37,0.92,0.36,,0.96
Potenza_Viale_Unicef,40.627777,15.796388,18/10/2021 01:00,1.14,0.37,0.47,1.05,0.47,,1.27
Potenza_Viale_Unicef,40.627777,15.796388,18/10/2021 02:00,0.95,0.31,0.37,0.92,0.35,,0.96
Potenza_Viale_Unicef,40.627777,15.796388,18/10/2021 03:00,0.91,0.33,0.22,0.78,0.34,,0.99
Potenza_Viale_Unicef,40.627777,15.796388,18/10/2021 04:00,0.86,0.3,0.37,0.91,0.34,,0.96
Potenza_Viale_Unicef,40.627777,15.796388,18/10/2021 05:00,0.89,0.35,0.03,0.6,0.35,,0.95
Potenza_Viale_Unicef,40.627777,15.796388,18/10/2021 06:00,1.17,0.43,0.46,1.01,0.32,,1.01
Potenza_Viale_Unicef,40.627777,15.796388,18/10/2021 07:00,1.84,0.85,0.55,0.97,0.55,,2.02
Potenza_Viale_Unicef,40.627777,15.796388,18/10/2021 08:00,3.15,0.82,0.58,0.01,0.92,,3.15
Potenza_Viale_Unicef,40.627777,15.796388,18/10/2021 09:00,2.77,0.74,0.57,0.01,0.76,,3.22
Potenza_Viale_Unicef,40.627777,15.796388,18/10/2021 10:00,1.62,0.52,0.58,0.01,0.92,,3.55
Potenza_Viale_Unicef,40.627777,15.796388,18/10/2021 11:00,1.0,0.26,0.56,0.01,0.55,,1.69
Potenza_Viale_Unicef,40.627777,15.796388,18/10/2021 12:00,0.81,0.28,0.11,0.47,0.37,,0.61
Potenza_Viale_Unicef,40.627777,15.796388,18/10/2021 13:00,0.8,0.3,0.03,0.55,0.34,,0.54
Potenza_Viale_Unicef,40.627777,15.796388,18/10/2021 14:00,0.71,0.23,0.03,0.55,0.33,,0.48
Potenza_Viale_Unicef,40.627777,15.796388,18/10/2021 15:00,0.67,0.21,0.03,0.55,0.34,,0.75
Potenza_Viale_Unicef,40.627777,15.796388,18/10/2021 16:00,0.63,0.27,0.03,0.55,0.34,,1.78
Potenza_Viale_Unicef,40.627777,15.796388,18/10/2021 17:00,0.8,0.31,0.03,0.57,0.37,,3.3
Potenza_Viale_Unicef,40.627777,15.796388,18/10/2021 18:00,0.84,0.58,0.22,0.77,0.37,,2.21
Potenza_Viale_Unicef,40.627777,15.796388,18/10/2021 19:00,0.27,1.15,0.76,0.17,0.74,,1.67
Potenza_Viale_Unicef,40.627777,15.796388,18/10/2021 20:00,0.17,0.92,1.37,0.01,1.39,,5.66
Potenza_Viale_Unicef,40.627777,15.796388,18/10/2021 21:00,3.19,1.0,0.83,0.97,0.84,,3.89
Potenza_Viale_Unicef,40.627777,15.796388,18/10/2021 22:00,3.66,0.89,0.92,2.49,0.9,,3.4
Potenza_Viale_Unicef,40.627777,15.796388,18/10/2021 23:00,2.84,0.89,0.57,2.28,0.63,,2.95
Potenza_Viale_Unicef,40.627777,15.796388,19/10/2021 00:00,2.57,0.75,0.58,2.51,0.77,,2.87
Potenza_Viale_Unicef,40.627777,15.796388,19/10/2021 01:00,2.23,0.82,0.58,1.81,0.58,,2.31
Potenza_Viale_Unicef,40.627777,15.796388,19/10/2021 02:00,1.88,0.67,0.57,1.5,0.58,,2.25
Potenza_Viale_Unicef,40.627777,15.796388,19/10/2021 03:00,1.6,0.62,0.56,1.11,0.45,,1.72
Potenza_Viale_Unicef,40.627777,15.796388,19/10/2021 04:00,1.32,0.58,0.56,1.09,0.43,,1.57
Potenza_Viale_Unicef,40.627777,15.796388,19/10/2021 05:00,1.19,0.6,0.56,1.09,0.41,,1.48
Potenza_Viale_Unicef,40.627777,15.796388,19/10/2021 06:00,1.3,0.69,0.56,1.09,0.43,,1.6
Potenza_Viale_Unicef,40.627777,15.796388,19/10/2021 07:00,1.88,1.05,0.59,0.98,0.73,,2.45
Potenza_Viale_Unicef,40.627777,15.796388,19/10/2021 08:00,2.36,0.83,0.61,0.06,1.03,,1.44
Potenza_Viale_Unicef,40.627777,15.796388,19/10/2021 09:00,1.97,0.61,0.59,0.03,0.84,,2.64
Potenza_Viale_Unicef,40.627777,15.796388,19/10/2021 10:00,2.48,0.92,0.57,0.01,0.7,,2.8
Potenza_Viale_Unicef,40.627777,15.796388,19/10/2021 11:00,1.42,0.48,0.57,0.01,0.63,,3.02
Potenza_Viale_Unicef,40.627777,15.796388,19/10/2021 12:00,1.43,0.27,0.54,0.01,0.39,,1.41
Potenza_Viale_Unicef,40.627777,15.796388,19/10/2021 13:00,0.81,0.26,0.11,0.52,0.36,,0.77
Potenza_Viale_Unicef,40.627777,15.796388,19/10/2021 14:00,0.59,0.28,0.04,0.37,0.36,,0.78
Potenza_Viale_Unicef,40.627777,15.796388,19/10/2021 15:00,0.56,0.26,0.03,0.51,0.36,,0.79
Potenza_Viale_Unicef,40.627777,15.796388,19/10/2021 16:00,0.56,0.27,0.03,0.55,0.36,,0.7
Potenza_Viale_Unicef,40.627777,15.796388,19/10/2021 17:00,0.56,0.29,0.03,0.55,0.36,,0.67
Potenza_Viale_Unicef,40.627777,15.796388,19/10/2021 18:00,0.42,0.7,0.22,0.38,0.43,,1.11
Potenza_Viale_Unicef,40.627777,15.796388,19/10/2021 19:00,0.16,0.69,1.03,0.01,1.04,,4.49
Potenza_Viale_Unicef,40.627777,15.796388,19/10/2021 20:00,2.09,0.87,0.65,0.0,0.97,,4.019
Potenza_Viale_Unicef,40.627777,15.796388,19/10/2021 21:00,3.13,0.94,1.02,0.01,1.1,,4.44
Potenza_Viale_Unicef,40.627777,15.796388,19/10/2021 22:00,3.11,0.75,0.65,2.32,0.97,,3.38
Potenza_Viale_Unicef,40.627777,15.796388,19/10/2021 23:00,2.44,0.69,0.58,2.25,0.63,,2.75
Potenza_Viale_Unicef,40.627777,15.796388,20/10/2021 00:00,2.22,0.65,0.58,2.27,0.58,,3.26
Potenza_Viale_Unicef,40.627777,15.796388,20/10/2021 01:00,1.69,0.64,0.56,1.57,0.52,,2.43
Potenza_Viale_Unicef,40.627777,15.796388,20/10/2021 02:00,1.63,0.55,0.56,1.19,0.5,,2.55
Potenza_Viale_Unicef,40.627777,15.796388,20/10/2021 03:00,1.31,0.52,0.56,1.11,0.42,,2.24
Potenza_Viale_Unicef,40.627777,15.796388,20/10/2021 04:00,1.19,0.51,0.56,1.09,0.41,,2.36
Potenza_Viale_Unicef,40.627777,15.796388,20/10/2021 05:00,1.11,0.52,0.57,1.16,0.42,,2.51
Potenza_Viale_Unicef,40.627777,15.796388,20/10/2021 06:00,1.21,0.62,0.57,1.22,0.44,,2.39
Potenza_Viale_Unicef,40.627777,15.796388,20/10/2021 07:00,1.06,0.98,0.58,1.0,0.73,,3.47
Potenza_Viale_Unicef,40.627777,15.796388,20/10/2021 08:00,0.2,1.27,1.05,0.07,1.26,,5.95
Potenza_Viale_Unicef,40.627777,15.796388,20/10/2021 09:00,0.86,0.63,1.13,0.03,1.36,,5.42
Potenza_Viale_Unicef,40.627777,15.796388,20/10/2021 10:00,0.8,0.29,0.64,0.58,0.83,,2.48
Potenza_Viale_Unicef,40.627777,15.796388,20/10/2021 11:00,0.95,0.28,0.54,1.16,0.51,,1.07
Potenza_Viale_Unicef,40.627777,15.796388,20/10/2021 12:00,0.91,0.28,0.55,1.08,0.46,,0.99
Potenza_Viale_Unicef,40.627777,15.796388,20/10/2021 13:00,0.91,0.32,0.54,1.09,0.55,,1.03
Potenza_Viale_Unicef,40.627777,15.796388,20/10/2021 14:00,0.87,0.29,0.54,0.71,0.51,,0.88
Potenza_Viale_Unicef,40.627777,15.796388,20/10/2021 15:00,0.68,0.2,0.1,0.5,0.37,,0.72
Potenza_Viale_Unicef,40.627777,15.796388,20/10/2021 16:00,0.73,0.27,0.03,0.59,0.36,,0.79
Potenza_Viale_Unicef,40.627777,15.796388,20/10/2021 17:00,0.82,0.31,0.03,0.61,0.35,,0.95
Potenza_Viale_Unicef,40.627777,15.796388,20/10/2021 18:00,1.0,0.39,0.48,1.05,0.55,,1.17
Potenza_Viale_Unicef,40.627777,15.796388,20/10/2021 19:00,1.37,0.46,0.56,1.36,0.58,,1.7
Potenza_Viale_Unicef,40.627777,15.796388,20/10/2021 20:00,1.56,0.5,0.57,0.25,0.39,,2.0
Potenza_Viale_Unicef,40.627777,15.796388,20/10/2021 21:00,1.56,0.45,0.55,0.39,0.42,,1.55
Potenza_Viale_Unicef,40.627777,15.796388,20/10/2021 22:00,1.56,0.45,0.55,1.09,0.37,,1.45
Potenza_Viale_Unicef,40.627777,15.796388,20/10/2021 23:00,1.28,0.38,0.36,0.68,0.35,,1.34
Potenza_Viale_Unicef,40.627777,15.796388,21/10/2021 00:00,1.27,0.38,0.21,0.61,0.35,,0.98
Potenza_Viale_Unicef,40.627777,15.796388,21/10/2021 01:00,1.2,0.34,0.11,0.59,0.36,,0.96
Potenza_Viale_Unicef,40.627777,15.796388,21/10/2021 02:00,1.08,0.3,0.47,0.77,0.37,,1.03
Potenza_Viale_Unicef,40.627777,15.796388,21/10/2021 03:00,0.85,0.31,0.11,0.67,0.31,,0.98
Potenza_Viale_Unicef,40.627777,15.796388,21/10/2021 04:00,0.79,0.23,0.03,0.59,0.33,,0.84
