"Stazione","ParamNome","ParamUdm","Data","Ora","Media","ValiditÃ "
"Ferrandina","Temperatura","°C","10/01/2022","17","4.93","1"
"Ferrandina","Temperatura","°C","10/01/2022","18","5.43","1"
"Ferrandina","Temperatura","°C","10/01/2022","19","5.81","1"
"Ferrandina","Temperatura","°C","10/01/2022","20","5.95","1"
"Ferrandina","Temperatura","°C","10/01/2022","21","6.01","1"
"Ferrandina","Temperatura","°C","10/01/2022","22","6.00","1"
"Ferrandina","Temperatura","°C","10/01/2022","23","6.23","1"
"Ferrandina","Temperatura","°C","10/01/2022","24","6.29","1"
"Ferrandina","Temperatura","°C","11/01/2022","01","7.05","1"
"Ferrandina","Temperatura","°C","11/01/2022","02","7.16","1"
"Ferrandina","Temperatura","°C","11/01/2022","03","7.51","1"
"Ferrandina","Temperatura","°C","11/01/2022","04","7.99","1"
"Ferrandina","Temperatura","°C","11/01/2022","05","7.74","1"
"Ferrandina","Temperatura","°C","11/01/2022","06","7.51","1"
"Ferrandina","Temperatura","°C","11/01/2022","07","7.12","1"
"Ferrandina","Temperatura","°C","11/01/2022","08","7.92","1"
"Ferrandina","Temperatura","°C","11/01/2022","09","7.73","1"
"Ferrandina","Temperatura","°C","11/01/2022","10","8.15","1"
"Ferrandina","Temperatura","°C","11/01/2022","11","9.77","1"
"Ferrandina","Temperatura","°C","11/01/2022","12","10.96","1"
"Ferrandina","Temperatura","°C","11/01/2022","13","11.48","1"
"Ferrandina","Temperatura","°C","11/01/2022","14","11.73","1"
"Ferrandina","Temperatura","°C","11/01/2022","15","11.62","1"
"Ferrandina","Temperatura","°C","11/01/2022","16","11.05","1"
"Ferrandina","Temperatura","°C","11/01/2022","17","10.31","1"
"Ferrandina","Temperatura","°C","11/01/2022","18","10.15","1"
"Ferrandina","Temperatura","°C","11/01/2022","19","9.41","1"
"Ferrandina","Temperatura","°C","11/01/2022","20","8.26","1"
"Ferrandina","Temperatura","°C","11/01/2022","21","7.54","1"
"Ferrandina","Temperatura","°C","11/01/2022","22","7.30","1"
"Ferrandina","Temperatura","°C","11/01/2022","23","7.00","1"
"Ferrandina","Temperatura","°C","11/01/2022","24","7.34","1"
"Ferrandina","Temperatura","°C","12/01/2022","01","7.28","1"
"Ferrandina","Temperatura","°C","12/01/2022","02","6.92","1"
"Ferrandina","Temperatura","°C","12/01/2022","03","6.48","1"
"Ferrandina","Temperatura","°C","12/01/2022","04","6.12","1"
"Ferrandina","Temperatura","°C","12/01/2022","05","6.03","1"
"Ferrandina","Temperatura","°C","12/01/2022","06","5.39","1"
"Ferrandina","Temperatura","°C","12/01/2022","07","5.35","1"
"Ferrandina","Temperatura","°C","12/01/2022","08","5.19","1"
"Ferrandina","Temperatura","°C","12/01/2022","09","5.64","1"
"Ferrandina","Temperatura","°C","12/01/2022","10","6.62","1"
"Ferrandina","Temperatura","°C","12/01/2022","11","7.93","1"
"Ferrandina","Temperatura","°C","12/01/2022","12","9.15","1"
"Ferrandina","Temperatura","°C","12/01/2022","13","9.48","1"
"Ferrandina","Temperatura","°C","12/01/2022","14","8.97","1"
"Ferrandina","Temperatura","°C","12/01/2022","15","8.66","1"
"Ferrandina","Temperatura","°C","12/01/2022","16","8.80","1"
"Ferrandina","Temperatura","°C","12/01/2022","17","9.08","1"
"Ferrandina","Temperatura","°C","12/01/2022","18","8.98","1"
"Ferrandina","Temperatura","°C","12/01/2022","19","8.61","1"
"Ferrandina","Temperatura","°C","12/01/2022","20","7.36","1"
"Ferrandina","Temperatura","°C","12/01/2022","21","7.95","1"
"Ferrandina","Temperatura","°C","12/01/2022","22","7.26","1"
"Ferrandina","Temperatura","°C","12/01/2022","23","6.43","1"
"Ferrandina","Temperatura","°C","12/01/2022","24","6.42","1"
"Ferrandina","Temperatura","°C","13/01/2022","01","6.35","1"
"Ferrandina","Temperatura","°C","13/01/2022","02","6.16","1"
"Ferrandina","Temperatura","°C","13/01/2022","03","5.46","1"
"Ferrandina","Temperatura","°C","13/01/2022","04","4.79","1"
"Ferrandina","Temperatura","°C","13/01/2022","05","4.32","1"
"Ferrandina","Temperatura","°C","13/01/2022","06","4.06","1"
"Ferrandina","Temperatura","°C","13/01/2022","07","3.65","1"
"Ferrandina","Temperatura","°C","13/01/2022","08","3.51","1"
"Ferrandina","Temperatura","°C","13/01/2022","09","5.14","1"
"Ferrandina","Temperatura","°C","13/01/2022","10","6.98","1"
"Ferrandina","Temperatura","°C","13/01/2022","11","8.45","1"
"Ferrandina","Temperatura","°C","13/01/2022","12","9.67","1"
"Ferrandina","Temperatura","°C","13/01/2022","13","10.31","1"
"Ferrandina","Temperatura","°C","13/01/2022","14","10.63","1"
"Ferrandina","Temperatura","°C","13/01/2022","15","10.64","1"
"Ferrandina","Temperatura","°C","13/01/2022","16","9.83","1"
"Ferrandina","Temperatura","°C","13/01/2022","17","8.14","1"
"Ferrandina","Temperatura","°C","13/01/2022","18","6.56","1"
"Ferrandina","Temperatura","°C","13/01/2022","19","4.58","1"
"Ferrandina","Temperatura","°C","13/01/2022","20","4.39","1"
"Ferrandina","Temperatura","°C","13/01/2022","21","4.75","1"
"Ferrandina","Temperatura","°C","13/01/2022","22","4.80","1"
"Ferrandina","Temperatura","°C","13/01/2022","23","4.67","1"
"Ferrandina","Temperatura","°C","13/01/2022","24","4.37","1"
"Ferrandina","Temperatura","°C","14/01/2022","01","4.02","1"
"Ferrandina","Temperatura","°C","14/01/2022","02","3.39","1"
"Ferrandina","Temperatura","°C","14/01/2022","03","3.94","1"
"Ferrandina","Temperatura","°C","14/01/2022","04","5.24","1"
"Ferrandina","Temperatura","°C","14/01/2022","05","5.40","1"
"Ferrandina","Temperatura","°C","14/01/2022","06","5.35","1"
"Ferrandina","Temperatura","°C","14/01/2022","07","5.28","1"
"Ferrandina","Temperatura","°C","14/01/2022","08","4.82","1"
"Ferrandina","Temperatura","°C","14/01/2022","09","6.39","1"
"Ferrandina","Temperatura","°C","14/01/2022","10","8.53","1"
"Ferrandina","Temperatura","°C","14/01/2022","11","9.78","1"
"Ferrandina","Temperatura","°C","14/01/2022","12","11.16","1"
"Ferrandina","Temperatura","°C","14/01/2022","13","12.18","1"
"Ferrandina","Temperatura","°C","14/01/2022","14","12.93","1"
"Ferrandina","Temperatura","°C","14/01/2022","15","12.78","1"
"Ferrandina","Temperatura","°C","14/01/2022","16","12.08","1"
"Ferrandina","Temperatura","°C","14/01/2022","17","10.32","1"
"Ferrandina","Temperatura","°C","14/01/2022","18","8.95","1"
"Ferrandina","Temperatura","°C","14/01/2022","19","7.03","1"
"Ferrandina","Temperatura","°C","14/01/2022","20","6.53","1"
"Ferrandina","Temperatura","°C","14/01/2022","21","6.67","1"
"Ferrandina","Temperatura","°C","14/01/2022","22","7.72","1"
"Ferrandina","Temperatura","°C","14/01/2022","23","6.09","1"
"Ferrandina","Temperatura","°C","14/01/2022","24","4.94","1"
"Ferrandina","Temperatura","°C","15/01/2022","01","5.90","1"
"Ferrandina","Temperatura","°C","15/01/2022","02","7.15","1"
"Ferrandina","Temperatura","°C","15/01/2022","03","7.80","1"
