Stazione,Latitudine,Longitudine,Data_Ora,CO (mg/m³),Direzione_Vento (°N),NO2 (µg/m³),NOx (ppb),NO (ppb),O3 (µg/m³),PM10 (µg/m³),Precipitazione (mm),Pressione (mBar),Radiazione_Globale (W/m²),SO2 (µg/m³),Temperatura (°C),Umidità_Relativa (%),Velocità_Vento (m/s)
Melfi,40.313888,15.904444,31/07/2022 13:00,0.18,352.0,4.97,3.79,1.19,107.62,,0.0,950.96,919.82,4.03,26.47,43.84,4.47
Melfi,40.313888,15.904444,31/07/2022 14:00,0.19,349.0,4.6,3.39,0.99,109.51,,0.0,950.64,950.12,4.48,27.24,36.65,4.02
Melfi,40.313888,15.904444,31/07/2022 15:00,0.18,351.0,4.11,3.24,1.1,115.83,,0.0,950.3,768.43,4.15,27.23,35.18,4.52
Melfi,40.313888,15.904444,31/07/2022 16:00,0.18,350.0,4.06,3.24,1.12,118.12,,0.0,950.14,619.94,4.17,27.21,30.81,4.55
Melfi,40.313888,15.904444,31/07/2022 17:00,0.19,348.0,3.72,3.17,1.22,119.66,,0.0,949.96,468.18,4.43,26.89,30.29,4.08
Melfi,40.313888,15.904444,31/07/2022 18:00,0.18,351.0,3.79,2.94,0.97,119.51,,0.0,949.77,240.18,4.94,25.94,33.78,3.99
Melfi,40.313888,15.904444,31/07/2022 19:00,0.19,348.0,6.84,4.62,1.05,113.92,,0.0,950.09,26.18,4.94,24.67,35.67,2.74
Melfi,40.313888,15.904444,31/07/2022 20:00,0.2,260.0,9.99,6.65,1.43,95.91,,0.0,950.41,0.39,4.64,21.9,45.25,1.36
Melfi,40.313888,15.904444,31/07/2022 21:00,0.2,264.0,7.53,5.21,1.28,98.25,,0.0,950.8,0.0,4.56,20.94,46.68,1.55
Melfi,40.313888,15.904444,31/07/2022 22:00,0.2,272.0,7.57,5.52,1.57,101.44,,0.0,950.95,0.0,4.11,20.64,47.99,1.59
Melfi,40.313888,15.904444,31/07/2022 23:00,0.2,258.0,4.33,3.29,1.03,99.28,,0.0,950.92,0.0,4.49,19.69,49.85,1.7
Melfi,40.313888,15.904444,01/08/2022 00:00,0.19,264.0,9.0,6.35,1.64,102.04,,0.0,950.86,0.0,4.18,20.29,46.05,2.05
Melfi,40.313888,15.904444,01/08/2022 01:00,0.2,267.0,11.66,8.6,2.5,105.0,,0.0,950.7,0.0,4.54,20.18,47.84,2.2
Melfi,40.313888,15.904444,01/08/2022 02:00,0.21,269.0,10.97,8.06,2.32,106.55,,0.0,950.41,0.0,4.44,20.3,50.69,2.36
Melfi,40.313888,15.904444,01/08/2022 03:00,0.2,279.0,12.22,8.73,2.34,105.46,,0.0,950.27,0.0,4.41,20.23,53.64,2.27
Melfi,40.313888,15.904444,01/08/2022 04:00,0.2,278.0,11.67,8.79,2.69,106.32,,0.0,950.1,0.0,4.3,20.05,57.1,2.19
Melfi,40.313888,15.904444,01/08/2022 05:00,0.21,272.0,10.27,7.35,1.97,103.28,,0.0,950.14,0.1,4.42,19.9,62.42,2.27
Melfi,40.313888,15.904444,01/08/2022 06:00,0.21,268.0,10.23,7.54,2.19,100.35,,0.0,950.36,50.44,4.22,20.25,64.05,2.24
Melfi,40.313888,15.904444,01/08/2022 07:00,0.21,280.0,8.81,6.0,1.39,101.33,,0.0,950.57,226.69,4.58,21.98,63.33,1.84
Melfi,40.313888,15.904444,01/08/2022 08:00,0.22,350.0,7.35,4.88,1.04,103.92,,0.0,950.79,421.15,4.53,22.72,63.51,2.59
Melfi,40.313888,15.904444,01/08/2022 09:00,0.21,353.0,6.91,4.72,1.11,107.2,,0.0,950.88,564.41,4.69,23.68,58.21,2.96
Melfi,40.313888,15.904444,01/08/2022 10:00,0.21,359.0,6.84,4.57,1.0,110.16,,0.0,950.78,770.2,4.67,25.0,48.48,3.08
Melfi,40.313888,15.904444,01/08/2022 11:00,0.19,356.0,7.47,5.07,1.16,112.85,,0.0,950.73,919.35,4.28,26.07,44.76,3.7
Melfi,40.313888,15.904444,01/08/2022 12:00,0.21,352.0,6.62,4.49,1.03,114.5,,0.0,950.51,666.62,4.83,26.17,45.37,3.71
Melfi,40.313888,15.904444,01/08/2022 13:00,0.2,352.0,5.55,3.8,0.91,111.74,,0.0,950.32,879.86,4.54,27.19,39.03,4.03
Melfi,40.313888,15.904444,01/08/2022 14:00,0.19,350.0,5.01,3.5,0.88,111.79,,0.0,950.1,913.38,4.52,27.49,36.74,4.93
Melfi,40.313888,15.904444,01/08/2022 15:00,0.2,353.0,4.05,3.12,1.01,106.88,,0.0,949.98,724.02,4.64,27.45,32.9,5.18
Melfi,40.313888,15.904444,01/08/2022 16:00,0.19,350.0,4.31,3.3,1.05,109.32,,0.0,949.93,615.99,4.45,27.42,33.33,4.59
Melfi,40.313888,15.904444,01/08/2022 17:00,0.19,351.0,4.56,3.19,0.82,109.09,,0.0,949.89,463.35,4.68,26.85,33.26,4.5
Melfi,40.313888,15.904444,01/08/2022 18:00,0.19,352.0,4.92,3.37,0.81,111.42,,0.0,949.68,238.35,4.64,26.36,34.09,3.62
Melfi,40.313888,15.904444,01/08/2022 19:00,0.22,350.0,7.39,4.74,0.89,107.7,,0.0,949.88,26.22,5.39,25.24,37.89,2.73
Melfi,40.313888,15.904444,01/08/2022 20:00,0.21,346.0,12.37,8.24,1.78,88.81,,0.0,950.13,0.4,5.06,22.96,45.03,1.39
Melfi,40.313888,15.904444,01/08/2022 21:00,0.21,239.0,6.85,4.88,1.3,90.79,,0.0,950.61,0.0,4.83,20.74,52.15,1.41
Melfi,40.313888,15.904444,01/08/2022 22:00,0.21,247.0,4.94,3.66,1.08,100.42,,0.0,950.81,0.0,4.69,20.64,49.5,1.58
Melfi,40.313888,15.904444,01/08/2022 23:00,0.19,266.0,7.23,5.14,1.36,97.83,,0.0,950.73,0.0,4.3,21.42,42.47,1.75
Melfi,40.313888,15.904444,02/08/2022 00:00,0.19,246.0,4.3,3.41,1.17,99.49,,0.0,950.65,0.0,4.23,20.61,45.34,1.59
Melfi,40.313888,15.904444,02/08/2022 01:00,0.21,259.0,3.86,3.1,1.08,100.28,,0.0,950.45,0.0,4.29,21.18,43.28,1.89
Melfi,40.313888,15.904444,02/08/2022 02:00,0.2,258.0,3.78,2.94,0.97,100.07,,0.0,950.23,0.0,4.13,21.24,43.22,1.76
Melfi,40.313888,15.904444,02/08/2022 03:00,0.2,253.0,2.89,2.24,0.75,98.33,,0.0,950.03,0.0,4.68,20.72,45.67,1.75
Melfi,40.313888,15.904444,02/08/2022 04:00,0.2,227.0,2.38,2.08,0.86,98.98,,0.0,949.9,0.0,4.37,20.31,48.05,1.85
Melfi,40.313888,15.904444,02/08/2022 05:00,0.2,224.0,3.26,2.78,1.08,96.89,,0.0,950.0,0.09,4.08,19.62,51.63,1.93
Melfi,40.313888,15.904444,02/08/2022 06:00,0.22,221.0,4.13,3.18,1.03,93.55,,0.0,950.32,38.95,4.73,20.05,53.36,1.82
Melfi,40.313888,15.904444,02/08/2022 07:00,0.21,256.0,6.2,4.61,1.36,90.84,,0.0,950.6,221.78,4.46,23.26,46.88,1.34
Melfi,40.313888,15.904444,02/08/2022 08:00,0.22,350.0,6.83,4.35,0.8,100.49,,0.0,950.86,416.76,4.6,24.67,44.39,1.4
Melfi,40.313888,15.904444,02/08/2022 09:00,0.24,357.0,5.69,4.03,1.06,104.65,,0.0,950.88,599.7,5.0,25.39,45.05,2.02
Melfi,40.313888,15.904444,02/08/2022 10:00,0.23,356.0,6.91,4.56,0.95,106.94,,0.0,950.89,748.57,5.13,26.62,41.86,1.84
Melfi,40.313888,15.904444,02/08/2022 11:00,0.22,2.0,6.36,4.57,1.24,109.59,,0.0,950.93,911.33,5.11,27.5,37.68,2.48
Melfi,40.313888,15.904444,02/08/2022 12:00,0.22,1.0,4.72,3.4,0.94,112.79,,0.0,950.79,985.43,5.41,28.48,33.57,2.42
Melfi,40.313888,15.904444,02/08/2022 13:00,0.22,6.0,5.04,3.27,0.66,116.56,,0.0,950.66,978.65,4.83,29.07,33.14,2.62
Melfi,40.313888,15.904444,02/08/2022 14:00,0.22,12.0,5.5,3.87,1.0,118.03,,0.0,950.55,934.83,5.22,29.62,32.87,2.25
Melfi,40.313888,15.904444,02/08/2022 15:00,0.23,14.0,5.38,4.07,1.25,122.58,,0.0,950.43,739.7,5.83,29.89,32.61,1.71
Melfi,40.313888,15.904444,02/08/2022 16:00,0.24,71.0,6.05,4.27,1.11,119.91,,0.0,950.21,593.25,5.87,29.87,34.52,2.55
Melfi,40.313888,15.904444,02/08/2022 17:00,0.22,13.0,6.45,4.05,0.7,121.37,,0.0,950.23,433.32,6.03,29.4,35.62,1.83
Melfi,40.313888,15.904444,02/08/2022 18:00,0.21,72.0,7.74,5.33,1.29,116.51,,0.0,950.21,206.34,6.31,28.49,36.82,1.86
Melfi,40.313888,15.904444,02/08/2022 19:00,0.2,190.0,10.93,7.03,1.33,101.47,,0.0,950.64,33.29,6.32,25.94,43.86,1.09
Melfi,40.313888,15.904444,02/08/2022 20:00,0.2,202.0,10.63,6.75,1.2,88.82,,0.0,950.46,0.23,5.38,22.88,50.63,1.06
Melfi,40.313888,15.904444,02/08/2022 21:00,0.19,217.0,5.21,3.57,0.85,94.46,,0.0,950.83,0.0,5.12,21.99,50.66,1.42
Melfi,40.313888,15.904444,02/08/2022 22:00,0.2,259.0,6.09,4.09,0.91,95.62,,0.0,951.14,0.0,4.81,22.08,49.28,1.51
Melfi,40.313888,15.904444,02/08/2022 23:00,0.19,266.0,7.22,4.9,1.13,92.54,,0.0,951.15,0.0,4.76,22.15,47.26,1.67
Melfi,40.313888,15.904444,03/08/2022 00:00,0.19,251.0,7.37,5.07,1.21,96.98,,0.0,951.24,0.0,4.34,21.13,51.13,1.77
Melfi,40.313888,15.904444,03/08/2022 01:00,0.21,253.0,6.03,4.29,1.14,103.15,,0.0,951.07,0.0,4.18,21.29,49.8,1.74
Melfi,40.313888,15.904444,03/08/2022 02:00,0.2,259.0,5.58,3.83,0.92,101.4,,0.0,950.96,0.0,4.34,21.51,48.45,1.88
Melfi,40.313888,15.904444,03/08/2022 03:00,0.2,259.0,6.47,4.88,1.5,102.28,,0.0,950.81,0.0,4.17,21.84,46.33,1.95
Melfi,40.313888,15.904444,03/08/2022 04:00,0.2,259.0,4.33,3.17,0.92,98.96,,0.0,950.56,0.0,3.99,21.49,47.6,1.72
Melfi,40.313888,15.904444,03/08/2022 05:00,0.19,270.0,7.94,5.56,1.41,96.99,,0.0,950.57,0.07,4.32,21.61,47.96,2.17
Melfi,40.313888,15.904444,03/08/2022 06:00,0.2,272.0,8.79,6.33,1.73,97.17,,0.0,950.9,36.43,4.27,22.17,49.34,2.07
Melfi,40.313888,15.904444,03/08/2022 07:00,0.19,283.0,7.01,4.83,1.17,95.48,,0.0,951.11,207.55,4.23,23.75,48.27,2.0
Melfi,40.313888,15.904444,03/08/2022 08:00,0.21,324.0,6.92,4.9,1.29,96.82,,0.0,951.54,401.96,4.62,24.84,47.35,2.17
Melfi,40.313888,15.904444,03/08/2022 09:00,0.23,347.0,8.89,5.97,1.33,96.65,,0.0,951.81,577.08,5.51,25.64,50.3,2.6
Melfi,40.313888,15.904444,03/08/2022 10:00,0.26,347.0,7.58,4.66,0.71,-9999.0,,0.0,952.04,738.86,4.73,26.4,51.53,2.6
Melfi,40.313888,15.904444,03/08/2022 11:00,0.22,351.0,7.75,4.99,0.94,103.06,,0.0,951.96,884.27,4.15,27.71,46.27,2.42
Melfi,40.313888,15.904444,03/08/2022 12:00,0.19,354.0,6.55,4.63,1.21,109.55,,0.0,951.64,945.32,4.85,28.99,42.88,2.35
Melfi,40.313888,15.904444,03/08/2022 13:00,0.2,1.0,6.97,4.53,0.9,104.22,,0.0,951.53,504.16,5.33,27.93,49.51,2.96
Melfi,40.313888,15.904444,03/08/2022 14:00,0.21,357.0,7.19,5.07,1.31,103.32,,0.0,951.39,919.31,4.74,27.74,54.79,2.68
Melfi,40.313888,15.904444,03/08/2022 15:00,0.22,6.0,7.22,4.83,1.06,106.36,,0.0,950.98,717.31,4.72,29.36,44.57,2.11
Melfi,40.313888,15.904444,03/08/2022 16:00,0.21,10.0,6.46,4.41,1.04,110.93,,0.0,950.59,562.41,5.01,29.58,40.62,2.0
Melfi,40.313888,15.904444,03/08/2022 17:00,0.21,75.0,7.14,4.81,1.08,115.32,,0.0,950.64,414.86,6.06,29.34,40.53,2.49
Melfi,40.313888,15.904444,03/08/2022 18:00,0.21,67.0,8.46,5.36,0.94,114.88,,0.0,950.72,208.9,5.22,28.4,42.12,1.77
Melfi,40.313888,15.904444,03/08/2022 19:00,0.19,66.0,11.47,7.19,1.2,102.36,,0.0,950.93,25.62,5.21,26.66,45.02,1.3
Melfi,40.313888,15.904444,03/08/2022 20:00,0.2,226.0,8.3,5.5,1.17,104.89,,0.0,951.31,0.12,5.09,24.05,53.01,2.4
Melfi,40.313888,15.904444,03/08/2022 21:00,0.19,254.0,8.95,5.96,1.29,110.53,,0.0,951.42,0.0,4.35,23.82,52.68,2.01
Melfi,40.313888,15.904444,03/08/2022 22:00,0.2,252.0,7.75,5.27,1.22,98.71,,0.0,951.62,0.0,4.51,22.57,58.28,1.42
Melfi,40.313888,15.904444,03/08/2022 23:00,0.2,214.0,5.48,3.7,0.85,98.47,,0.0,951.56,0.0,4.24,21.45,63.83,1.92
Melfi,40.313888,15.904444,04/08/2022 00:00,0.2,215.0,6.85,4.57,0.99,90.44,,0.0,951.72,0.0,4.48,21.01,65.62,1.42
Melfi,40.313888,15.904444,04/08/2022 01:00,0.21,209.0,6.71,4.91,1.4,85.25,,0.0,951.69,0.0,4.12,20.47,67.53,1.09
Melfi,40.313888,15.904444,04/08/2022 02:00,0.2,219.0,4.31,3.21,0.96,97.09,,0.0,951.59,0.0,4.12,20.59,59.63,1.94
Melfi,40.313888,15.904444,04/08/2022 03:00,0.19,217.0,2.8,2.2,0.76,103.03,,0.0,951.42,0.0,4.2,20.47,54.52,2.39
Melfi,40.313888,15.904444,04/08/2022 04:00,0.18,216.0,2.6,2.31,0.96,103.86,,0.0,951.35,0.0,4.12,20.18,53.8,2.29
Melfi,40.313888,15.904444,04/08/2022 05:00,0.18,215.0,2.82,2.52,1.06,100.71,,0.0,951.3,0.05,4.11,20.17,52.55,2.44
Melfi,40.313888,15.904444,04/08/2022 06:00,0.19,216.0,11.06,8.93,3.15,88.71,,0.0,951.36,33.42,3.96,20.78,52.03,2.07
Melfi,40.313888,15.904444,04/08/2022 07:00,0.19,219.0,6.95,5.3,1.68,88.94,,0.0,951.49,224.21,4.19,23.85,47.96,1.35
Melfi,40.313888,15.904444,04/08/2022 08:00,0.18,286.0,4.51,3.28,0.93,108.22,,0.0,951.71,424.55,3.83,26.77,36.12,0.93
Melfi,40.313888,15.904444,04/08/2022 09:00,0.19,3.0,3.9,2.8,0.79,110.54,,0.0,951.84,588.49,4.13,27.54,35.79,0.97
Melfi,40.313888,15.904444,04/08/2022 10:00,0.19,354.0,6.04,4.12,0.97,118.27,,0.0,951.85,738.11,4.06,28.2,35.21,1.35
Melfi,40.313888,15.904444,04/08/2022 11:00,0.21,353.0,6.17,3.92,0.72,121.01,,0.0,951.82,899.88,4.3,29.25,30.88,1.74
Melfi,40.313888,15.904444,04/08/2022 12:00,0.2,352.0,4.19,2.96,0.79,119.49,,0.0,951.68,966.47,4.27,30.28,27.99,1.73
Melfi,40.313888,15.904444,04/08/2022 13:00,0.18,11.0,4.1,3.13,0.99,120.67,,0.0,951.43,955.11,4.03,31.07,26.48,1.68
Melfi,40.313888,15.904444,04/08/2022 14:00,0.18,6.0,4.07,3.02,0.91,121.58,,0.0,951.08,928.4,3.95,31.76,26.05,1.9
Melfi,40.313888,15.904444,04/08/2022 15:00,0.2,18.0,5.29,3.62,0.87,127.69,,0.0,950.81,725.41,4.57,32.0,27.1,1.89
Melfi,40.313888,15.904444,04/08/2022 16:00,0.2,77.0,6.74,4.44,0.92,136.63,,0.0,950.51,539.59,5.43,31.83,27.42,2.18
Melfi,40.313888,15.904444,04/08/2022 17:00,0.2,48.0,8.12,5.31,1.07,124.55,,0.0,950.51,403.73,4.91,30.57,37.15,2.32
Melfi,40.313888,15.904444,04/08/2022 18:00,0.2,79.0,7.8,5.19,1.12,120.23,,0.0,950.66,140.31,4.43,28.99,39.44,1.96
Melfi,40.313888,15.904444,04/08/2022 19:00,0.2,176.0,10.36,6.59,1.18,101.98,,0.0,950.91,31.59,4.84,27.04,46.0,0.78
Melfi,40.313888,15.904444,04/08/2022 20:00,0.19,194.0,8.04,5.3,1.1,90.19,,0.0,950.98,0.25,4.12,25.19,51.21,0.79
Melfi,40.313888,15.904444,04/08/2022 21:00,0.2,218.0,6.17,4.16,0.94,105.36,,0.0,951.48,0.0,3.97,24.22,49.11,1.46
Melfi,40.313888,15.904444,04/08/2022 22:00,0.2,215.0,4.55,3.26,0.89,108.27,,0.0,951.63,0.0,3.47,23.37,53.13,1.88
Melfi,40.313888,15.904444,04/08/2022 23:00,0.2,218.0,3.65,2.7,0.8,104.01,,0.0,951.63,0.0,3.82,23.48,53.85,1.85
Melfi,40.313888,15.904444,05/08/2022 00:00,0.21,218.0,5.71,3.92,0.93,102.57,,0.0,951.52,0.0,3.61,22.59,56.8,2.17
Melfi,40.313888,15.904444,05/08/2022 01:00,0.2,217.0,3.57,2.86,1.01,103.51,,0.0,951.4,0.0,3.58,22.09,56.74,2.11
Melfi,40.313888,15.904444,05/08/2022 02:00,0.19,215.0,4.55,3.1,0.74,100.93,,0.0,951.22,0.0,3.81,21.84,55.85,1.55
Melfi,40.313888,15.904444,05/08/2022 03:00,0.2,206.0,4.36,2.83,0.58,92.51,,0.0,951.08,0.0,3.82,20.56,62.08,0.88
Melfi,40.313888,15.904444,05/08/2022 04:00,0.2,176.0,5.72,3.82,0.84,89.9,,0.0,951.03,0.0,3.54,20.55,65.35,1.07
Melfi,40.313888,15.904444,05/08/2022 05:00,0.22,198.0,25.08,15.32,2.2,71.58,,0.0,950.84,0.05,3.82,20.11,68.21,0.73
Melfi,40.313888,15.904444,05/08/2022 06:00,0.22,227.0,12.97,9.45,2.68,77.6,,0.0,950.83,28.08,4.03,21.08,67.07,0.86
Melfi,40.313888,15.904444,05/08/2022 07:00,0.23,0.0,17.04,11.5,2.59,65.87,,0.0,950.85,194.61,4.36,23.93,61.37,0.48
Melfi,40.313888,15.904444,05/08/2022 08:00,0.23,4.0,12.55,7.62,1.06,94.35,,0.0,950.89,399.04,4.3,27.1,51.12,0.62
Melfi,40.313888,15.904444,05/08/2022 09:00,0.23,343.0,10.73,6.88,1.27,107.88,,0.0,950.95,579.46,4.36,29.02,43.58,1.29
Melfi,40.313888,15.904444,05/08/2022 10:00,0.22,97.0,7.68,4.95,0.94,116.8,,0.0,950.92,737.14,4.44,30.56,30.93,1.51
Melfi,40.313888,15.904444,05/08/2022 11:00,0.21,6.0,6.12,4.05,0.86,121.29,,0.0,950.76,823.29,4.82,31.66,24.58,1.15
Melfi,40.313888,15.904444,05/08/2022 12:00,0.2,357.0,5.01,3.38,0.78,131.64,,0.0,950.37,890.29,5.05,32.01,26.72,1.94
Melfi,40.313888,15.904444,05/08/2022 13:00,0.2,352.0,5.15,3.29,0.64,134.48,,0.0,950.0,979.43,4.82,32.55,24.66,2.4
Melfi,40.313888,15.904444,05/08/2022 14:00,0.2,84.0,4.57,3.56,1.17,136.25,,0.0,949.57,905.71,4.9,33.08,23.15,1.93
Melfi,40.313888,15.904444,05/08/2022 15:00,0.22,357.0,5.31,3.44,0.68,134.42,,0.0,949.21,325.38,5.3,32.33,24.65,1.36
Melfi,40.313888,15.904444,05/08/2022 16:00,0.22,9.0,6.28,4.33,1.05,130.31,,0.0,948.84,203.99,5.8,31.27,28.54,1.31
Melfi,40.313888,15.904444,05/08/2022 17:00,0.21,68.0,7.22,4.85,1.08,125.46,,0.0,949.12,258.47,5.22,30.65,33.93,1.95
Melfi,40.313888,15.904444,05/08/2022 18:00,0.21,233.0,7.21,4.75,0.98,133.19,,0.0,949.51,196.28,5.05,28.43,45.5,2.87
Melfi,40.313888,15.904444,05/08/2022 19:00,0.19,261.0,8.74,5.46,0.9,127.43,,0.0,949.27,31.15,5.38,26.76,50.06,1.88
Melfi,40.313888,15.904444,05/08/2022 20:00,0.19,260.0,8.42,5.71,1.31,126.31,,0.0,949.35,0.03,4.8,25.15,51.12,2.13
Melfi,40.313888,15.904444,05/08/2022 21:00,0.18,272.0,7.77,5.11,1.05,132.95,,0.0,949.46,0.0,4.42,25.01,50.77,2.12
Melfi,40.313888,15.904444,05/08/2022 22:00,0.18,266.0,8.4,5.47,1.08,124.74,,0.0,949.38,0.0,4.52,24.3,52.85,1.58
Melfi,40.313888,15.904444,05/08/2022 23:00,0.18,272.0,8.05,5.17,0.97,123.5,,0.0,949.3,0.0,4.33,24.44,52.56,1.84
Melfi,40.313888,15.904444,06/08/2022 00:00,0.19,269.0,6.71,4.29,0.79,118.52,,0.0,949.14,0.0,4.27,24.84,50.34,1.86
Melfi,40.313888,15.904444,06/08/2022 01:00,0.18,266.0,7.68,4.91,0.9,115.76,,0.0,948.75,0.0,4.33,24.22,52.6,2.02
Melfi,40.313888,15.904444,06/08/2022 02:00,0.18,266.0,7.53,4.98,1.05,117.19,,0.0,948.61,0.0,4.28,24.45,53.13,3.08
Melfi,40.313888,15.904444,06/08/2022 03:00,0.19,249.0,5.26,3.62,0.88,123.98,,0.0,948.68,0.0,4.23,25.08,52.04,3.13
Melfi,40.313888,15.904444,06/08/2022 04:00,0.17,270.0,6.04,4.07,0.92,117.53,,0.0,948.71,0.0,4.74,24.35,53.84,1.99
Melfi,40.313888,15.904444,06/08/2022 05:00,0.18,272.0,7.58,5.03,1.07,113.92,,0.0,948.68,0.0,4.13,23.42,60.35,2.19
Melfi,40.313888,15.904444,06/08/2022 06:00,0.18,259.0,8.9,5.84,1.19,106.7,,0.0,948.83,26.82,4.34,23.51,60.42,2.09
Melfi,40.313888,15.904444,06/08/2022 07:00,0.19,272.0,8.46,5.52,1.1,102.79,,0.0,948.81,189.36,4.41,25.26,58.26,2.15
Melfi,40.313888,15.904444,06/08/2022 08:00,0.19,272.0,7.42,4.7,0.83,109.56,,0.0,948.88,390.11,3.95,26.87,53.55,2.49
Melfi,40.313888,15.904444,06/08/2022 09:00,0.18,273.0,7.22,4.75,0.98,112.25,,0.0,948.76,576.7,4.42,28.53,48.82,2.49
Melfi,40.313888,15.904444,06/08/2022 10:00,0.19,345.0,7.13,4.84,1.12,118.96,,0.0,948.87,726.13,3.92,29.73,40.02,1.97
Melfi,40.313888,15.904444,06/08/2022 11:00,0.19,352.0,8.06,5.38,1.17,123.22,,0.0,948.92,741.79,4.1,30.51,37.9,2.45
Melfi,40.313888,15.904444,06/08/2022 12:00,0.19,357.0,6.46,4.0,0.65,132.3,,0.0,948.78,858.52,4.56,31.17,31.74,2.39
Melfi,40.313888,15.904444,06/08/2022 13:00,0.18,354.0,5.04,3.2,0.6,132.71,,0.0,948.68,975.18,4.33,32.04,24.49,3.07
Melfi,40.313888,15.904444,06/08/2022 14:00,0.19,353.0,4.19,3.04,0.86,135.91,,0.0,948.45,925.47,4.55,32.47,20.91,2.83
Melfi,40.313888,15.904444,06/08/2022 15:00,0.19,356.0,3.18,2.42,0.77,133.31,,0.0,948.15,727.36,4.34,32.66,20.27,2.68
Melfi,40.313888,15.904444,06/08/2022 16:00,0.19,349.0,4.1,3.05,0.92,136.84,,0.0,947.9,577.0,4.71,32.8,22.82,2.69
Melfi,40.313888,15.904444,06/08/2022 17:00,0.18,356.0,3.99,2.94,0.86,135.86,,0.0,947.96,409.61,5.15,32.13,25.78,2.64
Melfi,40.313888,15.904444,06/08/2022 18:00,0.19,356.0,4.78,3.3,0.81,126.69,,0.0,947.96,204.74,5.44,31.15,27.07,2.8
Melfi,40.313888,15.904444,06/08/2022 19:00,0.19,353.0,6.0,3.67,0.57,110.13,,0.0,948.15,32.24,5.38,29.38,28.61,2.35
Melfi,40.313888,15.904444,06/08/2022 20:00,0.2,246.0,5.94,3.91,0.81,97.49,,0.0,948.3,0.0,5.16,26.11,35.5,1.55
Melfi,40.313888,15.904444,06/08/2022 21:00,0.2,247.0,5.32,3.75,0.97,103.42,,0.0,948.74,0.0,4.66,25.28,34.21,1.93
Melfi,40.313888,15.904444,06/08/2022 22:00,0.2,259.0,7.99,5.4,1.22,102.69,,0.0,948.94,0.0,4.46,25.42,35.36,2.0
Melfi,40.313888,15.904444,06/08/2022 23:00,0.2,261.0,6.3,4.18,0.9,107.09,,0.0,948.91,0.0,4.59,25.11,38.22,2.29
Melfi,40.313888,15.904444,07/08/2022 00:00,0.2,266.0,7.2,4.58,0.82,111.06,,0.0,948.92,0.0,4.44,25.05,44.85,2.71
Melfi,40.313888,15.904444,07/08/2022 01:00,0.19,272.0,7.67,4.98,0.98,110.39,,0.0,948.89,0.0,3.9,24.75,45.45,2.18
Melfi,40.313888,15.904444,07/08/2022 02:00,0.2,271.0,7.5,5.11,1.19,113.48,,0.0,948.59,0.0,4.26,24.55,42.71,2.22
Melfi,40.313888,15.904444,07/08/2022 03:00,0.21,271.0,6.66,4.54,1.06,116.45,,0.0,948.46,0.0,4.52,24.25,42.58,2.12
Melfi,40.313888,15.904444,07/08/2022 04:00,0.2,265.0,5.22,3.73,1.0,122.87,,0.0,948.21,0.0,5.53,23.95,41.54,1.97
Melfi,40.313888,15.904444,07/08/2022 05:00,0.2,270.0,8.7,5.61,1.06,126.12,,0.0,948.13,0.0,5.97,23.98,40.81,2.08
Melfi,40.313888,15.904444,07/08/2022 06:00,0.21,270.0,18.26,11.89,2.34,112.53,,0.0,948.37,24.46,5.32,23.69,46.49,1.68
Melfi,40.313888,15.904444,07/08/2022 07:00,0.23,282.0,8.47,5.73,1.3,114.28,,0.0,948.7,174.62,5.78,25.27,46.68,1.51
Melfi,40.313888,15.904444,07/08/2022 08:00,0.22,347.0,5.71,4.07,1.08,119.9,,0.0,949.03,374.95,5.18,26.17,49.98,2.64
