Stazione,Latitudine,Longitudine,Data_Ora,Benzene (µg/m³),CO (mg/m³),Direzione_Vento (°N),Etilbenzene (µg/m³),m-Xilene (µg/m³),Metano (ppm),NMHC (ppm),NO2 (µg/m³),NOx (ppb),NO (ppb),o-Xilene (µg/m³),O3 (µg/m³),p-Xilene (µg/m³),Precipitazione (mm),Pressione (mBar),Radiazione_Globale (W/m²),SO2 (µg/m³),Temperatura (°C),Toluene (µg/m³),Umidità_Relativa (%),Velocità_Vento (m/s)
Pisticci,40.420277,16.548333,03/10/2022 02:00,0.76,0.18,225.55,0.01,0.11,1.8,0.21,11.15,7.64,1.84,0.18,25.68,0.28,0.0,1009.75,0.0,2.3,15.81,54.4,86.72,0.38
Pisticci,40.420277,16.548333,03/10/2022 03:00,0.59,0.16,267.72,0.0,0.03,1.8,0.21,6.08,5.22,2.09,0.02,27.02,0.15,0.0,1009.33,0.0,2.88,15.23,7.92,88.68,0.37
Pisticci,40.420277,16.548333,03/10/2022 04:00,0.42,0.17,247.67,0.01,0.01,1.8,0.21,11.06,8.05,2.27,0.01,14.47,0.23,0.0,1009.16,0.0,2.61,14.06,11.53,90.63,0.29
Pisticci,40.420277,16.548333,03/10/2022 05:00,0.48,0.19,-9999.0,0.0,0.04,1.8,0.21,16.67,13.45,4.79,0.01,9.21,0.28,0.0,1009.17,0.0,2.84,13.85,13.91,92.84,-9999.0
Pisticci,40.420277,16.548333,03/10/2022 06:00,0.48,0.21,247.78,0.0,0.01,1.8,0.21,24.49,30.98,18.25,0.1,3.26,0.24,0.0,1008.88,0.14,4.35,13.6,9.34,94.25,0.28
Pisticci,40.420277,16.548333,03/10/2022 07:00,0.5,0.25,175.28,0.0,0.08,1.8,0.21,27.46,46.17,31.89,0.06,4.36,0.35,0.0,1008.87,39.89,4.94,14.46,4.8,95.7,0.29
Pisticci,40.420277,16.548333,03/10/2022 08:00,0.75,0.25,225.14,0.0,0.11,1.8,0.21,23.22,29.07,17.0,0.06,20.04,0.36,0.0,1009.08,239.52,3.66,18.82,4.33,94.21,0.63
Pisticci,40.420277,16.548333,03/10/2022 09:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Pisticci,40.420277,16.548333,03/10/2022 10:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Pisticci,40.420277,16.548333,03/10/2022 11:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Pisticci,40.420277,16.548333,03/10/2022 12:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Pisticci,40.420277,16.548333,03/10/2022 13:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Pisticci,40.420277,16.548333,03/10/2022 14:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Pisticci,40.420277,16.548333,03/10/2022 15:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Pisticci,40.420277,16.548333,03/10/2022 16:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Pisticci,40.420277,16.548333,03/10/2022 17:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Pisticci,40.420277,16.548333,03/10/2022 18:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Pisticci,40.420277,16.548333,03/10/2022 19:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Pisticci,40.420277,16.548333,03/10/2022 20:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Pisticci,40.420277,16.548333,03/10/2022 21:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Pisticci,40.420277,16.548333,03/10/2022 22:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Pisticci,40.420277,16.548333,03/10/2022 23:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Pisticci,40.420277,16.548333,04/10/2022 00:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Pisticci,40.420277,16.548333,04/10/2022 01:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Pisticci,40.420277,16.548333,04/10/2022 02:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Pisticci,40.420277,16.548333,04/10/2022 03:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Pisticci,40.420277,16.548333,04/10/2022 04:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Pisticci,40.420277,16.548333,04/10/2022 05:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Pisticci,40.420277,16.548333,04/10/2022 06:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Pisticci,40.420277,16.548333,04/10/2022 07:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Pisticci,40.420277,16.548333,04/10/2022 08:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Pisticci,40.420277,16.548333,04/10/2022 09:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Pisticci,40.420277,16.548333,04/10/2022 10:00,-9999.0,0.05,336.99,-9999.0,-9999.0,0.02,0.01,3.56,50.3,48.49,-9999.0,42.99,-9999.0,0.0,1014.61,640.8,15.48,22.59,-9999.0,47.89,1.22
Pisticci,40.420277,16.548333,04/10/2022 11:00,0.28,0.05,336.96,0.0,0.01,0.02,0.01,2.72,3.55,2.17,0.01,70.21,0.17,0.0,1014.26,718.93,8.5,23.66,0.32,43.97,1.31
Pisticci,40.420277,16.548333,04/10/2022 12:00,0.5,0.14,337.29,0.0,0.01,0.02,0.01,2.12,2.61,1.57,0.01,75.21,0.3,0.0,1014.02,755.9,7.52,24.53,0.88,39.64,1.74
Pisticci,40.420277,16.548333,04/10/2022 13:00,0.4,0.12,359.63,0.01,0.02,0.02,0.01,2.45,3.6,2.39,0.02,76.79,0.13,0.0,1013.67,570.93,7.57,24.37,0.81,37.37,1.98
Pisticci,40.420277,16.548333,04/10/2022 14:00,0.35,0.12,337.5,0.01,0.07,0.02,0.01,2.55,2.51,1.21,0.13,77.79,0.2,0.0,1013.3,486.08,7.48,24.48,3.68,36.6,2.03
Pisticci,40.420277,16.548333,04/10/2022 15:00,0.36,0.13,337.91,0.0,0.01,0.02,0.01,2.96,3.21,1.67,0.01,79.03,0.31,0.0,1013.11,488.81,7.77,24.86,2.19,36.55,1.63
Pisticci,40.420277,16.548333,04/10/2022 16:00,0.36,0.14,44.45,0.0,0.01,0.02,0.01,3.79,3.89,1.92,0.01,80.68,0.3,0.0,1013.0,288.97,7.8,24.36,1.21,37.68,1.56
Pisticci,40.420277,16.548333,04/10/2022 17:00,0.38,0.13,358.93,0.0,0.03,0.02,0.01,3.87,4.05,2.04,0.01,79.86,0.12,0.0,1013.26,30.61,8.06,22.71,1.54,40.17,1.19
Pisticci,40.420277,16.548333,04/10/2022 18:00,0.38,0.14,23.58,0.01,0.02,1.53,0.61,5.46,-9999.0,-9999.0,0.01,72.79,0.32,0.0,1013.92,1.38,-9999.0,20.79,2.43,45.06,0.65
Pisticci,40.420277,16.548333,04/10/2022 19:00,0.45,0.15,267.0,0.01,0.17,1.83,0.64,22.11,14.39,2.88,0.01,45.1,0.3,0.0,1014.69,0.0,-9999.0,17.68,27.23,52.83,0.31
Pisticci,40.420277,16.548333,04/10/2022 20:00,0.66,0.14,316.2,0.0,0.07,1.81,0.67,18.82,12.54,2.73,0.14,51.96,0.11,0.0,1015.47,0.0,2.17,17.64,1.21,58.9,0.76
Pisticci,40.420277,16.548333,04/10/2022 21:00,0.54,0.11,291.71,0.0,0.06,1.82,0.64,8.46,-9999.0,-9999.0,0.07,61.6,0.18,0.0,1016.28,0.0,2.16,16.88,4.54,62.16,0.55
Pisticci,40.420277,16.548333,04/10/2022 22:00,0.43,0.14,249.6,0.0,0.01,1.84,0.6,17.51,12.55,3.47,0.01,41.89,0.1,0.0,1016.81,0.0,2.51,14.58,0.45,68.01,0.31
Pisticci,40.420277,16.548333,04/10/2022 23:00,0.6,0.14,23.37,0.0,0.01,1.86,0.6,9.95,7.48,2.27,0.01,38.74,0.15,0.0,1017.12,0.0,1.83,12.92,0.38,76.41,0.27
Pisticci,40.420277,16.548333,05/10/2022 00:00,0.68,0.15,180.55,0.0,0.01,1.91,0.53,12.48,8.54,2.04,0.01,33.05,0.57,0.0,1017.25,0.0,1.88,11.69,1.41,79.85,0.15
Pisticci,40.420277,16.548333,05/10/2022 01:00,0.66,0.11,272.06,0.0,0.02,1.84,0.51,8.67,6.69,2.2,0.01,44.5,0.08,0.0,1017.28,0.0,2.2,12.41,0.52,82.37,0.21
Pisticci,40.420277,16.548333,05/10/2022 02:00,0.49,0.11,314.03,0.0,0.02,1.83,0.48,3.96,4.21,2.17,0.01,54.83,0.01,0.0,1017.44,0.0,2.35,14.14,0.36,80.23,0.64
Pisticci,40.420277,16.548333,05/10/2022 03:00,0.45,0.12,315.69,0.0,0.01,1.84,0.45,3.61,3.95,2.05,0.01,51.94,0.02,0.0,1017.69,0.0,2.46,14.05,0.19,76.59,0.67
Pisticci,40.420277,16.548333,05/10/2022 04:00,0.47,0.11,315.19,0.0,0.01,1.84,0.42,3.92,4.33,2.26,0.01,50.2,0.04,0.0,1017.96,0.0,1.96,13.3,0.2,75.28,0.42
Pisticci,40.420277,16.548333,05/10/2022 05:00,0.45,0.11,292.11,0.01,0.01,1.83,0.39,4.66,4.86,2.43,0.01,49.9,0.02,0.0,1017.98,0.01,2.19,13.46,0.19,75.02,1.02
Pisticci,40.420277,16.548333,05/10/2022 06:00,0.42,0.11,291.74,0.01,0.01,1.83,0.37,6.17,5.66,2.44,0.0,52.61,0.03,0.0,1017.96,0.01,2.13,13.72,0.16,73.8,0.92
Pisticci,40.420277,16.548333,05/10/2022 07:00,0.41,0.11,315.4,0.01,0.01,1.83,0.35,6.69,5.8,2.37,0.01,49.25,0.01,0.0,1018.19,18.85,2.32,14.08,0.19,71.23,0.9
Pisticci,40.420277,16.548333,05/10/2022 08:00,0.42,0.12,315.07,0.0,0.03,1.84,0.37,8.7,7.44,2.94,0.01,47.56,0.01,0.0,1018.74,282.99,2.26,16.36,0.2,65.13,0.96
Pisticci,40.420277,16.548333,05/10/2022 09:00,0.47,0.14,336.34,0.01,0.08,1.84,0.4,11.43,10.41,4.47,0.15,55.55,0.09,0.0,1018.95,494.43,2.87,19.69,0.28,55.91,1.21
Pisticci,40.420277,16.548333,05/10/2022 10:00,0.51,0.15,336.99,0.0,0.02,1.83,0.41,12.9,12.13,5.38,0.08,64.52,0.14,0.0,1019.07,631.02,2.87,22.43,0.34,52.65,1.25
Pisticci,40.420277,16.548333,05/10/2022 11:00,0.56,0.14,337.23,0.0,0.01,1.82,0.41,7.47,8.71,4.79,0.01,67.07,0.22,0.0,1019.03,686.12,3.03,23.55,0.33,48.78,1.5
Pisticci,40.420277,16.548333,05/10/2022 12:00,0.51,0.13,337.21,0.0,0.01,1.82,0.43,6.45,7.49,4.13,0.01,73.57,0.32,0.0,1018.78,738.92,3.35,24.72,2.5,42.53,1.6
Pisticci,40.420277,16.548333,05/10/2022 13:00,0.43,0.12,337.13,0.0,5.1,1.82,0.37,4.14,5.75,3.59,0.01,78.56,3.9,0.0,1018.26,552.0,3.39,25.46,3.58,39.1,1.3
Pisticci,40.420277,16.548333,05/10/2022 14:00,0.54,0.12,338.43,0.0,2.85,1.81,0.32,3.55,4.05,2.25,0.0,80.25,2.3,0.0,1017.89,419.0,3.3,25.08,17.88,37.66,1.55
Pisticci,40.420277,16.548333,05/10/2022 15:00,0.37,0.12,337.54,0.0,0.33,1.81,0.37,6.17,6.51,3.31,0.0,79.5,0.4,0.0,1017.89,447.49,3.6,25.48,8.29,37.2,1.36
Pisticci,40.420277,16.548333,05/10/2022 16:00,0.37,0.11,44.7,0.0,0.31,1.82,0.55,5.96,5.91,2.8,0.01,77.96,0.38,0.0,1017.77,273.88,4.07,24.4,26.37,36.91,1.44
Pisticci,40.420277,16.548333,05/10/2022 17:00,0.41,0.11,44.96,0.0,0.4,1.81,0.69,3.56,4.3,2.43,0.0,77.39,0.34,0.0,1017.93,44.44,4.22,22.44,84.79,39.35,1.22
Pisticci,40.420277,16.548333,05/10/2022 18:00,0.39,0.11,44.8,0.0,0.38,1.84,1.65,6.93,6.03,2.41,0.01,69.66,0.38,0.0,1018.33,5.73,5.4,20.7,135.34,41.43,0.79
Pisticci,40.420277,16.548333,05/10/2022 19:00,0.58,0.11,46.19,0.0,0.92,1.83,0.63,9.32,7.25,2.4,0.75,63.77,0.54,0.0,1018.71,0.0,3.88,19.45,199.02,45.48,0.74
Pisticci,40.420277,16.548333,05/10/2022 20:00,0.43,0.13,45.36,0.01,0.33,1.84,0.48,11.03,-9999.0,-9999.0,0.25,55.34,0.34,0.0,1019.16,0.0,3.26,17.78,89.1,50.49,0.58
Pisticci,40.420277,16.548333,05/10/2022 21:00,0.61,0.1,268.55,0.0,0.44,1.86,0.28,12.76,9.44,2.78,0.0,42.93,0.33,0.0,1019.58,0.0,2.81,15.03,43.22,60.01,0.31
Pisticci,40.420277,16.548333,05/10/2022 22:00,0.5,0.11,247.46,0.01,0.11,1.88,0.34,23.16,17.89,5.81,0.09,29.05,0.19,0.0,1019.82,0.0,3.06,13.57,6.9,67.15,0.25
Pisticci,40.420277,16.548333,05/10/2022 23:00,0.53,0.1,250.41,0.01,0.14,1.89,0.38,18.27,12.07,2.57,0.2,26.58,0.21,0.0,1020.15,0.0,2.65,12.5,7.48,71.88,0.19
Pisticci,40.420277,16.548333,06/10/2022 00:00,0.58,0.08,291.81,0.0,0.07,1.89,0.35,12.38,8.8,2.32,0.12,29.94,0.15,0.0,1020.24,0.0,2.31,11.49,4.24,75.59,0.13
Pisticci,40.420277,16.548333,06/10/2022 01:00,0.66,0.07,246.1,0.0,0.1,1.89,0.35,10.65,7.84,2.31,0.0,27.14,0.09,0.0,1020.23,0.0,1.97,10.87,2.21,79.79,0.35
Pisticci,40.420277,16.548333,06/10/2022 02:00,0.57,0.08,135.27,0.01,0.05,1.89,0.35,6.13,5.05,1.84,0.1,37.23,0.14,0.0,1020.2,0.0,1.97,11.93,1.31,82.16,0.55
Pisticci,40.420277,16.548333,06/10/2022 03:00,0.54,0.07,292.1,0.01,0.09,1.93,0.32,4.35,4.35,2.11,0.09,36.89,0.13,0.0,1020.05,0.0,2.27,12.15,1.27,78.87,0.61
Pisticci,40.420277,16.548333,06/10/2022 04:00,0.45,0.07,266.96,0.01,0.01,1.88,0.31,5.47,5.14,2.28,0.01,31.76,0.09,0.0,1020.01,0.0,2.39,10.72,0.88,80.97,0.45
Pisticci,40.420277,16.548333,06/10/2022 05:00,0.47,0.07,246.99,0.01,0.03,1.84,0.31,5.51,5.26,2.41,0.05,30.82,0.13,0.0,1020.05,0.0,2.31,10.69,0.67,84.0,0.67
Pisticci,40.420277,16.548333,06/10/2022 06:00,0.44,0.1,291.31,0.01,0.01,1.85,0.32,9.0,7.18,2.49,0.01,36.6,0.02,0.0,1019.96,0.01,2.36,12.1,0.46,85.9,0.94
Pisticci,40.420277,16.548333,06/10/2022 07:00,0.51,0.09,269.49,0.01,0.03,1.85,0.3,11.31,10.28,4.44,0.04,31.52,0.02,0.0,1020.11,35.79,2.1,11.98,0.51,82.69,0.81
Pisticci,40.420277,16.548333,06/10/2022 08:00,0.47,0.1,246.59,0.01,0.02,1.88,0.32,8.4,8.07,3.64,0.04,38.14,0.02,0.0,1020.33,203.24,2.3,14.24,0.46,80.2,0.79
Pisticci,40.420277,16.548333,06/10/2022 09:00,0.45,0.11,246.96,0.01,0.01,1.87,0.33,7.53,7.45,3.54,0.04,43.79,0.02,0.0,1020.54,360.63,2.97,17.2,0.41,69.77,0.64
Pisticci,40.420277,16.548333,06/10/2022 10:00,0.48,0.16,337.08,0.0,0.01,1.85,0.37,6.83,6.53,2.99,0.01,54.27,0.02,0.0,1020.42,509.35,3.28,20.78,0.43,61.47,0.8
Pisticci,40.420277,16.548333,06/10/2022 11:00,0.59,0.11,337.81,0.0,0.01,1.82,0.33,4.7,4.68,2.23,0.02,71.82,0.09,0.0,1019.93,574.9,3.85,23.13,0.52,46.31,0.96
Pisticci,40.420277,16.548333,06/10/2022 12:00,0.41,0.1,292.67,0.01,0.01,1.83,0.31,3.09,3.66,2.07,0.01,76.57,0.14,0.0,1019.59,580.47,4.08,24.25,0.38,40.22,0.99
Pisticci,40.420277,16.548333,06/10/2022 13:00,0.4,0.1,337.86,0.0,0.01,1.82,0.29,3.91,4.16,2.14,0.01,80.09,0.05,0.0,1019.16,490.57,4.16,25.06,0.37,38.88,1.02
Pisticci,40.420277,16.548333,06/10/2022 14:00,0.42,0.13,67.08,0.0,0.01,1.82,0.32,9.66,8.77,3.74,0.01,76.23,0.11,0.0,1018.47,372.15,4.38,25.41,0.4,38.6,1.04
Pisticci,40.420277,16.548333,06/10/2022 15:00,0.48,0.27,337.23,0.0,0.01,1.83,0.28,4.62,4.04,1.67,0.0,82.52,0.17,0.0,1018.1,253.72,4.64,25.76,1.5,37.95,0.64
Pisticci,40.420277,16.548333,06/10/2022 16:00,0.86,0.12,337.44,0.0,0.15,1.83,0.28,4.8,4.47,1.97,0.01,85.87,0.22,0.0,1017.92,143.6,5.5,24.97,1.14,37.99,0.78
Pisticci,40.420277,16.548333,06/10/2022 17:00,0.53,0.12,22.33,0.0,0.02,1.84,0.51,8.91,7.4,2.71,0.01,81.18,0.36,0.0,1017.81,52.51,5.69,23.41,5.42,40.59,0.63
Pisticci,40.420277,16.548333,06/10/2022 18:00,-9999.0,0.2,269.9,-9999.0,-9999.0,1.86,0.34,21.57,14.31,3.06,-9999.0,56.8,-9999.0,0.0,1018.08,2.17,-9999.0,20.58,-9999.0,48.06,0.38
Pisticci,40.420277,16.548333,06/10/2022 19:00,1.04,0.2,246.78,0.0,0.45,1.85,0.29,39.47,-9999.0,-9999.0,0.0,34.75,0.32,0.0,1018.38,0.0,-9999.0,18.49,7.55,52.77,0.33
Pisticci,40.420277,16.548333,06/10/2022 20:00,1.24,0.27,270.97,0.0,0.31,1.87,0.38,33.27,20.64,3.3,0.28,22.27,0.25,0.0,1018.65,0.0,5.29,16.01,3.02,60.33,0.21
Pisticci,40.420277,16.548333,06/10/2022 21:00,1.99,0.36,246.87,0.01,0.41,1.93,0.45,30.39,19.78,3.93,0.0,25.93,0.19,0.0,1018.86,0.0,4.67,14.82,3.68,66.18,0.29
Pisticci,40.420277,16.548333,06/10/2022 22:00,4.3,0.35,247.75,0.01,1.18,1.96,0.43,31.19,21.68,5.46,0.0,20.27,0.2,0.0,1018.89,0.0,4.77,14.91,4.46,68.19,0.33
Pisticci,40.420277,16.548333,06/10/2022 23:00,2.74,0.12,248.15,0.0,1.09,1.97,0.3,8.0,6.19,2.04,0.0,41.1,0.2,0.0,1018.95,0.0,5.26,15.53,2.9,65.91,0.54
Pisticci,40.420277,16.548333,07/10/2022 00:00,0.7,0.13,248.03,0.0,0.15,1.88,0.33,6.0,5.31,2.17,0.0,41.92,0.1,0.0,1018.6,0.0,4.94,14.86,0.58,66.07,0.29
Pisticci,40.420277,16.548333,07/10/2022 01:00,0.9,0.17,202.2,0.0,0.16,1.88,0.34,6.29,5.34,2.06,0.01,45.89,0.16,0.0,1018.25,0.0,5.2,15.57,0.6,65.43,0.35
Pisticci,40.420277,16.548333,07/10/2022 02:00,1.56,0.14,315.14,0.01,0.18,1.91,0.32,5.01,4.57,1.96,0.12,49.48,0.02,0.0,1017.95,0.0,4.99,15.69,0.98,65.24,0.5
Pisticci,40.420277,16.548333,07/10/2022 03:00,0.98,0.11,291.98,0.0,0.14,1.82,0.31,2.31,3.17,1.97,0.01,60.78,0.08,0.0,1017.34,0.01,5.14,17.28,0.63,59.81,0.8
Pisticci,40.420277,16.548333,07/10/2022 04:00,0.56,0.1,293.33,0.0,0.01,1.82,0.32,2.18,3.3,2.14,0.01,65.54,0.02,0.0,1016.93,0.0,5.18,17.83,0.32,58.19,1.05
Pisticci,40.420277,16.548333,07/10/2022 05:00,0.49,0.11,314.3,0.01,0.01,1.83,0.32,3.13,3.68,2.04,0.01,65.64,0.02,0.0,1016.76,0.0,4.46,17.38,0.26,60.18,0.97
Pisticci,40.420277,16.548333,07/10/2022 06:00,0.53,0.11,314.04,0.0,0.02,1.83,0.35,4.64,4.33,1.91,0.01,66.32,0.02,0.0,1016.61,0.0,4.93,17.05,0.3,63.21,0.95
Pisticci,40.420277,16.548333,07/10/2022 07:00,0.57,0.12,291.88,0.0,0.08,1.84,0.35,12.16,9.37,3.0,0.01,63.93,0.01,0.0,1016.82,22.16,4.97,17.43,0.51,65.14,0.84
Pisticci,40.420277,16.548333,07/10/2022 08:00,0.58,0.13,292.73,0.01,0.06,1.85,0.36,21.66,17.41,6.08,0.01,54.86,0.05,0.0,1016.9,273.7,5.07,19.48,0.48,62.55,0.86
Pisticci,40.420277,16.548333,07/10/2022 09:00,0.6,0.14,335.74,0.0,0.02,1.86,0.4,19.23,14.98,4.98,0.01,63.12,0.02,0.0,1016.94,472.39,5.65,22.97,0.38,53.77,1.02
Pisticci,40.420277,16.548333,07/10/2022 10:00,0.22,0.16,337.62,0.0,0.01,1.85,0.4,6.11,5.95,2.77,0.0,83.01,0.12,0.0,1016.79,652.37,6.07,24.7,0.41,48.59,1.36
Pisticci,40.420277,16.548333,07/10/2022 11:00,0.7,0.15,336.6,0.0,0.06,1.84,0.38,4.05,4.28,2.19,0.01,85.85,0.12,0.0,1016.37,729.83,6.2,26.8,0.48,44.63,1.22
Pisticci,40.420277,16.548333,07/10/2022 12:00,0.42,0.14,336.46,0.0,0.03,1.82,0.37,3.19,3.9,2.23,0.01,84.78,0.16,0.0,1015.69,732.3,6.28,27.8,0.44,40.02,1.23
Pisticci,40.420277,16.548333,07/10/2022 13:00,0.58,0.13,337.46,0.0,0.11,1.82,0.33,5.1,5.59,2.95,0.16,85.55,0.09,0.0,1014.79,546.55,6.08,28.8,0.41,34.81,1.06
Pisticci,40.420277,16.548333,07/10/2022 14:00,0.51,0.13,337.17,0.01,0.01,1.82,0.29,4.4,4.7,2.43,0.01,86.05,0.26,0.0,1013.96,472.26,6.55,29.35,0.28,31.92,1.0
Pisticci,40.420277,16.548333,07/10/2022 15:00,0.51,0.12,270.4,0.0,0.01,1.79,0.24,8.12,7.34,3.15,0.01,74.67,0.26,0.0,1013.28,421.99,6.61,30.23,0.3,26.35,0.92
Pisticci,40.420277,16.548333,07/10/2022 16:00,0.26,0.13,66.55,0.0,0.01,1.8,0.41,10.4,8.62,3.22,0.01,65.26,0.13,0.0,1012.95,196.04,6.41,28.39,0.33,33.03,1.08
Pisticci,40.420277,16.548333,07/10/2022 17:00,0.09,0.16,112.87,0.01,0.02,1.81,0.45,8.85,7.03,2.41,0.01,74.54,0.41,0.0,1013.03,64.15,6.79,25.76,1.37,47.61,1.19
Pisticci,40.420277,16.548333,07/10/2022 18:00,0.58,0.17,111.97,0.01,0.04,1.82,0.42,17.45,-9999.0,-9999.0,0.06,55.04,0.12,0.0,1013.63,1.94,5.99,23.64,0.57,55.47,0.83
