Stazione,Latitudine,Longitudine,Data_Ora,Benzene (µg/m³),CO (mg/m³),Direzione_Vento (°N),Etilbenzene (µg/m³),H2S (µg/m³),Metano (ugC/m³),NMHC (ugC/m³),NO2 (µg/m³),NOx (µg/m³),NO (µg/m³),o-Xilene (µg/m³),O3 (µg/m³),PM10 (µg/m³),PM2-5 (µg/m³),Precipitazione (mm),Pressione (hPa),Radiazione_Globale (W/m²),Radiazione_Netta (W/m²),SO2 (µg/m³),Temperatura (°C),Toluene (µg/m³),Umidità_Relativa (%),Velocità_Vento (m/s),Xilene (µg/m³)
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,01/06/2022 21:00,0.2,0.34,46.0,0.04,1.94,846.15,56.71,1.89,4.12,1.45,0.04,113.86,,,0.0,933.24,1.0,-91.25,2.41,22.18,0.07,45.05,2.4,0.03
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,01/06/2022 22:00,0.22,0.24,50.0,0.06,2.72,848.8,55.21,1.78,4.08,1.5,0.05,105.62,,,0.0,933.72,1.0,-81.46,1.29,20.7,0.1,49.17,1.7,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,01/06/2022 23:00,0.24,0.39,64.0,0.04,1.9,858.25,58.91,2.69,5.09,1.56,0.04,99.15,,,0.0,933.94,1.0,-72.39,1.64,18.09,0.19,61.4,1.11,0.04
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,02/06/2022 00:00,0.22,0.26,307.0,0.05,2.78,864.0,59.95,2.91,5.61,1.75,0.05,93.37,,,0.0,934.07,1.0,-70.69,1.01,17.36,0.09,64.03,1.2,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,02/06/2022 01:00,0.22,0.2,86.0,0.05,2.78,855.74,59.52,2.95,5.67,1.77,0.05,87.64,,,0.0,933.98,0.98,-64.88,1.42,15.89,0.09,70.74,1.67,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,02/06/2022 02:00,0.21,0.31,83.0,0.04,2.66,856.2,61.12,3.76,6.35,1.68,0.05,86.23,,,0.0,933.87,0.97,-61.4,1.93,15.56,0.08,71.14,0.98,0.04
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,02/06/2022 03:00,0.22,0.25,87.0,0.05,2.87,847.38,61.84,4.11,6.39,1.48,0.05,80.43,,,0.0,933.87,0.93,-61.68,1.66,14.7,0.09,75.64,1.06,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,02/06/2022 04:00,0.22,0.28,308.0,0.05,2.92,873.07,60.1,5.33,7.76,1.57,0.05,79.02,,,0.0,933.81,0.89,-62.63,1.83,14.52,0.09,75.92,1.19,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,02/06/2022 05:00,0.22,0.28,89.0,0.05,2.96,868.45,60.47,5.19,8.0,1.82,0.05,77.97,,,0.0,933.98,4.77,-55.85,1.73,14.01,0.09,77.2,1.29,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,02/06/2022 06:00,0.22,0.3,297.0,0.05,2.72,882.82,64.33,7.36,10.57,2.07,0.05,70.33,,,0.0,934.12,97.79,24.24,1.53,15.64,0.09,73.14,1.02,0.04
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,02/06/2022 07:00,0.2,0.35,247.0,0.03,2.37,911.68,63.53,9.81,14.82,3.24,0.03,65.04,,,0.0,934.23,220.65,132.99,2.11,18.79,0.07,65.82,1.2,0.03
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,02/06/2022 08:00,0.2,0.47,258.0,0.03,2.51,915.57,72.21,5.47,9.2,2.42,0.03,64.58,,,0.0,934.49,466.12,322.81,1.95,20.94,0.07,63.37,1.53,0.03
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,02/06/2022 09:00,0.25,0.52,276.0,0.05,2.28,900.73,57.8,4.19,7.31,2.02,0.05,79.19,,,0.0,934.67,654.77,430.54,1.58,23.61,0.13,56.36,1.72,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,02/06/2022 10:00,0.32,0.48,266.0,0.07,2.45,892.19,57.36,3.57,6.52,1.91,0.07,104.75,,,0.0,934.82,787.63,499.25,0.96,26.9,0.38,42.02,1.84,0.1
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,02/06/2022 11:00,0.24,0.5,152.0,0.07,2.3,876.08,55.1,2.57,5.27,1.75,0.07,114.09,,,0.0,934.75,872.89,548.45,2.66,30.08,0.11,35.13,2.86,0.07
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,02/06/2022 12:00,0.24,0.53,177.0,0.08,2.55,867.71,55.12,1.78,4.38,1.69,0.08,106.22,,,0.0,934.33,917.32,546.98,1.81,30.57,0.11,37.42,3.24,0.07
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,02/06/2022 13:00,0.25,0.53,100.0,0.09,2.32,866.14,55.61,1.45,3.86,1.57,0.09,103.01,,,0.0,934.12,925.3,533.43,2.08,31.83,0.12,32.79,3.27,0.09
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,02/06/2022 14:00,0.26,0.5,62.0,0.09,2.45,866.62,53.79,1.41,3.87,1.6,0.09,103.06,,,0.0,934.03,867.87,474.17,0.97,32.1,0.12,31.91,3.63,0.09
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,02/06/2022 15:00,0.26,0.49,6.0,0.09,2.18,866.3,51.28,1.36,3.73,1.54,0.09,107.46,,,0.0,933.98,763.13,375.12,0.96,31.53,0.12,31.68,4.4,0.09
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,02/06/2022 16:00,0.26,0.45,21.0,0.09,2.17,864.84,52.44,1.31,3.9,1.69,0.09,105.8,,,0.0,933.8,612.97,270.35,1.15,31.55,0.12,29.37,4.25,0.09
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,02/06/2022 17:00,0.26,0.44,347.0,0.09,2.48,866.44,50.3,1.14,3.78,1.72,0.09,109.0,,,0.0,933.67,384.16,156.58,1.89,31.63,0.12,28.9,3.43,0.09
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,02/06/2022 18:00,0.26,0.3,349.0,0.09,2.38,867.55,50.25,1.15,3.59,1.59,0.09,104.44,,,0.0,933.89,174.36,42.64,1.52,31.2,0.12,30.21,2.59,0.09
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,02/06/2022 19:00,0.26,0.25,46.0,0.09,2.4,865.58,52.78,1.42,4.19,1.8,0.09,89.89,,,0.0,934.23,76.88,-48.71,1.18,28.52,0.12,38.26,2.59,0.09
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,02/06/2022 20:00,0.25,0.21,37.0,0.08,2.45,864.96,53.55,2.4,4.99,1.69,0.08,92.23,,,0.0,934.51,2.31,-88.59,1.56,24.5,0.12,41.37,3.45,0.08
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,02/06/2022 21:00,0.2,0.23,59.0,0.04,2.06,850.76,52.61,2.3,5.21,1.89,0.04,92.63,,,0.0,934.97,1.0,-77.86,1.88,22.0,0.07,48.01,2.0,0.03
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,02/06/2022 22:00,0.21,0.14,295.0,0.05,2.74,855.14,52.73,2.08,4.69,1.69,0.05,83.53,,,0.0,935.21,1.0,-75.38,1.85,20.87,0.08,51.88,1.84,0.04
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,02/06/2022 23:00,0.21,0.12,101.0,0.04,2.69,858.47,53.58,3.08,5.84,1.79,0.04,80.2,,,0.0,935.38,1.0,-70.73,1.08,18.8,0.08,59.86,1.76,0.04
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,03/06/2022 00:00,0.18,0.24,304.0,0.02,2.04,865.88,56.01,3.68,6.57,1.88,0.02,83.35,,,0.0,935.48,1.0,-68.97,0.88,17.41,0.06,64.31,1.74,0.01
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,03/06/2022 01:00,0.22,0.12,308.0,0.04,3.03,874.23,56.6,4.47,7.15,1.73,0.04,72.92,,,0.0,935.64,1.0,-66.29,0.55,16.78,0.09,65.74,1.46,0.04
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,03/06/2022 02:00,0.34,0.09,71.0,0.05,2.87,867.48,59.82,6.23,9.2,1.92,0.05,68.51,,,0.0,935.52,1.01,-63.27,1.44,16.58,0.23,65.95,1.73,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,03/06/2022 03:00,0.44,0.05,88.0,0.05,3.01,858.03,54.9,4.57,7.42,1.85,0.05,69.85,,,0.0,935.51,0.89,-63.31,2.08,15.99,0.36,67.65,1.54,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,03/06/2022 04:00,0.22,0.04,306.0,0.05,3.27,878.52,56.48,4.39,7.13,1.78,0.05,71.94,,,0.0,935.68,0.76,-62.74,1.02,15.38,0.09,70.59,1.48,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,03/06/2022 05:00,0.22,0.06,286.0,0.05,2.95,872.72,63.18,5.3,8.2,1.87,0.05,68.26,,,0.0,935.72,5.76,-57.14,1.36,15.44,0.09,69.51,1.83,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,03/06/2022 06:00,0.26,0.1,11.0,0.05,2.93,878.7,63.4,5.32,8.21,1.87,0.07,60.91,,,0.0,936.05,99.22,21.08,0.84,16.08,0.14,69.54,1.19,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,03/06/2022 07:00,0.38,0.2,132.0,0.05,2.3,880.51,61.76,4.83,7.91,1.99,0.1,68.02,,,0.0,936.25,225.58,126.23,3.0,19.97,0.21,59.48,1.18,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,03/06/2022 08:00,0.25,0.24,233.0,0.06,2.59,895.11,62.52,4.09,7.34,2.11,0.06,61.09,,,0.0,936.44,445.86,303.62,1.29,21.93,0.16,58.76,1.57,0.06
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,03/06/2022 09:00,0.32,0.28,257.0,0.06,2.67,905.37,78.57,7.29,11.57,2.77,0.06,66.46,,,0.0,936.37,638.91,415.94,2.66,25.52,0.27,52.92,1.42,0.06
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,03/06/2022 10:00,0.61,0.29,266.0,0.06,2.49,884.06,71.26,5.0,8.38,2.19,0.05,89.67,,,0.0,936.13,772.17,486.01,4.26,28.96,0.59,40.43,1.98,0.1
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,03/06/2022 11:00,0.44,0.26,235.0,0.06,2.34,877.49,61.8,2.03,4.95,1.91,0.06,93.71,,,0.0,936.29,858.52,527.03,1.16,30.42,0.35,31.3,2.08,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,03/06/2022 12:00,0.25,0.24,149.0,0.05,2.42,872.96,62.0,1.85,4.69,1.85,0.05,88.23,,,0.0,936.24,883.65,521.93,0.84,32.53,0.11,29.87,3.33,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,03/06/2022 13:00,0.27,0.2,226.0,0.05,3.18,866.21,62.46,1.51,4.33,1.84,0.05,84.07,,,0.0,936.02,903.9,502.85,0.41,32.61,0.16,28.72,3.3,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,03/06/2022 14:00,0.24,0.21,226.0,0.06,3.09,862.72,61.46,1.49,4.35,1.86,0.06,85.76,,,0.0,935.86,837.44,455.75,0.38,32.84,0.18,27.92,2.81,0.06
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,03/06/2022 15:00,0.22,0.21,182.0,0.06,3.21,859.56,60.65,1.5,4.1,1.69,0.05,83.84,,,0.0,935.52,723.2,362.96,0.89,33.08,0.12,29.59,3.71,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,03/06/2022 16:00,0.25,0.21,168.0,0.05,3.04,856.98,64.18,1.48,4.16,1.75,0.05,86.96,,,0.0,935.26,583.04,266.97,0.83,33.54,0.14,28.95,3.24,0.04
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,03/06/2022 17:00,0.25,0.23,63.0,0.06,2.87,865.33,60.8,1.47,4.36,1.88,0.06,98.67,,,0.0,935.07,365.16,150.34,0.75,34.65,0.16,25.05,2.61,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,03/06/2022 18:00,0.27,0.27,45.0,0.06,2.84,867.76,61.22,1.58,4.03,1.59,0.06,95.33,,,0.0,935.01,171.87,46.17,1.16,33.97,0.11,28.55,1.81,0.06
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,03/06/2022 19:00,0.25,0.34,64.0,0.05,2.83,867.03,66.93,1.93,4.78,1.86,0.05,76.62,,,0.0,935.31,74.39,-38.08,1.17,29.75,0.22,41.47,1.89,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,03/06/2022 20:00,0.28,0.31,82.0,0.06,2.93,872.75,62.79,2.29,5.32,1.97,0.06,102.47,,,0.0,935.63,2.58,-77.82,1.48,26.03,0.29,42.72,3.0,0.06
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,03/06/2022 21:00,0.32,0.28,72.0,0.05,2.96,862.44,58.68,2.29,5.33,1.98,0.05,110.13,,,0.0,936.17,1.0,-71.76,1.82,24.9,0.19,43.35,2.37,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,03/06/2022 22:00,0.4,0.26,279.0,0.06,3.35,875.49,58.88,3.42,6.5,2.0,0.06,90.29,,,0.0,936.37,1.0,-69.67,0.31,23.08,0.14,51.68,2.24,0.06
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,03/06/2022 23:00,0.36,0.24,128.0,0.05,3.42,860.97,62.03,3.42,6.44,1.96,0.06,78.3,,,0.0,936.32,0.99,-64.1,0.58,21.03,0.34,59.23,1.27,0.07
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,04/06/2022 00:00,0.39,0.25,34.0,0.06,3.43,864.89,64.3,4.01,7.07,1.98,0.05,76.92,,,0.0,936.31,0.99,-62.63,0.65,19.86,0.3,62.65,1.28,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,04/06/2022 01:00,0.39,0.27,318.0,0.06,3.46,-9999.0,-9999.0,4.93,7.95,1.96,0.06,74.89,,,0.0,935.91,0.84,-60.91,1.35,19.18,0.42,65.27,1.6,0.06
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,04/06/2022 02:00,0.39,0.22,68.0,0.05,3.6,875.53,49.37,4.99,8.08,2.0,0.05,76.83,,,0.0,935.67,0.83,-55.37,1.22,18.74,0.48,65.62,1.67,0.09
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,04/06/2022 03:00,0.41,0.22,291.0,0.05,3.53,850.3,60.66,7.1,10.47,2.17,0.06,76.04,,,0.0,935.3,0.89,-56.38,1.72,19.04,0.35,63.64,1.51,0.08
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,04/06/2022 04:00,0.41,0.21,311.0,0.05,3.51,871.61,56.81,5.06,8.14,2.0,0.11,75.11,,,0.0,935.26,0.83,-55.01,1.59,17.99,0.31,68.2,1.72,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,04/06/2022 05:00,0.45,0.21,95.0,0.06,3.84,868.97,58.94,4.68,7.82,2.03,0.1,72.29,,,0.0,935.58,9.1,-44.39,0.59,17.45,0.44,70.19,0.96,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,04/06/2022 06:00,0.39,0.24,52.0,0.05,3.49,865.15,62.33,4.56,7.71,2.04,0.05,66.63,,,0.0,935.83,100.84,24.14,1.3,19.37,0.34,67.47,0.96,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,04/06/2022 07:00,0.43,0.35,154.0,0.05,2.98,876.08,66.51,4.69,8.08,2.19,0.21,66.31,,,0.0,936.23,223.44,118.14,1.8,23.05,0.33,61.11,1.13,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,04/06/2022 08:00,0.43,0.39,290.0,0.06,3.1,893.48,69.07,3.67,7.1,2.23,0.15,54.58,,,0.0,936.47,373.29,245.13,0.99,25.17,0.51,60.06,1.43,0.06
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,04/06/2022 09:00,0.41,0.48,280.0,0.05,2.96,894.31,67.87,3.9,7.29,2.2,0.16,70.09,,,0.0,936.47,607.05,396.21,0.96,27.62,0.52,52.19,1.54,0.09
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,04/06/2022 10:00,0.43,0.42,199.0,0.05,3.03,899.59,72.18,5.3,8.76,2.24,0.05,96.27,,,0.0,936.33,746.64,466.92,2.13,30.63,0.5,38.66,2.19,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,04/06/2022 11:00,0.5,0.42,170.0,0.06,3.03,901.51,70.68,5.98,9.41,2.21,0.05,105.57,,,0.0,936.18,836.87,517.06,3.25,32.77,0.49,32.04,2.08,0.06
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,04/06/2022 12:00,0.5,0.35,182.0,0.06,2.87,880.21,63.56,2.5,5.61,2.03,0.05,89.44,,,0.0,935.87,924.18,550.64,1.31,35.01,0.46,24.72,2.46,0.1
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,04/06/2022 13:00,0.32,0.28,346.0,0.06,2.58,871.82,55.88,1.35,4.54,2.08,0.05,89.13,,,0.0,935.57,855.79,449.8,1.51,34.14,0.18,21.86,4.66,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,04/06/2022 14:00,0.27,0.23,348.0,0.05,2.63,874.01,50.85,1.37,4.41,1.99,0.05,95.1,,,0.0,935.28,843.21,433.83,1.33,34.59,0.13,21.56,3.98,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,04/06/2022 15:00,0.26,0.19,348.0,0.05,2.79,870.14,50.21,1.52,4.54,1.96,0.05,87.22,,,0.0,935.31,749.16,360.43,0.52,34.82,0.1,23.32,3.99,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,04/06/2022 16:00,0.31,0.24,346.0,0.05,2.67,865.74,52.84,1.67,4.65,1.94,0.05,89.52,,,0.0,935.15,581.64,248.93,0.51,34.5,0.12,25.12,3.84,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,04/06/2022 17:00,0.27,0.25,338.0,0.06,2.64,870.4,52.22,1.84,4.83,1.95,0.06,100.67,,,0.0,935.07,345.39,117.99,1.66,33.09,0.14,28.3,4.06,0.06
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,04/06/2022 18:00,0.34,0.29,347.0,0.05,2.62,870.54,53.82,2.37,5.58,2.09,0.05,94.22,,,0.0,935.01,124.96,15.25,1.03,30.26,0.13,35.6,3.52,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,04/06/2022 19:00,0.36,0.31,11.0,0.06,2.6,879.26,58.64,2.12,5.19,2.0,0.06,77.09,,,0.0,935.4,57.88,-42.08,1.23,28.36,0.13,44.1,3.01,0.06
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,04/06/2022 20:00,0.36,0.31,127.0,0.06,2.9,870.4,65.61,3.2,6.17,1.93,0.06,89.27,,,0.0,935.92,3.16,-69.06,0.78,25.48,0.25,51.25,3.04,0.06
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,04/06/2022 21:00,0.45,0.37,80.0,0.06,2.46,875.83,62.75,3.13,6.49,2.19,0.05,96.79,,,0.0,936.28,1.0,-66.8,1.08,24.05,0.5,54.74,1.18,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,04/06/2022 22:00,0.54,0.33,7.0,0.06,2.92,875.8,69.78,4.79,7.79,1.94,0.06,93.57,,,0.0,936.5,1.0,-64.12,0.68,22.64,0.5,58.93,1.48,0.06
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,04/06/2022 23:00,0.5,0.38,317.0,0.07,2.62,875.66,67.99,5.59,8.61,1.95,0.06,84.22,,,0.0,936.53,1.0,-63.95,1.08,21.56,0.83,63.31,0.82,0.09
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,05/06/2022 00:00,0.42,-9999.0,69.0,0.05,2.98,876.1,63.35,4.88,8.06,2.06,0.05,80.89,,,0.0,936.5,1.0,-58.83,0.99,20.23,0.38,66.87,1.25,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,05/06/2022 01:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,05/06/2022 02:00,0.18,0.34,292.0,0.02,2.54,874.94,64.74,6.07,9.2,2.03,0.02,87.2,,,0.0,936.4,1.0,-58.15,1.37,18.74,0.06,72.4,1.21,0.01
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,05/06/2022 03:00,0.22,0.23,89.0,0.05,3.48,870.59,62.92,5.4,8.6,2.07,0.05,77.29,,,0.0,935.92,1.0,-55.44,0.75,18.03,0.09,74.46,1.43,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,05/06/2022 04:00,0.22,0.23,264.0,0.05,3.26,879.25,61.31,7.0,9.98,1.92,0.05,72.69,,,0.0,935.75,0.95,-56.39,0.46,17.62,0.09,75.16,1.21,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,05/06/2022 05:00,0.22,0.22,310.0,0.05,3.16,867.27,62.07,5.58,8.62,1.96,0.05,73.68,,,0.0,935.83,7.28,-48.61,1.16,17.52,0.09,74.84,1.64,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,05/06/2022 06:00,0.22,0.24,296.0,0.05,3.45,870.64,62.97,4.96,8.25,2.13,0.05,66.72,,,0.0,936.0,89.03,12.7,1.29,19.14,0.09,70.4,1.65,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,05/06/2022 07:00,0.21,0.3,283.0,0.04,2.78,874.31,70.15,5.86,9.58,2.41,0.04,69.52,,,0.0,936.11,217.4,122.61,1.54,22.09,0.08,62.6,1.32,0.03
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,05/06/2022 08:00,0.18,0.47,272.0,0.01,2.48,898.47,67.74,5.47,9.4,2.55,0.02,91.74,,,0.0,936.1,426.29,298.26,1.98,24.2,0.05,60.3,1.62,0.01
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,05/06/2022 09:00,0.18,0.51,266.0,0.01,2.42,928.39,71.44,5.38,9.07,2.4,0.02,90.66,,,0.0,935.79,618.91,404.46,0.21,26.81,0.05,57.93,1.86,0.01
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,05/06/2022 10:00,0.2,0.47,284.0,0.03,2.83,919.85,78.03,6.91,10.71,2.45,0.03,103.69,,,0.0,935.87,752.87,479.88,1.07,30.24,0.07,44.32,1.73,0.03
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,05/06/2022 11:00,0.2,0.44,253.0,0.03,2.83,907.85,72.92,8.07,12.04,2.57,0.03,110.67,,,0.0,935.91,838.98,523.78,3.65,32.47,0.07,36.74,1.91,0.03
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,05/06/2022 12:00,0.2,0.39,182.0,0.03,2.55,881.54,69.12,4.44,7.9,2.24,0.03,93.56,,,0.0,935.6,884.59,530.1,4.19,34.43,0.07,30.69,2.2,0.03
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,05/06/2022 13:00,0.2,0.36,185.0,0.03,2.41,872.13,58.98,2.32,5.6,2.13,0.04,81.26,,,0.0,935.09,871.39,504.81,2.38,35.73,0.07,27.3,2.24,0.03
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,05/06/2022 14:00,0.21,0.34,169.0,0.04,2.53,866.48,59.21,1.87,5.11,2.11,0.04,85.19,,,0.0,934.74,817.52,440.59,1.13,35.7,0.08,27.91,3.1,0.04
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,05/06/2022 15:00,0.22,0.29,299.0,0.05,2.71,852.28,58.85,2.03,5.11,2.0,0.05,84.48,,,0.0,934.33,552.67,262.64,1.74,34.42,0.09,28.46,3.67,0.05
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,05/06/2022 16:00,0.2,0.32,306.0,0.04,2.43,855.18,58.91,2.19,5.06,1.87,0.04,86.35,,,0.0,934.03,470.48,221.83,1.1,33.68,0.08,29.85,3.9,0.04
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,05/06/2022 17:00,0.21,0.31,304.0,0.04,2.4,861.07,54.36,2.1,5.25,2.05,0.04,83.23,,,0.0,933.84,323.53,139.65,1.36,32.4,0.08,33.12,3.62,0.04
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,05/06/2022 18:00,0.2,0.33,310.0,0.03,2.33,865.64,58.31,2.24,5.77,2.3,0.03,81.83,,,0.0,933.61,191.12,55.79,3.07,32.35,0.07,35.23,3.34,0.03
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,05/06/2022 19:00,0.19,0.3,314.0,0.03,2.43,878.58,57.32,2.85,5.84,1.95,0.02,93.02,,,0.0,933.84,63.96,-45.41,2.87,29.36,0.07,41.58,3.9,0.02
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,05/06/2022 20:00,0.2,0.37,345.0,0.03,2.54,886.23,61.48,4.54,7.61,1.99,0.03,86.05,,,0.0,934.2,2.01,-77.99,1.27,26.03,0.07,57.37,2.34,0.03
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,05/06/2022 21:00,0.19,0.39,1.0,0.02,2.45,875.86,74.11,5.17,8.52,2.17,0.03,86.48,,,0.0,934.41,1.0,-74.69,1.26,24.39,0.06,59.94,2.58,0.02
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,05/06/2022 22:00,0.2,0.28,5.0,0.04,2.79,862.12,65.9,5.21,8.39,2.06,0.04,90.9,,,0.0,934.54,1.0,-68.42,1.84,23.55,0.08,55.55,2.84,0.03
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,05/06/2022 23:00,0.19,0.31,13.0,0.02,2.54,863.54,58.52,4.3,7.35,1.98,0.03,90.85,,,0.0,934.32,1.0,-48.58,2.41,23.23,0.06,54.61,2.25,0.02
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,06/06/2022 00:00,0.2,0.33,347.0,0.03,2.53,864.76,67.19,-9999.0,-9999.0,-9999.0,0.03,84.45,,,0.0,934.25,1.0,-37.35,2.41,23.33,0.07,52.83,1.39,0.03
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,06/06/2022 01:00,0.2,0.28,68.0,0.03,2.47,857.34,60.1,5.1,8.38,2.13,0.03,81.52,,,0.0,933.83,0.99,-32.34,1.98,21.92,0.07,58.66,1.23,0.03
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,06/06/2022 02:00,0.2,0.25,347.0,0.03,2.7,855.89,61.77,5.38,8.62,2.1,0.03,77.21,,,0.0,933.47,1.0,-32.72,1.99,22.71,0.07,52.68,1.9,0.03
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,06/06/2022 03:00,0.18,0.28,347.0,0.02,2.22,844.15,60.16,5.29,8.34,1.98,0.02,84.45,,,0.0,932.94,1.0,-46.88,3.53,21.71,0.06,52.11,2.19,0.01
Viggiano_Costa_Molina_Sud1,40.315555,15.954722,06/06/2022 04:00,0.21,0.07,325.0,0.05,3.0,838.9,51.75,3.43,6.62,2.08,0.04,71.93,,,0.0,932.63,0.99,-67.58,2.64,21.27,0.08,44.89,1.52,0.04
