Stazione,Latitudine,Longitudine,Data_Ora,Direzione_Vento (°N),O3 (µg/m³),PM10 (µg/m³),Precipitazione (mm),Pressione (mbar),Radiazione_Globale (W/m²),SO2 (µg/m³),Velocità_Vento (m/s)
Potenza_Cda_Rossellino,40.625277,15.811666,06/06/2022 00:00,163.0,49.58,,0.0,937.99,0.79,10.46,0.22
Potenza_Cda_Rossellino,40.625277,15.811666,06/06/2022 01:00,79.0,56.68,,0.0,937.31,0.82,10.28,0.49
Potenza_Cda_Rossellino,40.625277,15.811666,06/06/2022 02:00,110.0,51.55,,0.0,937.19,0.7,10.15,0.55
Potenza_Cda_Rossellino,40.625277,15.811666,06/06/2022 03:00,130.0,49.92,,0.0,936.37,0.66,11.26,0.92
Potenza_Cda_Rossellino,40.625277,15.811666,06/06/2022 04:00,125.0,48.93,,0.0,937.17,0.7,11.38,0.42
Potenza_Cda_Rossellino,40.625277,15.811666,06/06/2022 05:00,99.0,40.15,,0.0,937.58,6.26,11.03,0.68
Potenza_Cda_Rossellino,40.625277,15.811666,06/06/2022 06:00,354.0,48.48,,0.0,937.64,58.7,11.16,0.43
Potenza_Cda_Rossellino,40.625277,15.811666,06/06/2022 07:00,258.0,46.58,,0.0,937.22,207.2,11.37,0.92
Potenza_Cda_Rossellino,40.625277,15.811666,06/06/2022 08:00,290.0,67.31,,0.0,936.12,489.65,11.0,0.93
Potenza_Cda_Rossellino,40.625277,15.811666,06/06/2022 09:00,290.0,76.93,,0.0,935.59,665.63,11.71,0.93
Potenza_Cda_Rossellino,40.625277,15.811666,06/06/2022 10:00,267.0,81.7,,0.0,935.07,801.04,10.59,1.21
Potenza_Cda_Rossellino,40.625277,15.811666,06/06/2022 11:00,269.0,79.58,,0.0,934.69,879.86,11.61,1.1
Potenza_Cda_Rossellino,40.625277,15.811666,06/06/2022 12:00,268.0,81.28,,0.0,934.43,900.69,11.19,2.04
Potenza_Cda_Rossellino,40.625277,15.811666,06/06/2022 13:00,268.0,92.63,,0.0,934.19,888.22,12.33,2.3
Potenza_Cda_Rossellino,40.625277,15.811666,06/06/2022 14:00,267.0,88.34,,0.0,933.97,799.84,11.75,2.56
Potenza_Cda_Rossellino,40.625277,15.811666,06/06/2022 15:00,268.0,90.29,,0.0,933.84,580.46,12.42,2.39
Potenza_Cda_Rossellino,40.625277,15.811666,06/06/2022 16:00,279.0,91.44,,0.0,934.17,425.04,11.67,2.02
Potenza_Cda_Rossellino,40.625277,15.811666,06/06/2022 17:00,276.0,90.58,,0.0,934.11,307.58,12.11,2.0
Potenza_Cda_Rossellino,40.625277,15.811666,06/06/2022 18:00,286.0,89.17,,0.0,934.18,181.88,12.32,1.46
Potenza_Cda_Rossellino,40.625277,15.811666,06/06/2022 19:00,301.0,81.67,,0.0,934.58,47.86,12.7,1.11
Potenza_Cda_Rossellino,40.625277,15.811666,06/06/2022 20:00,105.0,61.51,,0.0,935.39,1.98,12.19,0.23
Potenza_Cda_Rossellino,40.625277,15.811666,06/06/2022 21:00,122.0,63.03,,0.0,936.08,0.66,12.35,0.35
Potenza_Cda_Rossellino,40.625277,15.811666,06/06/2022 22:00,244.0,63.49,,0.0,936.78,0.63,12.23,0.26
Potenza_Cda_Rossellino,40.625277,15.811666,06/06/2022 23:00,245.0,53.62,,0.0,936.87,0.65,12.76,0.27
Potenza_Cda_Rossellino,40.625277,15.811666,07/06/2022 00:00,123.0,54.93,,0.0,936.93,0.64,13.07,0.67
Potenza_Cda_Rossellino,40.625277,15.811666,07/06/2022 01:00,185.0,48.07,,0.0,936.7,0.77,12.88,0.11
Potenza_Cda_Rossellino,40.625277,15.811666,07/06/2022 02:00,122.0,48.33,,0.0,936.42,0.74,11.87,0.48
Potenza_Cda_Rossellino,40.625277,15.811666,07/06/2022 03:00,195.0,46.26,,0.0,935.98,0.65,13.72,0.15
Potenza_Cda_Rossellino,40.625277,15.811666,07/06/2022 04:00,177.0,48.3,,0.0,935.75,0.75,12.82,0.11
Potenza_Cda_Rossellino,40.625277,15.811666,07/06/2022 05:00,197.0,44.93,,0.0,935.81,2.88,13.04,0.1
Potenza_Cda_Rossellino,40.625277,15.811666,07/06/2022 06:00,355.0,39.65,,0.0,935.73,32.39,13.77,0.69
Potenza_Cda_Rossellino,40.625277,15.811666,07/06/2022 07:00,357.0,55.54,,0.0,934.79,216.53,14.55,1.04
Potenza_Cda_Rossellino,40.625277,15.811666,07/06/2022 08:00,279.0,63.12,,0.0,934.13,508.06,14.02,1.63
Potenza_Cda_Rossellino,40.625277,15.811666,07/06/2022 09:00,272.0,62.57,,0.0,933.52,684.76,13.12,1.95
Potenza_Cda_Rossellino,40.625277,15.811666,07/06/2022 10:00,276.0,78.83,,0.0,933.05,829.75,11.61,2.19
Potenza_Cda_Rossellino,40.625277,15.811666,07/06/2022 11:00,268.0,-9999.0,,0.8,932.52,916.11,-9999.0,2.71
Potenza_Cda_Rossellino,40.625277,15.811666,07/06/2022 12:00,271.0,98.73,,0.0,932.0,939.18,1.24,2.25
Potenza_Cda_Rossellino,40.625277,15.811666,07/06/2022 13:00,268.0,97.69,,0.0,931.31,895.02,2.05,2.18
Potenza_Cda_Rossellino,40.625277,15.811666,07/06/2022 14:00,269.0,99.7,,0.0,930.87,841.65,2.19,2.3
Potenza_Cda_Rossellino,40.625277,15.811666,07/06/2022 15:00,268.0,97.73,,0.0,930.64,528.41,2.51,2.36
Potenza_Cda_Rossellino,40.625277,15.811666,07/06/2022 16:00,271.0,99.03,,0.0,930.19,594.14,2.86,2.39
Potenza_Cda_Rossellino,40.625277,15.811666,07/06/2022 17:00,272.0,100.74,,0.0,930.1,370.54,3.04,2.59
Potenza_Cda_Rossellino,40.625277,15.811666,07/06/2022 18:00,279.0,104.74,,0.0,930.32,207.15,2.96,2.21
Potenza_Cda_Rossellino,40.625277,15.811666,07/06/2022 19:00,297.0,94.88,,0.0,930.91,62.17,2.79,1.76
Potenza_Cda_Rossellino,40.625277,15.811666,07/06/2022 20:00,349.0,85.6,,0.0,931.78,1.56,3.56,1.12
Potenza_Cda_Rossellino,40.625277,15.811666,07/06/2022 21:00,12.0,78.35,,0.0,932.45,0.49,2.1,0.66
Potenza_Cda_Rossellino,40.625277,15.811666,07/06/2022 22:00,296.0,78.46,,0.0,932.82,0.47,2.41,0.81
Potenza_Cda_Rossellino,40.625277,15.811666,07/06/2022 23:00,301.0,67.06,,0.0,932.75,0.38,2.53,0.83
Potenza_Cda_Rossellino,40.625277,15.811666,08/06/2022 00:00,287.0,67.92,,0.0,932.8,0.46,2.29,0.93
Potenza_Cda_Rossellino,40.625277,15.811666,08/06/2022 01:00,320.0,65.74,,0.0,932.61,0.44,2.39,0.71
Potenza_Cda_Rossellino,40.625277,15.811666,08/06/2022 02:00,64.0,64.73,,0.0,931.98,0.41,2.22,0.74
Potenza_Cda_Rossellino,40.625277,15.811666,08/06/2022 03:00,11.0,58.65,,0.0,931.58,0.45,2.44,0.9
Potenza_Cda_Rossellino,40.625277,15.811666,08/06/2022 04:00,347.0,61.21,,0.0,931.51,0.44,3.1,0.84
Potenza_Cda_Rossellino,40.625277,15.811666,08/06/2022 05:00,298.0,50.73,,0.0,932.07,3.35,2.89,0.44
Potenza_Cda_Rossellino,40.625277,15.811666,08/06/2022 06:00,280.0,49.59,,0.0,932.08,27.79,2.99,1.36
Potenza_Cda_Rossellino,40.625277,15.811666,08/06/2022 07:00,277.0,67.23,,0.0,931.71,221.73,2.78,1.6
Potenza_Cda_Rossellino,40.625277,15.811666,08/06/2022 08:00,276.0,69.74,,0.0,930.99,520.88,3.13,1.79
Potenza_Cda_Rossellino,40.625277,15.811666,08/06/2022 09:00,265.0,65.27,,0.0,930.43,693.66,2.82,2.15
Potenza_Cda_Rossellino,40.625277,15.811666,08/06/2022 10:00,265.0,76.76,,0.0,930.26,836.31,2.71,2.72
Potenza_Cda_Rossellino,40.625277,15.811666,08/06/2022 11:00,268.0,82.0,,0.0,929.98,910.36,2.35,2.73
Potenza_Cda_Rossellino,40.625277,15.811666,08/06/2022 12:00,265.0,88.74,,0.0,929.68,864.28,2.86,2.99
Potenza_Cda_Rossellino,40.625277,15.811666,08/06/2022 13:00,268.0,83.66,,0.0,929.04,881.9,2.9,2.66
Potenza_Cda_Rossellino,40.625277,15.811666,08/06/2022 14:00,265.0,89.85,,0.0,928.71,780.18,3.56,2.78
Potenza_Cda_Rossellino,40.625277,15.811666,08/06/2022 15:00,267.0,89.99,,0.0,928.47,748.47,3.63,3.5
Potenza_Cda_Rossellino,40.625277,15.811666,08/06/2022 16:00,268.0,85.4,,0.0,928.74,555.71,3.32,3.64
Potenza_Cda_Rossellino,40.625277,15.811666,08/06/2022 17:00,265.0,82.91,,0.0,928.79,365.92,2.89,3.36
Potenza_Cda_Rossellino,40.625277,15.811666,08/06/2022 18:00,268.0,75.24,,0.0,929.24,155.06,3.36,3.07
Potenza_Cda_Rossellino,40.625277,15.811666,08/06/2022 19:00,265.0,84.03,,0.0,930.13,55.3,2.68,1.99
Potenza_Cda_Rossellino,40.625277,15.811666,08/06/2022 20:00,73.0,71.11,,0.0,930.82,2.29,2.48,0.15
Potenza_Cda_Rossellino,40.625277,15.811666,08/06/2022 21:00,96.0,69.67,,0.0,931.54,0.49,3.02,0.49
Potenza_Cda_Rossellino,40.625277,15.811666,08/06/2022 22:00,88.0,67.88,,0.0,931.71,0.5,2.43,0.64
Potenza_Cda_Rossellino,40.625277,15.811666,08/06/2022 23:00,10.0,77.03,,0.0,931.36,0.46,2.82,0.6
Potenza_Cda_Rossellino,40.625277,15.811666,09/06/2022 00:00,67.0,67.08,,0.0,930.93,0.48,2.81,0.26
Potenza_Cda_Rossellino,40.625277,15.811666,09/06/2022 01:00,296.0,66.73,,0.0,930.4,0.45,2.81,1.14
Potenza_Cda_Rossellino,40.625277,15.811666,09/06/2022 02:00,301.0,60.72,,0.0,930.25,0.45,3.43,1.29
Potenza_Cda_Rossellino,40.625277,15.811666,09/06/2022 03:00,294.0,52.37,,0.0,930.0,0.49,3.37,1.1
Potenza_Cda_Rossellino,40.625277,15.811666,09/06/2022 04:00,118.0,48.54,,0.0,929.56,0.52,3.46,0.34
Potenza_Cda_Rossellino,40.625277,15.811666,09/06/2022 05:00,71.0,50.14,,0.0,929.21,2.3,3.63,0.17
Potenza_Cda_Rossellino,40.625277,15.811666,09/06/2022 06:00,272.0,64.64,,0.0,928.76,46.08,3.85,1.67
Potenza_Cda_Rossellino,40.625277,15.811666,09/06/2022 07:00,279.0,70.8,,0.6,928.81,90.52,3.14,1.87
Potenza_Cda_Rossellino,40.625277,15.811666,09/06/2022 08:00,76.0,44.82,,1.2,928.77,54.18,2.78,0.2
Potenza_Cda_Rossellino,40.625277,15.811666,09/06/2022 09:00,145.0,50.86,,0.0,928.11,70.58,3.37,0.21
Potenza_Cda_Rossellino,40.625277,15.811666,09/06/2022 10:00,298.0,39.22,,0.4,927.87,174.98,4.01,0.55
Potenza_Cda_Rossellino,40.625277,15.811666,09/06/2022 11:00,286.0,59.89,,0.0,927.07,301.96,4.23,1.47
Potenza_Cda_Rossellino,40.625277,15.811666,09/06/2022 12:00,347.0,47.08,,6.6,927.29,59.52,3.86,0.56
Potenza_Cda_Rossellino,40.625277,15.811666,09/06/2022 13:00,81.0,38.75,,1.8,927.05,115.45,3.94,0.54
Potenza_Cda_Rossellino,40.625277,15.811666,09/06/2022 14:00,77.0,49.33,,0.0,926.42,148.3,4.51,0.51
Potenza_Cda_Rossellino,40.625277,15.811666,09/06/2022 15:00,266.0,58.87,,21.0,927.45,25.25,4.44,1.71
Potenza_Cda_Rossellino,40.625277,15.811666,09/06/2022 16:00,76.0,46.56,,2.4,927.52,26.34,4.27,0.35
Potenza_Cda_Rossellino,40.625277,15.811666,09/06/2022 17:00,84.0,38.14,,8.6,927.18,51.3,4.62,0.3
Potenza_Cda_Rossellino,40.625277,15.811666,09/06/2022 18:00,352.0,43.44,,0.6,926.21,63.31,4.15,0.34
Potenza_Cda_Rossellino,40.625277,15.811666,09/06/2022 19:00,144.0,40.95,,1.2,926.27,7.82,4.72,0.37
Potenza_Cda_Rossellino,40.625277,15.811666,09/06/2022 20:00,112.0,44.58,,1.0,926.34,1.0,4.21,0.48
Potenza_Cda_Rossellino,40.625277,15.811666,09/06/2022 21:00,100.0,41.74,,0.0,927.15,0.55,4.55,0.35
Potenza_Cda_Rossellino,40.625277,15.811666,09/06/2022 22:00,177.0,34.41,,0.6,927.23,0.57,4.31,0.11
Potenza_Cda_Rossellino,40.625277,15.811666,09/06/2022 23:00,133.0,36.57,,2.4,927.31,0.6,3.96,0.11
Potenza_Cda_Rossellino,40.625277,15.811666,10/06/2022 00:00,132.0,29.24,,1.4,927.2,0.55,4.12,0.27
Potenza_Cda_Rossellino,40.625277,15.811666,10/06/2022 01:00,126.0,39.36,,0.8,927.06,0.57,4.71,0.69
Potenza_Cda_Rossellino,40.625277,15.811666,10/06/2022 02:00,124.0,49.48,,0.0,926.63,0.56,5.12,0.7
Potenza_Cda_Rossellino,40.625277,15.811666,10/06/2022 03:00,107.0,50.79,,0.0,926.69,0.57,4.36,0.63
Potenza_Cda_Rossellino,40.625277,15.811666,10/06/2022 04:00,129.0,55.77,,0.2,926.5,0.51,4.4,0.37
Potenza_Cda_Rossellino,40.625277,15.811666,10/06/2022 05:00,61.0,49.04,,0.0,926.87,0.96,4.29,0.19
Potenza_Cda_Rossellino,40.625277,15.811666,10/06/2022 06:00,114.0,50.24,,0.2,926.94,30.17,4.68,0.63
Potenza_Cda_Rossellino,40.625277,15.811666,10/06/2022 07:00,245.0,52.95,,0.0,926.96,75.61,4.67,0.63
Potenza_Cda_Rossellino,40.625277,15.811666,10/06/2022 08:00,325.0,48.65,,0.0,927.06,116.84,3.94,0.28
Potenza_Cda_Rossellino,40.625277,15.811666,10/06/2022 09:00,347.0,58.62,,0.2,927.27,227.98,4.18,0.99
Potenza_Cda_Rossellino,40.625277,15.811666,10/06/2022 10:00,300.0,66.07,,1.6,927.42,250.73,4.37,1.39
Potenza_Cda_Rossellino,40.625277,15.811666,10/06/2022 11:00,308.0,68.01,,4.8,928.2,181.05,4.21,1.45
Potenza_Cda_Rossellino,40.625277,15.811666,10/06/2022 12:00,90.0,65.37,,1.0,928.67,291.26,3.56,0.94
Potenza_Cda_Rossellino,40.625277,15.811666,10/06/2022 13:00,353.0,72.09,,0.0,928.63,432.28,3.32,1.49
Potenza_Cda_Rossellino,40.625277,15.811666,10/06/2022 14:00,353.0,76.82,,0.0,928.15,869.47,4.05,1.65
Potenza_Cda_Rossellino,40.625277,15.811666,10/06/2022 15:00,312.0,77.56,,0.0,929.01,357.09,3.92,2.71
Potenza_Cda_Rossellino,40.625277,15.811666,10/06/2022 16:00,312.0,72.29,,0.8,929.99,254.56,3.23,1.84
Potenza_Cda_Rossellino,40.625277,15.811666,10/06/2022 17:00,306.0,67.47,,2.2,930.28,127.3,3.55,1.67
Potenza_Cda_Rossellino,40.625277,15.811666,10/06/2022 18:00,348.0,65.72,,7.6,930.89,102.48,3.18,1.31
Potenza_Cda_Rossellino,40.625277,15.811666,10/06/2022 19:00,315.0,66.95,,0.0,931.35,62.97,2.67,1.83
Potenza_Cda_Rossellino,40.625277,15.811666,10/06/2022 20:00,297.0,69.92,,0.0,932.44,2.06,3.13,2.05
Potenza_Cda_Rossellino,40.625277,15.811666,10/06/2022 21:00,304.0,72.37,,0.0,933.29,0.49,3.1,2.01
Potenza_Cda_Rossellino,40.625277,15.811666,10/06/2022 22:00,301.0,72.83,,0.0,933.59,0.43,2.76,1.98
Potenza_Cda_Rossellino,40.625277,15.811666,10/06/2022 23:00,304.0,72.78,,0.0,933.72,0.51,2.79,1.84
Potenza_Cda_Rossellino,40.625277,15.811666,11/06/2022 00:00,286.0,69.99,,0.0,933.63,0.53,3.31,1.52
Potenza_Cda_Rossellino,40.625277,15.811666,11/06/2022 01:00,301.0,72.73,,0.0,933.87,0.51,3.31,2.28
Potenza_Cda_Rossellino,40.625277,15.811666,11/06/2022 02:00,303.0,75.8,,0.0,933.86,0.5,2.68,1.85
Potenza_Cda_Rossellino,40.625277,15.811666,11/06/2022 03:00,279.0,76.04,,0.0,933.92,0.54,2.9,2.03
Potenza_Cda_Rossellino,40.625277,15.811666,11/06/2022 04:00,308.0,75.77,,0.0,934.24,0.5,2.3,1.79
Potenza_Cda_Rossellino,40.625277,15.811666,11/06/2022 05:00,295.0,74.8,,0.0,934.7,3.28,3.42,1.37
Potenza_Cda_Rossellino,40.625277,15.811666,11/06/2022 06:00,318.0,73.94,,0.0,935.23,36.56,3.05,1.54
Potenza_Cda_Rossellino,40.625277,15.811666,11/06/2022 07:00,283.0,72.67,,0.0,935.39,147.09,1.95,1.57
Potenza_Cda_Rossellino,40.625277,15.811666,11/06/2022 08:00,315.0,75.55,,0.0,935.4,352.18,2.34,2.58
Potenza_Cda_Rossellino,40.625277,15.811666,11/06/2022 09:00,302.0,80.57,,0.0,935.56,369.46,2.85,2.47
Potenza_Cda_Rossellino,40.625277,15.811666,11/06/2022 10:00,308.0,83.26,,0.0,935.43,745.65,1.98,2.51
Potenza_Cda_Rossellino,40.625277,15.811666,11/06/2022 11:00,312.0,85.8,,0.0,935.32,886.79,1.97,2.42
Potenza_Cda_Rossellino,40.625277,15.811666,11/06/2022 12:00,305.0,89.1,,0.0,935.6,392.33,2.16,2.69
Potenza_Cda_Rossellino,40.625277,15.811666,11/06/2022 13:00,305.0,91.32,,0.0,935.81,380.41,2.15,2.32
Potenza_Cda_Rossellino,40.625277,15.811666,11/06/2022 14:00,283.0,96.2,,0.0,935.62,694.69,2.03,2.77
Potenza_Cda_Rossellino,40.625277,15.811666,11/06/2022 15:00,305.0,100.28,,0.0,935.77,281.05,1.63,2.86
Potenza_Cda_Rossellino,40.625277,15.811666,11/06/2022 16:00,346.0,101.38,,0.0,936.02,235.79,1.61,2.07
Potenza_Cda_Rossellino,40.625277,15.811666,11/06/2022 17:00,304.0,100.36,,0.0,935.86,378.09,2.3,2.37
Potenza_Cda_Rossellino,40.625277,15.811666,11/06/2022 18:00,293.0,100.08,,0.0,936.19,221.9,1.49,2.4
Potenza_Cda_Rossellino,40.625277,15.811666,11/06/2022 19:00,351.0,97.92,,0.0,936.91,65.46,2.29,1.38
Potenza_Cda_Rossellino,40.625277,15.811666,11/06/2022 20:00,114.0,88.03,,0.0,937.7,1.97,1.87,0.95
Potenza_Cda_Rossellino,40.625277,15.811666,11/06/2022 21:00,128.0,88.37,,0.0,938.4,0.51,1.63,1.15
Potenza_Cda_Rossellino,40.625277,15.811666,11/06/2022 22:00,133.0,92.5,,0.0,938.98,0.5,1.77,0.79
Potenza_Cda_Rossellino,40.625277,15.811666,11/06/2022 23:00,122.0,90.44,,0.0,939.11,0.52,1.42,1.26
Potenza_Cda_Rossellino,40.625277,15.811666,12/06/2022 00:00,177.0,86.99,,0.0,938.95,0.53,2.0,0.42
Potenza_Cda_Rossellino,40.625277,15.811666,12/06/2022 01:00,157.0,66.46,,0.0,939.0,0.54,1.69,0.7
Potenza_Cda_Rossellino,40.625277,15.811666,12/06/2022 02:00,125.0,84.21,,0.0,938.67,0.57,1.91,0.68
Potenza_Cda_Rossellino,40.625277,15.811666,12/06/2022 03:00,115.0,84.06,,0.0,938.4,0.59,1.55,1.05
Potenza_Cda_Rossellino,40.625277,15.811666,12/06/2022 04:00,139.0,80.06,,0.0,938.36,0.54,2.27,0.53
Potenza_Cda_Rossellino,40.625277,15.811666,12/06/2022 05:00,124.0,81.9,,0.0,938.46,4.33,2.54,1.08
Potenza_Cda_Rossellino,40.625277,15.811666,12/06/2022 06:00,118.0,84.14,,0.0,938.53,30.64,1.68,0.94
Potenza_Cda_Rossellino,40.625277,15.811666,12/06/2022 07:00,274.0,85.13,,0.0,938.18,200.47,1.13,0.73
Potenza_Cda_Rossellino,40.625277,15.811666,12/06/2022 08:00,287.0,89.11,,0.0,937.41,514.32,1.6,1.16
Potenza_Cda_Rossellino,40.625277,15.811666,12/06/2022 09:00,301.0,94.38,,0.0,937.52,689.82,2.06,1.99
Potenza_Cda_Rossellino,40.625277,15.811666,12/06/2022 10:00,294.0,102.92,,0.0,937.65,825.36,1.41,2.32
Potenza_Cda_Rossellino,40.625277,15.811666,12/06/2022 11:00,295.0,107.93,,0.0,937.77,888.34,1.43,2.49
Potenza_Cda_Rossellino,40.625277,15.811666,12/06/2022 12:00,301.0,111.5,,0.0,937.33,865.38,1.89,3.18
Potenza_Cda_Rossellino,40.625277,15.811666,12/06/2022 13:00,310.0,115.4,,0.0,937.09,931.69,1.65,3.61
Potenza_Cda_Rossellino,40.625277,15.811666,12/06/2022 14:00,301.0,116.68,,0.0,936.83,864.06,1.64,3.68
Potenza_Cda_Rossellino,40.625277,15.811666,12/06/2022 15:00,308.0,116.49,,0.0,936.43,750.78,1.76,2.6
Potenza_Cda_Rossellino,40.625277,15.811666,12/06/2022 16:00,301.0,115.84,,0.0,936.12,599.07,2.04,2.44
Potenza_Cda_Rossellino,40.625277,15.811666,12/06/2022 17:00,308.0,117.39,,0.0,936.13,400.76,1.44,2.33
Potenza_Cda_Rossellino,40.625277,15.811666,12/06/2022 18:00,305.0,117.41,,0.0,936.47,217.52,1.68,2.15
Potenza_Cda_Rossellino,40.625277,15.811666,12/06/2022 19:00,346.0,114.13,,0.0,936.91,66.04,1.63,1.62
Potenza_Cda_Rossellino,40.625277,15.811666,12/06/2022 20:00,297.0,111.28,,0.0,937.55,1.4,1.75,1.78
Potenza_Cda_Rossellino,40.625277,15.811666,12/06/2022 21:00,322.0,106.72,,0.0,938.4,0.48,0.84,0.93
Potenza_Cda_Rossellino,40.625277,15.811666,12/06/2022 22:00,157.0,90.45,,0.0,938.82,0.49,1.09,0.37
Potenza_Cda_Rossellino,40.625277,15.811666,12/06/2022 23:00,129.0,93.0,,0.0,938.82,0.58,1.36,0.69
Potenza_Cda_Rossellino,40.625277,15.811666,13/06/2022 00:00,222.0,81.33,,0.0,938.83,0.54,1.42,0.25
Potenza_Cda_Rossellino,40.625277,15.811666,13/06/2022 01:00,132.0,74.13,,0.0,938.71,0.59,1.75,0.67
Potenza_Cda_Rossellino,40.625277,15.811666,13/06/2022 02:00,161.0,77.02,,0.0,938.45,0.64,1.77,0.23
Potenza_Cda_Rossellino,40.625277,15.811666,13/06/2022 03:00,120.0,74.35,,0.0,938.25,0.55,1.88,0.6
Potenza_Cda_Rossellino,40.625277,15.811666,13/06/2022 04:00,128.0,70.11,,0.0,937.9,0.58,1.58,0.29
Potenza_Cda_Rossellino,40.625277,15.811666,13/06/2022 05:00,140.0,58.63,,0.0,937.98,4.44,2.02,0.34
Potenza_Cda_Rossellino,40.625277,15.811666,13/06/2022 06:00,106.0,54.38,,0.0,937.89,30.45,1.64,0.41
Potenza_Cda_Rossellino,40.625277,15.811666,13/06/2022 07:00,349.0,52.92,,0.0,937.07,210.87,1.4,0.17
Potenza_Cda_Rossellino,40.625277,15.811666,13/06/2022 08:00,90.0,79.0,,0.0,936.12,518.22,1.54,1.0
Potenza_Cda_Rossellino,40.625277,15.811666,13/06/2022 09:00,306.0,91.01,,0.0,935.79,688.33,1.9,1.15
Potenza_Cda_Rossellino,40.625277,15.811666,13/06/2022 10:00,319.0,96.41,,0.0,935.7,828.39,1.99,1.29
Potenza_Cda_Rossellino,40.625277,15.811666,13/06/2022 11:00,348.0,98.03,,0.0,935.71,911.62,2.22,0.94
Potenza_Cda_Rossellino,40.625277,15.811666,13/06/2022 12:00,348.0,98.19,,0.0,935.47,943.98,2.52,1.09
Potenza_Cda_Rossellino,40.625277,15.811666,13/06/2022 13:00,295.0,100.56,,0.0,935.1,949.2,2.18,1.94
Potenza_Cda_Rossellino,40.625277,15.811666,13/06/2022 14:00,268.0,107.42,,0.0,934.72,872.82,1.96,2.09
Potenza_Cda_Rossellino,40.625277,15.811666,13/06/2022 15:00,265.0,110.37,,0.0,934.32,766.33,0.8,2.44
Potenza_Cda_Rossellino,40.625277,15.811666,13/06/2022 16:00,261.0,114.81,,0.0,934.09,611.51,1.64,1.99
Potenza_Cda_Rossellino,40.625277,15.811666,13/06/2022 17:00,268.0,118.39,,0.0,933.81,411.72,2.44,2.1
Potenza_Cda_Rossellino,40.625277,15.811666,13/06/2022 18:00,272.0,118.3,,0.0,933.87,221.43,2.25,1.84
Potenza_Cda_Rossellino,40.625277,15.811666,13/06/2022 19:00,313.0,109.99,,0.0,934.23,65.89,2.24,0.96
Potenza_Cda_Rossellino,40.625277,15.811666,13/06/2022 20:00,195.0,97.19,,0.0,935.32,1.28,2.22,0.28
Potenza_Cda_Rossellino,40.625277,15.811666,13/06/2022 21:00,133.0,80.35,,0.0,936.72,0.53,1.39,0.57
Potenza_Cda_Rossellino,40.625277,15.811666,13/06/2022 22:00,247.0,71.53,,0.0,937.38,0.51,1.4,0.36
Potenza_Cda_Rossellino,40.625277,15.811666,13/06/2022 23:00,144.0,70.7,,0.0,937.75,0.56,1.3,0.17
Potenza_Cda_Rossellino,40.625277,15.811666,14/06/2022 00:00,117.0,68.75,,0.0,938.02,0.6,1.79,0.71
Potenza_Cda_Rossellino,40.625277,15.811666,14/06/2022 01:00,129.0,65.69,,0.0,938.08,0.6,1.83,0.5
Potenza_Cda_Rossellino,40.625277,15.811666,14/06/2022 02:00,162.0,67.54,,0.0,938.15,0.57,1.76,0.09
Potenza_Cda_Rossellino,40.625277,15.811666,14/06/2022 03:00,132.0,68.04,,0.0,938.06,0.59,1.7,0.41
Potenza_Cda_Rossellino,40.625277,15.811666,14/06/2022 04:00,135.0,65.33,,0.0,938.18,0.61,1.77,0.32
Potenza_Cda_Rossellino,40.625277,15.811666,14/06/2022 05:00,172.0,64.02,,0.0,938.05,3.87,2.18,0.1
Potenza_Cda_Rossellino,40.625277,15.811666,14/06/2022 06:00,212.0,52.4,,0.0,938.1,31.67,1.42,0.08
Potenza_Cda_Rossellino,40.625277,15.811666,14/06/2022 07:00,265.0,34.26,,0.0,937.43,214.8,1.57,0.31
Potenza_Cda_Rossellino,40.625277,15.811666,14/06/2022 08:00,274.0,46.02,,0.0,936.22,511.79,2.1,0.35
Potenza_Cda_Rossellino,40.625277,15.811666,14/06/2022 09:00,286.0,71.35,,0.0,935.75,645.41,1.89,0.49
Potenza_Cda_Rossellino,40.625277,15.811666,14/06/2022 10:00,344.0,96.87,,0.0,935.83,821.94,1.83,0.88
Potenza_Cda_Rossellino,40.625277,15.811666,14/06/2022 11:00,301.0,106.79,,0.0,936.16,909.9,2.4,1.68
Potenza_Cda_Rossellino,40.625277,15.811666,14/06/2022 12:00,315.0,106.92,,0.0,936.04,939.16,1.37,1.69
Potenza_Cda_Rossellino,40.625277,15.811666,14/06/2022 13:00,315.0,109.99,,0.0,935.94,934.32,1.94,1.84
Potenza_Cda_Rossellino,40.625277,15.811666,14/06/2022 14:00,301.0,115.88,,0.0,935.71,870.28,1.78,2.03
Potenza_Cda_Rossellino,40.625277,15.811666,14/06/2022 15:00,300.0,115.64,,0.0,935.67,673.03,2.47,1.97
Potenza_Cda_Rossellino,40.625277,15.811666,14/06/2022 16:00,308.0,117.46,,0.0,935.32,609.84,1.73,2.25
Potenza_Cda_Rossellino,40.625277,15.811666,14/06/2022 17:00,302.0,116.69,,0.6,935.17,398.8,2.42,1.59
Potenza_Cda_Rossellino,40.625277,15.811666,14/06/2022 18:00,305.0,113.3,,0.0,935.71,175.42,2.48,1.46
Potenza_Cda_Rossellino,40.625277,15.811666,14/06/2022 19:00,319.0,105.41,,0.0,936.67,24.59,1.56,0.86
Potenza_Cda_Rossellino,40.625277,15.811666,14/06/2022 20:00,143.0,101.28,,0.0,937.58,1.32,1.68,0.48
