"Stazione","ParamNome","ParamUdm","Data","Ora","Media","ValiditÃ "
"Grumento3","Metano","ugC/m³","17/01/2021","10","8.700","-1"
"Grumento3","Metano","ugC/m³","17/01/2021","11","8.310","-1"
"Grumento3","Metano","ugC/m³","17/01/2021","12","8.130","-1"
"Grumento3","Metano","ugC/m³","17/01/2021","13","7.770","-1"
"Grumento3","Metano","ugC/m³","17/01/2021","14","7.940","-1"
"Grumento3","Metano","ugC/m³","17/01/2021","15","7.810","-1"
"Grumento3","Metano","ugC/m³","17/01/2021","16","7.700","-1"
"Grumento3","Metano","ugC/m³","17/01/2021","17","7.810","-1"
"Grumento3","Metano","ugC/m³","17/01/2021","18","8.280","-1"
"Grumento3","Metano","ugC/m³","17/01/2021","19","8.420","-1"
"Grumento3","Metano","ugC/m³","17/01/2021","20","8.670","-1"
"Grumento3","Metano","ugC/m³","17/01/2021","21","8.550","-1"
"Grumento3","Metano","ugC/m³","17/01/2021","22","8.710","-1"
